method,num_images,seed,conf_thres_value,num_points,sampling_mode,near_filtering_strength,near_filtering_quorum,reconstruct_pose_opt,optimisation_iterations,optimisation_neighbourhood,image_mode,num_cameras,gt_eval,use_gt_extrinsics,use_gt_intrinsics,use_gt_points,pose_opt,run_mvs,pose_opt_module,eval_opt,depth_loss_mode,error_opa,depth_lambda,depth_conf_mode,depth_conf_shifted,loss_multiplier,pose_loss_multiplier,choice,dataset,camera_type,copy_mode,val_step,num_steps,colmap_mode,splatting_strategy,camera_src,pcd_src,align_mode,align_glue,shared_camera,keep_backup_cams,random_init,use_ba,feature_extractor,max_ba_iterations,source,series_label_override,dataset_collection,psnr,lpips,ssim,num_GS,eval_rte,eval_rre,depth_l1,depth_abs_rel,quality,avge,real_num_points,file_path,gsplat_file_path,folder,rre,rte,num_aligned,alignment_scale,pred_depth_l1,pred_depth_absrel,pred_depth_rmse,sfm_file_path,input_folder,output_folder,initial_points,plot_series
combined,100,42,0.0,100000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,Pose Opt,False,,,,,0.0,,False,1.0,1.0,colmap,kitchen,,,15000,15000,default,MCMC,COLMAP Cams,Both Pcds,Global Alignment,,Shared Cam,,,,,,gsplat,4. No Depth Loss,indoor,22.714895248413086,0.12267758697271347,0.583391547203064,1000000,0.0008760523633100092,0.07532204687595367,,,0.5925166987904176,0.2578272160401121,170681,/home/ojab2/work/git/gsplat/results/combined_outputs/kitchen_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/combined_outputs/kitchen_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_steps15000/stats/val_step14999.json,kitchen_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_steps15000,0.1013,0.003655,100,1.017479,,,,/home/ojab2/work/git/vggt/combined_outputs/kitchen_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam/eval_results.json,kitchen_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam,kitchen_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_steps15000_val_step14999.json,170681,4. No Depth Loss
combined,100,42,0.0,100000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,Pose Opt,False,,,closer,,10.0,Scaled Shifted,True,1.0,1.0,colmap,kitchen,,,15000,15000,default,MCMC,COLMAP Cams,VGGT Pcd,Global Alignment,,Shared Cam,,,,,,gsplat,5. No Combined Points,indoor,24.555984497070312,0.13179372251033783,0.7674527764320374,1000000,0.0011933607747778296,0.06168697029352188,,,0.728621845724832,0.20584263846838008,100000,/home/ojab2/work/git/gsplat/results/combined_outputs/kitchen_2_n100_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confscaleshifted_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/combined_outputs/kitchen_2_n100_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confscaleshifted_steps15000/stats/val_step14999.json,kitchen_2_n100_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confscaleshifted_steps15000,0.1013,0.003655,100,1.017479,,,,/home/ojab2/work/git/vggt/combined_outputs/kitchen_2_n100_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam/eval_results.json,kitchen_2_n100_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam,kitchen_2_n100_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confscaleshifted_steps15000_val_step14999.json,100000,5. No Combined Points
combined,100,42,0.0,100000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,Pose Opt,False,,,closer,,10.0,Scaled Shifted,True,1.0,1.0,vggt,kitchen,,,15000,15000,default,MCMC,VGGT Cams,Both Pcds,Global Alignment,,Shared Cam,,,,,,gsplat,6. No COLMAP Cameras,indoor,21.75143814086914,0.1479407250881195,0.5558257102966309,1000000,0.002185852499678731,0.14893454313278198,,,0.5429599983417963,0.273695323753273,170681,/home/ojab2/work/git/gsplat/results/combined_outputs/kitchen_2_n100_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confscaleshifted_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/combined_outputs/kitchen_2_n100_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confscaleshifted_steps15000/stats/val_step14999.json,kitchen_2_n100_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confscaleshifted_steps15000,0.2828,0.025851,100,4.144792,,,,/home/ojab2/work/git/vggt/combined_outputs/kitchen_2_n100_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam/eval_results.json,kitchen_2_n100_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam,kitchen_2_n100_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confscaleshifted_steps15000_val_step14999.json,170681,6. No COLMAP Cameras
combined,100,42,0.0,100000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,closer,,10.0,Scaled Shifted,True,1.0,1.0,colmap,kitchen,,,15000,15000,default,MCMC,COLMAP Cams,Both Pcds,Global Alignment,,Shared Cam,,,,,,gsplat,7. No Pose Opt,indoor,21.424020767211914,0.13050705194473267,0.4878391921520233,1000000,0.0009086028439924121,0.10134392976760864,,,0.5079000425307761,0.28445518852555324,170681,/home/ojab2/work/git/gsplat/results/combined_outputs/kitchen_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_depthcloser_dl10.0_confscaleshifted_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/combined_outputs/kitchen_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_depthcloser_dl10.0_confscaleshifted_steps15000/stats/val_step14999.json,kitchen_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_depthcloser_dl10.0_confscaleshifted_steps15000,0.1013,0.003655,100,1.017479,,,,/home/ojab2/work/git/vggt/combined_outputs/kitchen_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam/eval_results.json,kitchen_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam,kitchen_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_depthcloser_dl10.0_confscaleshifted_steps15000_val_step14999.json,170681,7. No Pose Opt
combined,100,42,0.0,100000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,Pose Opt,False,,,closer,,10.0,Scaled Shifted,True,1.0,1.0,colmap,counter,,,15000,15000,default,MCMC,COLMAP Cams,Both Pcds,Global Alignment,,Shared Cam,,,,,,gsplat,1. All Improvements,indoor,26.989696502685547,0.15328484773635864,0.873950183391571,1000000,0.0002946534368675202,0.023991195484995842,,,0.8227036452432821,0.17010660020532314,141914,/home/ojab2/work/git/gsplat/results/combined_outputs/counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confscaleshifted_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/combined_outputs/counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confscaleshifted_steps15000/stats/val_step14999.json,counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confscaleshifted_steps15000,0.0156,0.000691,100,0.993642,,,,/home/ojab2/work/git/vggt/combined_outputs/counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam/eval_results.json,counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam,counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confscaleshifted_steps15000_val_step14999.json,141914,1. All Improvements
combined,100,42,0.0,100000,confidence,,,,0,10,minfarthestpose,100,GT Eval,,,,Pose Opt,False,,,closer,,10.0,Scaled Shifted,True,1.0,1.0,colmap,counter,,,15000,15000,default,MCMC,COLMAP Cams,Both Pcds,Global Alignment,,Shared Cam,,,,,,gsplat,2. No random Sampling,indoor,27.365219116210938,0.15641197562217712,0.8881726861000061,1000000,0.0002548939373809844,0.015948034822940826,,,0.8360446949063995,0.16421740670608162,141914,/home/ojab2/work/git/gsplat/results/combined_outputs/counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_confidence_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confscaleshifted_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/combined_outputs/counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_confidence_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confscaleshifted_steps15000/stats/val_step14999.json,counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_confidence_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confscaleshifted_steps15000,0.0156,0.000691,100,0.993642,,,,/home/ojab2/work/git/vggt/combined_outputs/counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_confidence_minfarthestpose_sharedcam/eval_results.json,counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_confidence_minfarthestpose_sharedcam,counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_confidence_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confscaleshifted_steps15000_val_step14999.json,141914,2. No random Sampling
combined,100,42,0.0,100000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,Pose Opt,False,,,closer,,10.0,,False,1.0,1.0,colmap,counter,,,15000,15000,default,MCMC,COLMAP Cams,Both Pcds,Global Alignment,,Shared Cam,,,,,,gsplat,3. No Depth Conf,indoor,26.16169548034668,0.1610804945230484,0.8473771214485168,1000000,0.0004417973686940968,0.04011848568916321,,,0.7870183630257631,0.1847234535221436,141914,/home/ojab2/work/git/gsplat/results/combined_outputs/counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/combined_outputs/counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confdisabled_steps15000/stats/val_step14999.json,counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confdisabled_steps15000,0.0156,0.000691,100,0.993642,,,,/home/ojab2/work/git/vggt/combined_outputs/counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam/eval_results.json,counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam,counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confdisabled_steps15000_val_step14999.json,141914,3. No Depth Conf
combined,100,42,0.0,100000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,Pose Opt,False,,,,,0.0,,False,1.0,1.0,colmap,counter,,,15000,15000,default,MCMC,COLMAP Cams,Both Pcds,Global Alignment,,Shared Cam,,,,,,gsplat,4. No Depth Loss,indoor,27.466421127319336,0.1473993957042694,0.8827301263809204,1000000,0.00019646849250420928,0.02124938555061817,,,0.8402993436987481,0.16387945647347646,141914,/home/ojab2/work/git/gsplat/results/combined_outputs/counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/combined_outputs/counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_steps15000/stats/val_step14999.json,counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_steps15000,0.0156,0.000691,100,0.993642,,,,/home/ojab2/work/git/vggt/combined_outputs/counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam/eval_results.json,counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam,counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_steps15000_val_step14999.json,141914,4. No Depth Loss
combined,100,42,0.0,100000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,Pose Opt,False,,,closer,,10.0,Scaled Shifted,True,1.0,1.0,colmap,counter,,,15000,15000,default,MCMC,COLMAP Cams,VGGT Pcd,Global Alignment,,Shared Cam,,,,,,gsplat,5. No Combined Points,indoor,26.87085723876953,0.15671691298484802,0.8755509853363037,1000000,0.00037504901411011815,0.02823028340935707,,,0.8193205008265103,0.1705152389695034,100000,/home/ojab2/work/git/gsplat/results/combined_outputs/counter_2_n100_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confscaleshifted_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/combined_outputs/counter_2_n100_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confscaleshifted_steps15000/stats/val_step14999.json,counter_2_n100_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confscaleshifted_steps15000,0.0156,0.000691,100,0.993642,,,,/home/ojab2/work/git/vggt/combined_outputs/counter_2_n100_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam/eval_results.json,counter_2_n100_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam,counter_2_n100_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confscaleshifted_steps15000_val_step14999.json,100000,5. No Combined Points
combined,100,42,0.0,100000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,Pose Opt,False,,,closer,,10.0,Scaled Shifted,True,1.0,1.0,vggt,counter,,,15000,15000,default,MCMC,VGGT Cams,Both Pcds,Global Alignment,,Shared Cam,,,,,,gsplat,6. No COLMAP Cameras,indoor,21.977699279785156,0.19449292123317719,0.6723058223724365,1000000,0.002738174982368946,0.20405669510364532,,,0.5865311204922361,0.25776025432672456,141914,/home/ojab2/work/git/gsplat/results/combined_outputs/counter_2_n100_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confscaleshifted_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/combined_outputs/counter_2_n100_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confscaleshifted_steps15000/stats/val_step14999.json,counter_2_n100_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confscaleshifted_steps15000,0.3873,0.030482,100,4.485239,,,,/home/ojab2/work/git/vggt/combined_outputs/counter_2_n100_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam/eval_results.json,counter_2_n100_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam,counter_2_n100_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_poseopt_depthcloser_dl10.0_confscaleshifted_steps15000_val_step14999.json,141914,6. No COLMAP Cameras
combined,100,42,0.0,100000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,closer,,10.0,Scaled Shifted,True,1.0,1.0,colmap,counter,,,15000,15000,default,MCMC,COLMAP Cams,Both Pcds,Global Alignment,,Shared Cam,,,,,,gsplat,7. No Pose Opt,indoor,27.40668296813965,0.1498441845178604,0.891154408454895,1000000,0.0001695939718047157,0.015633879229426384,,,0.8426104333394528,0.16052621333441008,141914,/home/ojab2/work/git/gsplat/results/combined_outputs/counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_depthcloser_dl10.0_confscaleshifted_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/combined_outputs/counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_depthcloser_dl10.0_confscaleshifted_steps15000/stats/val_step14999.json,counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_depthcloser_dl10.0_confscaleshifted_steps15000,0.0156,0.000691,100,0.993642,,,,/home/ojab2/work/git/vggt/combined_outputs/counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam/eval_results.json,counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam,counter_2_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_minfarthestpose_sharedcam_i100_gteval_depthcloser_dl10.0_confscaleshifted_steps15000_val_step14999.json,141914,7. No Pose Opt
