method,num_images,seed,conf_thres_value,num_points,sampling_mode,image_mode,num_cameras,gt_eval,use_gt_extrinsics,use_gt_intrinsics,use_gt_points,pose_opt,pose_opt_module,eval_opt,depth_loss_mode,error_opa,depth_lambda,depth_conf_mode,choice,camera_type,copy_mode,val_step,num_steps,colmap_mode,splatting_strategy,camera_src,pcd_src,align_mode,align_glue,shared_camera,keep_backup_cams,random_init,use_ba,max_ba_iterations,source,rre,rte,num_aligned,raw_eval_metrics,file_path,sfm_file_path,folder,input_folder,output_folder,plot_series
colmap,87,42,,,,farthestpose,,,,,,,,,,,0.0,,vggt,,,,,default,MCMC,,,,,Shared Cam,,,,,sfm,12.7941,0.784629,87,"{'rre': [2.812505226335061, 2.8615148811042546, 2.7083569224785355, 2.731301662421885, 2.3925702947242726, 2.7220578186940485, 179.238161316556, 2.5003858562087613, 2.62940268900411, 2.4313211552139498, 2.9080203889284015, 2.4863210524084787, 2.682900342664081, 178.87125361892583, 2.584374472068911, 178.24902152615473, 2.830674889396783, 2.7213144128392144, 2.483259305589438, 2.5835768075914882, 2.703847605513599, 2.711170715045882, 2.755483310080279, 2.515096417034729, 2.7576823376083617, 2.7726098353916204, 2.5415239153864846, 2.6092513166658255, 2.714992854130909, 179.2256145727285, 2.7536509774573372, 2.8056487239077343, 3.07140190090349, 2.4973273388197392, 2.631292031547698, 2.577283968776697, 2.66869478393277, 2.6537293390344336, 2.5949105607900544, 2.7791290294746243, 2.6352527942268162, 2.8015406891724615, 2.834626464995434, 2.7864728831587136, 2.3781013488362266, 2.739784007358475, 2.684570968085575, 2.684724152113659, 178.5657247558751, 2.819287216426631, 2.6999003141860958, 2.733182089893669, 2.444577645915626, 2.8254942047759264, 2.4071336700931387, 2.708681701035011, 2.528949171922946, 2.691357839229612, 2.6950462528867063, 2.4446458609188206, 2.65784855788289, 2.5883659768507763, 2.5344943395241843, 2.8325219723627875, 2.6927027298722432, 2.65585740565189, 2.819016534782458, 2.704333259277716, 2.7929369373038515, 2.515463858136783, 2.7376075040545915, 2.752928407043641, 2.5778908314087112, 2.8938558062675734, 2.5850494516760048, 2.647441752478061, 2.668822938642493, 2.784691991651652, 2.819285810015846, 2.7057756022650956, 2.6994236896668107, 2.637506492744213, 2.7151592381510468, 2.390553850274044, 2.8032949909194884, 2.4511320811499915, 2.549228170787031], 'rte': [0.5395539819899583, 0.7583987793996947, 0.24914185086072596, 0.3183724285515001, 0.512217663766166, 0.46846389470703476, 6.193088593350093, 0.3423172538356324, 0.18190406643040702, 0.38573860791656245, 0.7198010606892543, 0.4261942404865421, 0.43662984814826306, 5.529797076494644, 0.6251677105012724, 6.5794254751142764, 0.45640390660750174, 0.37652885972289235, 0.38449927687547336, 0.6378281896814589, 0.47254777905031997, 0.3998800412418077, 0.7445129557899923, 0.29001411662318527, 0.5405010958854893, 0.6521633260392252, 0.31121066060168334, 0.17739585173705277, 0.27778388270490423, 6.525213708631862, 0.6507070418596674, 0.5248849758104827, 0.5021464907275117, 0.24343414841602035, 0.5005114089048188, 0.47391693143291713, 0.21512943482667699, 0.3361076705172132, 0.18372842741872397, 0.5704955983576685, 0.2773432304374415, 0.5905771748439252, 0.7654345976854257, 0.6298673408468032, 0.5503820899251131, 0.32573494552773125, 0.2353897998927512, 0.5038589347103016, 5.8063141833732, 0.6381600062921174, 0.31931955725275407, 0.38427721051928887, 0.44835416450772525, 0.5525629119077108, 0.5926047127759647, 0.43756950181016574, 0.3028065501241925, 0.771897270409495, 0.300855096975846, 0.5445376872048914, 0.534920572670525, 0.3284623594053005, 0.3338727006028463, 0.5497473123399311, 0.5893477593932691, 0.09183978675294566, 0.6405576430350391, 0.2666159553115802, 0.7180296773166749, 0.2048301559004451, 0.29613281559492893, 0.6614731000105608, 0.41086146397388473, 0.7445810854530425, 0.28178692989460247, 0.5189647198701699, 0.2761330147480802, 0.6533851295137925, 0.6564959919105805, 0.3158911536393232, 0.5258735888138902, 0.5008467410030343, 0.5931882529091728, 0.41841738303870224, 0.6542297109388927, 0.6094785237529742, 0.19519605379260116]}",/home/ojab2/work/git/vggt/colmap_outputs/lego_1_n87_s42_default_farthestpose_sharedcam/eval_results.json,/home/ojab2/work/git/vggt/colmap_outputs/lego_1_n87_s42_default_farthestpose_sharedcam/eval_results.json,lego_1_n87_s42_default_farthestpose_sharedcam,lego_1_n87_s42_default_farthestpose_sharedcam,,colmap | 
colmap,87,43,,,,farthestpose,,,,,,,,,,,0.0,,vggt,,,,,default,MCMC,,,,,Shared Cam,,,,,sfm,12.5584,0.774201,87,"{'rre': [2.458342841570013, 2.5881761485069656, 2.4360220238197487, 2.454383119938303, 2.1221657073650744, 2.433044633280912, 179.79024226717223, 2.2495940466088116, 2.3423785762502027, 2.196504094517164, 2.437943244364472, 2.189596596730965, 2.404210916886765, 179.45970208442782, 2.3184051218759087, 179.10739468677284, 2.576017111087017, 2.4424676523103344, 2.20322289012395, 2.339309329955505, 2.418000781534126, 2.4346669269088452, 2.418143834341453, 2.253863814261125, 2.438167343182709, 2.4569269309774295, 2.276224211183828, 2.3290923350983315, 2.4310739553367244, 179.7599990114746, 2.4309694461749696, 2.443266472676162, 2.6211010574409292, 2.220088801914009, 2.3396085779322857, 2.4366299317272615, 2.3757866669778918, 2.3818709075688203, 2.304017342753016, 2.478209933578575, 2.363635204346396, 2.468737477769551, 2.3775850516306076, 2.4528538921804808, 2.093993094098227, 2.4716511535945207, 2.4008543159432674, 2.3802782643061446, 179.3240962059804, 2.4743147079529946, 2.4227658891067363, 2.4607096306300558, 2.1911844111209597, 2.492137284780059, 2.0917632204655696, 2.439899789515849, 2.2890508982559687, 2.3357221210185406, 2.4028052608444126, 2.1482902004250093, 2.3718979338480684, 2.3354983322298457, 2.274317120437056, 2.4927710650574095, 2.5770366840579566, 2.359191010181378, 2.48469195108696, 2.4306847638347944, 2.482142940034246, 2.2279358566024365, 2.47404934925627, 2.432783553893325, 2.3396629595428475, 2.5956413237131866, 2.3197839202075166, 2.3787007168350076, 2.3858214255574426, 2.4568000188939894, 2.4674126343895484, 2.4294803234424385, 2.4155879892463004, 2.358523861681643, 2.400039548270525, 2.166271478570704, 2.479757904471455, 2.2979176510027464, 2.27047194302478], 'rte': [0.5287054725544875, 0.7367734779260169, 0.24847425118021466, 0.32019160036731553, 0.492543481652641, 0.46709216668071807, 6.164395340592033, 0.3141234693757407, 0.19356196885028404, 0.3658607327237879, 0.7049634796237787, 0.41487111453809, 0.4335721851288307, 5.457914955742953, 0.6107679390509047, 6.548213867247186, 0.4469640129890564, 0.3711978483907745, 0.3742813384954694, 0.6197103742641126, 0.46876890520594305, 0.4012834613154238, 0.7274369577849746, 0.28623932757474563, 0.5330946324022342, 0.6389487918070653, 0.30518370727599137, 0.18938363306125958, 0.28268625492391347, 6.5099726947451675, 0.6383924061766842, 0.5069499401913583, 0.4710396669878046, 0.24160459950783314, 0.4968876529841228, 0.4599979060739757, 0.22495825407450826, 0.33830922201624763, 0.19203411230981882, 0.5635383551868002, 0.2670276531111153, 0.5799059349218558, 0.747097474173657, 0.6196278520339045, 0.5292277079628432, 0.3300999499079138, 0.2407019432767872, 0.5015611686763414, 5.74036712857987, 0.6258019473431826, 0.3168517119931598, 0.38608765688838714, 0.4314342076166402, 0.5374979474514415, 0.5698512021533759, 0.4353246651922134, 0.2885814351550519, 0.75241036291142, 0.30756372567564805, 0.5255424755912111, 0.5250739141900895, 0.3040676375737226, 0.32153496800837134, 0.5319541094353697, 0.5650705501230432, 0.10746482926101464, 0.6281220770083815, 0.2696336227088432, 0.7017537241317672, 0.19688143644887796, 0.3013862069603187, 0.6499921410997497, 0.4024303214000468, 0.725964914631148, 0.2820223496153111, 0.5133329350946595, 0.28396999177587895, 0.6414629111567463, 0.6453750439528951, 0.31894392024273366, 0.5180484266614133, 0.4967088012302378, 0.5850060561476902, 0.39279956273693184, 0.6429174636705765, 0.5854944290481605, 0.19459529946696277]}",/home/ojab2/work/git/vggt/colmap_outputs/lego_1_n87_s43_default_farthestpose_sharedcam/eval_results.json,/home/ojab2/work/git/vggt/colmap_outputs/lego_1_n87_s43_default_farthestpose_sharedcam/eval_results.json,lego_1_n87_s43_default_farthestpose_sharedcam,lego_1_n87_s43_default_farthestpose_sharedcam,,colmap | 
colmap,87,44,,,,farthestpose,,,,,,,,,,,0.0,,vggt,,,,,default,MCMC,,,,,Shared Cam,,,,,sfm,13.2032,0.788078,87,"{'rre': [3.768048642380261, 3.926826208091444, 3.651319455307273, 3.6928707006274704, 3.2867647035030707, 3.7155352261810264, 170.71800763089988, 3.3889886684345916, 3.5701054761233775, 3.349316273451717, 3.8495054035342138, 3.3486046098923667, 3.6438028356166203, 170.33263138224595, 3.6713052102143124, 169.80614094012694, 3.840433588546413, 3.6671913989158362, 3.389669283911227, 3.5804204148758334, 3.6685010251611176, 3.6831755166030384, 3.75746179351728, 3.4909015070821336, 3.7193800368211756, 3.7046987838290373, 3.438111653994674, 3.560130186679023, 3.6603306079199363, 170.6869149081343, 3.688593244428782, 3.7206480951042913, 3.9505148649190787, 3.4423375318137084, 3.6736504209653003, 3.6036940697579687, 3.6062544924766917, 3.6048244351262246, 3.5271944205746126, 3.7543991540006245, 3.593053689435604, 3.753197024880263, 3.7868079768564336, 3.7180306853860308, 3.3074323517201507, 3.70394111063583, 3.625690876938394, 3.648554366219825, 170.14873115893846, 3.778964497536925, 3.641741541981355, 3.723529258043117, 3.350115878189783, 3.740929275225304, 3.292654949055497, 3.6885485521867922, 3.437441630114385, 3.6901110376433683, 3.6511799396107487, 3.35321317038401, 3.5677391248025647, 3.490136734271234, 3.4520741398807315, 3.7881087829163858, 3.6410937999311623, 3.574703359849134, 3.769174829296241, 3.6474000493682777, 3.7862087438647016, 3.47262557250639, 3.7129548412102755, 3.7346257906128812, 3.5644540203249915, 3.923461529189094, 3.5288494173509424, 3.587146572862187, 3.6285591572174063, 3.724262239499076, 3.785305157092806, 3.66253126037277, 3.5950222859302454, 3.5128103288463746, 3.6687639983226563, 3.3031240093910275, 3.7419362093666, 3.551355982316885, 3.4915128266918516], 'rte': [0.5084599095615367, 0.7854935189592568, 0.19833221906780138, 0.25967613266105655, 0.602270795980061, 0.43914644828442784, 6.176463004610008, 0.4433615113469267, 0.1536598814599223, 0.4784498306012519, 0.7392919612612207, 0.4986615250863179, 0.4393489521931371, 5.56125266106345, 0.6450010488736602, 6.5285662912411615, 0.4836612018604491, 0.32857840480176, 0.4537232337701709, 0.6752297950847211, 0.4743601241176559, 0.36519477818227447, 0.7449412057069273, 0.32653343855299893, 0.49685042687310665, 0.62755613032716, 0.35764672189127494, 0.1355125022578375, 0.21819192679269792, 6.462047476642565, 0.625718925396926, 0.5126962350593077, 0.4977851590748458, 0.2842198509324504, 0.48878388072038126, 0.5011415575517633, 0.1593255431952744, 0.3296534299747763, 0.19011185024696958, 0.5468142873850131, 0.25806155083136784, 0.5578116465762258, 0.7791539923984997, 0.6067534760825072, 0.631287523810812, 0.2839919546056743, 0.17518373355612094, 0.4682462357775365, 5.812196926214945, 0.6092771208109866, 0.269260305391947, 0.34625803734733773, 0.5319985410770484, 0.538107538227419, 0.6702752381623847, 0.3862785325111681, 0.38434878903359204, 0.7864011564852951, 0.2732529266460282, 0.6184757656279005, 0.5624594039713492, 0.42579273827605063, 0.4081766531923369, 0.5341273601952545, 0.640235958306079, 0.07958923731436461, 0.6124360174083208, 0.20647675958951262, 0.7224173499561869, 0.26590822335367686, 0.24099845547976653, 0.6498963773501552, 0.44198028596746347, 0.7408936680822026, 0.30120185357952795, 0.5120623312685293, 0.2400433325592765, 0.6345795681298995, 0.6496759281101322, 0.3102367667891902, 0.5417879322936334, 0.4978047957535786, 0.5590925176544497, 0.5244335785923928, 0.641148662920321, 0.6516171110390755, 0.23737420503855683]}",/home/ojab2/work/git/vggt/colmap_outputs/lego_1_n87_s44_default_farthestpose_sharedcam/eval_results.json,/home/ojab2/work/git/vggt/colmap_outputs/lego_1_n87_s44_default_farthestpose_sharedcam/eval_results.json,lego_1_n87_s44_default_farthestpose_sharedcam,lego_1_n87_s44_default_farthestpose_sharedcam,,colmap | 
vggt,87,42,0.0,95700,voxels,farthestpose,,,,,,,,,,,0.0,,vggt,,,,,,MCMC,,,,,,,,,,sfm,0.3306,0.018825,87,"{'rre': [0.2095773369816027, 0.2320585717686411, 0.4077529666403518, 0.4340923669153102, 0.4651887055672227, 0.25351242200491664, 0.3167062148634217, 0.4071285845159849, 0.32596914392734444, 0.28655731672436274, 0.3001525124761198, 0.43684767263446933, 0.1622631341597539, 0.2884581284379179, 0.23520236115228682, 0.3204967905045965, 0.15480528114137973, 0.4810646863972625, 0.3386515406215489, 0.22633221415468582, 0.3198772581954698, 0.25955596296277605, 0.6574875371805755, 0.3018443378428321, 0.3562301387484214, 0.26979286603396535, 0.32541276333329006, 0.30554202561232824, 0.574456121723799, 0.31742487673790515, 0.24234483527309536, 0.0837948179192538, 0.15479284197826337, 0.36129738891142293, 0.3626006593160225, 0.11486171394030915, 0.42781050465252535, 0.14144317302402312, 0.4635863514349145, 0.32830894925743465, 0.46276259042025236, 0.15260113982858764, 0.6563259955831284, 0.35139549216583615, 0.38989868971458896, 0.19020609884062684, 0.4677734689362332, 0.2844582237591389, 0.3279987206257731, 0.14459026447608223, 0.46849066496863295, 0.2038955425264593, 0.36644400140421607, 0.1823479486819621, 0.6052044272110969, 0.29424013559515355, 0.43079668356790274, 0.5498928768778899, 0.13305943596061828, 0.4297936011449549, 0.20936534193851264, 0.4114893963915454, 0.3644101503416646, 0.2009172432688683, 0.11993357840698912, 0.3315771235196325, 0.2272829057860911, 0.48977735597816124, 0.49583412749458977, 0.3852079178031473, 0.4468093348792375, 0.3487916489462027, 0.17075139736536296, 0.5146901254492435, 0.2673060880380233, 0.4148587060344179, 0.3872152930422016, 0.3587030895724793, 0.4114925974990321, 0.21134999761703696, 0.34889385214938834, 0.3580099117761079, 0.2901444046596865, 0.36309205110155957, 0.31543037634975224, 0.12456830276589077, 0.4546630497760331], 'rte': [0.014742611982183748, 0.025397794283430353, 0.012530460121385282, 0.018808543121259375, 0.038613633147601883, 0.01686353700364245, 0.018161678470818857, 0.015727155341863416, 0.01648583902188679, 0.0043646276100551065, 0.02060527036252288, 0.03199529750787696, 0.014123982212920593, 0.005787722811278293, 0.012749903222771822, 0.010723343673336388, 0.020165602268935934, 0.021429038607861835, 0.010292810382674183, 0.01291328801985046, 0.017121277684102838, 0.01406692095162167, 0.029223924066868776, 0.010933757293126626, 0.015609302675518976, 0.017603420319764126, 0.009718123788505185, 0.006029148243869911, 0.02621186752890215, 0.018043878090019217, 0.0182061207650317, 0.02410433520992528, 0.026831281476581554, 0.01695476267666486, 0.022983447836877332, 0.0257785151575982, 0.023111135748227915, 0.02861453521597367, 0.02607603847387739, 0.012639237124495347, 0.01991459561353232, 0.01577033427140684, 0.03643657242251654, 0.010236734811708486, 0.029403127901919516, 0.015520868633325465, 0.019423205041582764, 0.01407384949977227, 0.008464343270277426, 0.019936764567108526, 0.017241644464219743, 0.013957173160199433, 0.025392391144891318, 0.02068437242857902, 0.05081490967952671, 0.005116468865500986, 0.015273096500617478, 0.030324542193040475, 0.018614349584850885, 0.02705548007063621, 0.021039042708965585, 0.01714163019039401, 0.010709577614329169, 0.022546688732527357, 0.027506644665254435, 0.01324616839166093, 0.020326542123784357, 0.022103870089271963, 0.02012453428965124, 0.015935720444630902, 0.0257332503005085, 0.010026126628119894, 0.027920335555390318, 0.0205005023384302, 0.00730147947286544, 0.02765880895688131, 0.031110096934472704, 0.008764300175192375, 0.008287921984247716, 0.028397026374597314, 0.016792719672288722, 0.02277256652404385, 0.005884160949668689, 0.006833779627114579, 0.005554114967849539, 0.024646996188432142, 0.02288993843313262]}",/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n87_s42_c0.0_p95700_voxels_farthestpose/eval_results.json,/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n87_s42_c0.0_p95700_voxels_farthestpose/eval_results.json,lego_1_n87_s42_c0.0_p95700_voxels_farthestpose,lego_1_n87_s42_c0.0_p95700_voxels_farthestpose,,vggt | 
vggt,87,43,0.0,95700,voxels,farthestpose,,,,,,,,,,,0.0,,vggt,,,,,,MCMC,,,,,,,,,,sfm,0.3306,0.018825,87,"{'rre': [0.2095773369816027, 0.2320585717686411, 0.4077529666403518, 0.4340923669153102, 0.4651887055672227, 0.25351242200491664, 0.3167062148634217, 0.4071285845159849, 0.32596914392734444, 0.28655731672436274, 0.3001525124761198, 0.43684767263446933, 0.1622631341597539, 0.2884581284379179, 0.23520236115228682, 0.3204967905045965, 0.15480528114137973, 0.4810646863972625, 0.3386515406215489, 0.22633221415468582, 0.3198772581954698, 0.25955596296277605, 0.6574875371805755, 0.3018443378428321, 0.3562301387484214, 0.26979286603396535, 0.32541276333329006, 0.30554202561232824, 0.574456121723799, 0.31742487673790515, 0.24234483527309536, 0.0837948179192538, 0.15479284197826337, 0.36129738891142293, 0.3626006593160225, 0.11486171394030915, 0.42781050465252535, 0.14144317302402312, 0.4635863514349145, 0.32830894925743465, 0.46276259042025236, 0.15260113982858764, 0.6563259955831284, 0.35139549216583615, 0.38989868971458896, 0.19020609884062684, 0.4677734689362332, 0.2844582237591389, 0.3279987206257731, 0.14459026447608223, 0.46849066496863295, 0.2038955425264593, 0.36644400140421607, 0.1823479486819621, 0.6052044272110969, 0.29424013559515355, 0.43079668356790274, 0.5498928768778899, 0.13305943596061828, 0.4297936011449549, 0.20936534193851264, 0.4114893963915454, 0.3644101503416646, 0.2009172432688683, 0.11993357840698912, 0.3315771235196325, 0.2272829057860911, 0.48977735597816124, 0.49583412749458977, 0.3852079178031473, 0.4468093348792375, 0.3487916489462027, 0.17075139736536296, 0.5146901254492435, 0.2673060880380233, 0.4148587060344179, 0.3872152930422016, 0.3587030895724793, 0.4114925974990321, 0.21134999761703696, 0.34889385214938834, 0.3580099117761079, 0.2901444046596865, 0.36309205110155957, 0.31543037634975224, 0.12456830276589077, 0.4546630497760331], 'rte': [0.014742611982183748, 0.025397794283430353, 0.012530460121385282, 0.018808543121259375, 0.038613633147601883, 0.01686353700364245, 0.018161678470818857, 0.015727155341863416, 0.01648583902188679, 0.0043646276100551065, 0.02060527036252288, 0.03199529750787696, 0.014123982212920593, 0.005787722811278293, 0.012749903222771822, 0.010723343673336388, 0.020165602268935934, 0.021429038607861835, 0.010292810382674183, 0.01291328801985046, 0.017121277684102838, 0.01406692095162167, 0.029223924066868776, 0.010933757293126626, 0.015609302675518976, 0.017603420319764126, 0.009718123788505185, 0.006029148243869911, 0.02621186752890215, 0.018043878090019217, 0.0182061207650317, 0.02410433520992528, 0.026831281476581554, 0.01695476267666486, 0.022983447836877332, 0.0257785151575982, 0.023111135748227915, 0.02861453521597367, 0.02607603847387739, 0.012639237124495347, 0.01991459561353232, 0.01577033427140684, 0.03643657242251654, 0.010236734811708486, 0.029403127901919516, 0.015520868633325465, 0.019423205041582764, 0.01407384949977227, 0.008464343270277426, 0.019936764567108526, 0.017241644464219743, 0.013957173160199433, 0.025392391144891318, 0.02068437242857902, 0.05081490967952671, 0.005116468865500986, 0.015273096500617478, 0.030324542193040475, 0.018614349584850885, 0.02705548007063621, 0.021039042708965585, 0.01714163019039401, 0.010709577614329169, 0.022546688732527357, 0.027506644665254435, 0.01324616839166093, 0.020326542123784357, 0.022103870089271963, 0.02012453428965124, 0.015935720444630902, 0.0257332503005085, 0.010026126628119894, 0.027920335555390318, 0.0205005023384302, 0.00730147947286544, 0.02765880895688131, 0.031110096934472704, 0.008764300175192375, 0.008287921984247716, 0.028397026374597314, 0.016792719672288722, 0.02277256652404385, 0.005884160949668689, 0.006833779627114579, 0.005554114967849539, 0.024646996188432142, 0.02288993843313262]}",/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n87_s43_c0.0_p95700_voxels_farthestpose/eval_results.json,/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n87_s43_c0.0_p95700_voxels_farthestpose/eval_results.json,lego_1_n87_s43_c0.0_p95700_voxels_farthestpose,lego_1_n87_s43_c0.0_p95700_voxels_farthestpose,,vggt | 
vggt,87,44,0.0,95700,voxels,farthestpose,,,,,,,,,,,0.0,,vggt,,,,,,MCMC,,,,,,,,,,sfm,0.3306,0.018825,87,"{'rre': [0.2095773369816027, 0.2320585717686411, 0.4077529666403518, 0.4340923669153102, 0.4651887055672227, 0.25351242200491664, 0.3167062148634217, 0.4071285845159849, 0.32596914392734444, 0.28655731672436274, 0.3001525124761198, 0.43684767263446933, 0.1622631341597539, 0.2884581284379179, 0.23520236115228682, 0.3204967905045965, 0.15480528114137973, 0.4810646863972625, 0.3386515406215489, 0.22633221415468582, 0.3198772581954698, 0.25955596296277605, 0.6574875371805755, 0.3018443378428321, 0.3562301387484214, 0.26979286603396535, 0.32541276333329006, 0.30554202561232824, 0.574456121723799, 0.31742487673790515, 0.24234483527309536, 0.0837948179192538, 0.15479284197826337, 0.36129738891142293, 0.3626006593160225, 0.11486171394030915, 0.42781050465252535, 0.14144317302402312, 0.4635863514349145, 0.32830894925743465, 0.46276259042025236, 0.15260113982858764, 0.6563259955831284, 0.35139549216583615, 0.38989868971458896, 0.19020609884062684, 0.4677734689362332, 0.2844582237591389, 0.3279987206257731, 0.14459026447608223, 0.46849066496863295, 0.2038955425264593, 0.36644400140421607, 0.1823479486819621, 0.6052044272110969, 0.29424013559515355, 0.43079668356790274, 0.5498928768778899, 0.13305943596061828, 0.4297936011449549, 0.20936534193851264, 0.4114893963915454, 0.3644101503416646, 0.2009172432688683, 0.11993357840698912, 0.3315771235196325, 0.2272829057860911, 0.48977735597816124, 0.49583412749458977, 0.3852079178031473, 0.4468093348792375, 0.3487916489462027, 0.17075139736536296, 0.5146901254492435, 0.2673060880380233, 0.4148587060344179, 0.3872152930422016, 0.3587030895724793, 0.4114925974990321, 0.21134999761703696, 0.34889385214938834, 0.3580099117761079, 0.2901444046596865, 0.36309205110155957, 0.31543037634975224, 0.12456830276589077, 0.4546630497760331], 'rte': [0.014742611982183748, 0.025397794283430353, 0.012530460121385282, 0.018808543121259375, 0.038613633147601883, 0.01686353700364245, 0.018161678470818857, 0.015727155341863416, 0.01648583902188679, 0.0043646276100551065, 0.02060527036252288, 0.03199529750787696, 0.014123982212920593, 0.005787722811278293, 0.012749903222771822, 0.010723343673336388, 0.020165602268935934, 0.021429038607861835, 0.010292810382674183, 0.01291328801985046, 0.017121277684102838, 0.01406692095162167, 0.029223924066868776, 0.010933757293126626, 0.015609302675518976, 0.017603420319764126, 0.009718123788505185, 0.006029148243869911, 0.02621186752890215, 0.018043878090019217, 0.0182061207650317, 0.02410433520992528, 0.026831281476581554, 0.01695476267666486, 0.022983447836877332, 0.0257785151575982, 0.023111135748227915, 0.02861453521597367, 0.02607603847387739, 0.012639237124495347, 0.01991459561353232, 0.01577033427140684, 0.03643657242251654, 0.010236734811708486, 0.029403127901919516, 0.015520868633325465, 0.019423205041582764, 0.01407384949977227, 0.008464343270277426, 0.019936764567108526, 0.017241644464219743, 0.013957173160199433, 0.025392391144891318, 0.02068437242857902, 0.05081490967952671, 0.005116468865500986, 0.015273096500617478, 0.030324542193040475, 0.018614349584850885, 0.02705548007063621, 0.021039042708965585, 0.01714163019039401, 0.010709577614329169, 0.022546688732527357, 0.027506644665254435, 0.01324616839166093, 0.020326542123784357, 0.022103870089271963, 0.02012453428965124, 0.015935720444630902, 0.0257332503005085, 0.010026126628119894, 0.027920335555390318, 0.0205005023384302, 0.00730147947286544, 0.02765880895688131, 0.031110096934472704, 0.008764300175192375, 0.008287921984247716, 0.028397026374597314, 0.016792719672288722, 0.02277256652404385, 0.005884160949668689, 0.006833779627114579, 0.005554114967849539, 0.024646996188432142, 0.02288993843313262]}",/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n87_s44_c0.0_p95700_voxels_farthestpose/eval_results.json,/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n87_s44_c0.0_p95700_voxels_farthestpose/eval_results.json,lego_1_n87_s44_c0.0_p95700_voxels_farthestpose,lego_1_n87_s44_c0.0_p95700_voxels_farthestpose,,vggt | 
