method,num_images,seed,conf_thres_value,num_points,sampling_mode,near_filtering_strength,near_filtering_quorum,reconstruct_pose_opt,optimisation_iterations,optimisation_neighbourhood,image_mode,num_cameras,gt_eval,use_gt_extrinsics,use_gt_intrinsics,use_gt_points,pose_opt,pose_opt_module,eval_opt,depth_loss_mode,error_opa,depth_lambda,depth_conf_mode,choice,camera_type,copy_mode,val_step,num_steps,colmap_mode,splatting_strategy,camera_src,pcd_src,align_mode,align_glue,shared_camera,keep_backup_cams,random_init,use_ba,max_ba_iterations,source,psnr,lpips,ssim,num_GS,eval_rte,eval_rre,quality,real_num_points,file_path,gsplat_file_path,folder,rre,rte,num_aligned,raw_eval_metrics,sfm_file_path,input_folder,output_folder,initial_points,plot_series
colmap,30,42,,5449,,,,,0,10,farthestpose,30,GT Eval,,,,,,,,,0.0,,colmap,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,gsplat,10.174714088439941,0.8341500759124756,0.2952733337879181,1000000,0.8039284348487854,49.751869201660156,-0.24737961025808125,5449,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n30_s42_default_farthestpose_sharedcam_i30_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n30_s42_default_farthestpose_sharedcam_i30_gteval_steps15000/stats/val_step14999.json,bonsai_2_n30_s42_default_farthestpose_sharedcam_i30_gteval_steps15000,49.7519,1.662998,15,"{'rre': [48.53172619575053, 48.52242274193458, 48.50233399032994, 48.46918964444769, 48.46659764911612, 48.514233514204854, 48.5105958771545, 48.48109602438178, 48.47375599981683, 48.46955963269357, 48.46067885664348, 48.464197697123176, 57.481685234667985, 57.91961938061588, 49.010291659499494], 'rte': [1.670271830109089, 1.5378646331724277, 1.3567075107976225, 1.4670339384646185, 1.5297312445197213, 0.647432857872383, 0.5801921768081508, 1.3470129787240126, 1.5235672801503333, 1.6754446510650234, 1.891725792888055, 2.772649590433961, 1.621460669763975, 1.735981912824738, 3.5878915454710025]}",/home/ojab2/work/git/vggt/colmap_outputs/bonsai_2_n30_s42_default_farthestpose_sharedcam/eval_results.json,bonsai_2_n30_s42_default_farthestpose_sharedcam,bonsai_2_n30_s42_default_farthestpose_sharedcam_i30_gteval_steps15000_val_step14999.json,5449,colmap | 30
vggt,30,42,0.0,33000,voxels,,,,0,10,farthestpose,30,GT Eval,,,,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,,,,gsplat,16.082876205444336,0.48379063606262207,0.5076712965965271,1000000,0.02441277727484703,0.9728230237960815,0.20251139345844507,31771,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n30_s42_c0.0_p33000_voxels_farthestpose_i30_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n30_s42_c0.0_p33000_voxels_farthestpose_i30_gteval_steps15000/stats/val_step14999.json,bonsai_2_n30_s42_c0.0_p33000_voxels_farthestpose_i30_gteval_steps15000,0.9727,0.110438,30,"{'rre': [0.3290881721887732, 0.3547709981394372, 0.2590198631896579, 0.5613108247588586, 0.6824572407018971, 0.49778430553113623, 0.5069417743219654, 0.5082784013125795, 0.6225495265962837, 0.7334639939281397, 0.7241635393591153, 0.4445001104612907, 0.9063428799361707, 1.232749602735659, 2.7858701610540693, 3.289187392662422, 3.5102798203535572, 0.2254368824193832, 0.29336473397241253, 0.4165265871644026, 2.030457022704716, 1.2672662413310516, 0.8510764704911374, 1.1337245753036538, 0.8739730185450991, 1.043503446743292, 0.9481260468621726, 0.9494223611870898, 0.6750376972104015, 0.5252174968256642], 'rte': [0.07392900905532554, 0.06415055122417976, 0.0728501608799686, 0.07116907193143789, 0.07907654855051746, 0.04786812408201035, 0.05536561739021004, 0.025538966285077836, 0.021946966934075475, 0.00826385925658786, 0.06312423573643626, 0.08309337881013008, 0.11807103034390029, 0.13403014369472832, 0.12452736366318454, 0.18541470624125606, 0.22325073804020396, 0.07491613095110351, 0.10941477539999607, 0.12694779063899583, 0.15130047998437057, 0.2658017024170982, 0.19643080958213952, 0.19847669686243993, 0.11409451312413241, 0.134073902341656, 0.11348140929175497, 0.11250323747656106, 0.1200854605639227, 0.14395360862174425]}",/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n30_s42_c0.0_p33000_voxels_farthestpose/eval_results.json,bonsai_2_n30_s42_c0.0_p33000_voxels_farthestpose,bonsai_2_n30_s42_c0.0_p33000_voxels_farthestpose_i30_gteval_steps15000_val_step14999.json,31771,vggt | 30
