method,num_images,seed,conf_thres_value,num_points,sampling_mode,image_mode,num_cameras,gt_eval,use_gt_extrinsics,use_gt_intrinsics,use_gt_points,pose_opt,eval_opt,depth_loss,error_opa,depth_lambda,depth_conf,choice,camera_type,copy_mode,val_step,num_steps,colmap_mode,splatting_strategy,source,rre,rte,file_path,plot_series,num_points_jitter
vggt,100,42,0.0,50000.0,random,farthestpose,,,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,,,,MCMC,sfm,0.857,0.067143,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p50000_random_farthestpose/eval_results.json,vggt | random |  | ,52500.0
vggt,100,42,0.0,50000.0,voxels,farthestpose,,,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,,,,MCMC,sfm,0.857,0.067143,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p50000_voxels_farthestpose/eval_results.json,vggt | voxels |  | ,55000.00000000001
vggt,100,42,0.0,75000.0,confidence,farthestpose,,,,,,,,No Depth Loss,,0.0,Depth Confidence,vggt,,,,,,MCMC,sfm,0.857,0.067143,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p75000_confidence_farthestpose/eval_results.json,vggt | confidence |  | ,75000.0
vggt,100,42,0.0,75000.0,random,farthestpose,,,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,,,,MCMC,sfm,0.857,0.067143,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p75000_random_farthestpose/eval_results.json,vggt | random |  | ,78750.0
vggt,100,42,0.0,75000.0,voxels,farthestpose,,,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,,,,MCMC,sfm,0.857,0.067143,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p75000_voxels_farthestpose/eval_results.json,vggt | voxels |  | ,82500.0
vggt,100,42,0.0,100000.0,confidence,farthestpose,,,,,,,,No Depth Loss,,0.0,Depth Confidence,vggt,,,,,,MCMC,sfm,0.857,0.067143,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p100000_confidence_farthestpose/eval_results.json,vggt | confidence |  | ,100000.0
vggt,100,42,0.0,100000.0,random,farthestpose,,,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,,,,MCMC,sfm,0.857,0.067143,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p100000_random_farthestpose/eval_results.json,vggt | random |  | ,105000.0
vggt,100,42,0.0,100000.0,voxels,farthestpose,,,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,,,,MCMC,sfm,0.857,0.067143,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p100000_voxels_farthestpose/eval_results.json,vggt | voxels |  | ,110000.00000000001
vggt,100,42,0.0,250000.0,confidence,farthestpose,,,,,,,,No Depth Loss,,0.0,Depth Confidence,vggt,,,,,,MCMC,sfm,0.857,0.067143,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p250000_confidence_farthestpose/eval_results.json,vggt | confidence |  | ,250000.0
vggt,100,42,0.0,250000.0,random,farthestpose,,,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,,,,MCMC,sfm,0.857,0.067143,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p250000_random_farthestpose/eval_results.json,vggt | random |  | ,262500.0
vggt,100,42,0.0,250000.0,voxels,farthestpose,,,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,,,,MCMC,sfm,0.857,0.067143,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p250000_voxels_farthestpose/eval_results.json,vggt | voxels |  | ,275000.0
vggt,100,42,0.0,500000.0,confidence,farthestpose,,,,,,,,No Depth Loss,,0.0,Depth Confidence,vggt,,,,,,MCMC,sfm,0.857,0.067143,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p500000_confidence_farthestpose/eval_results.json,vggt | confidence |  | ,500000.0
vggt,100,42,0.0,500000.0,random,farthestpose,,,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,,,,MCMC,sfm,0.857,0.067143,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p500000_random_farthestpose/eval_results.json,vggt | random |  | ,525000.0
vggt,100,42,0.0,500000.0,voxels,farthestpose,,,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,,,,MCMC,sfm,0.857,0.067143,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p500000_voxels_farthestpose/eval_results.json,vggt | voxels |  | ,550000.0
vggt,100,42,0.0,1000000.0,confidence,farthestpose,,,,,,,,No Depth Loss,,0.0,Depth Confidence,vggt,,,,,,MCMC,sfm,0.857,0.067143,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p1000000_confidence_farthestpose/eval_results.json,vggt | confidence |  | ,1000000.0
vggt,100,42,0.0,1000000.0,random,farthestpose,,,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,,,,MCMC,sfm,0.857,0.067143,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p1000000_random_farthestpose/eval_results.json,vggt | random |  | ,1050000.0
vggt,100,42,0.0,1000000.0,voxels,farthestpose,,,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,,,,MCMC,sfm,0.857,0.067143,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p1000000_voxels_farthestpose/eval_results.json,vggt | voxels |  | ,1100000.0
vggt,100,42,0.0,2500000.0,confidence,farthestpose,,,,,,,,No Depth Loss,,0.0,Depth Confidence,vggt,,,,,,MCMC,sfm,0.857,0.067143,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p2500000_confidence_farthestpose/eval_results.json,vggt | confidence |  | ,2500000.0
vggt,100,42,0.0,2500000.0,random,farthestpose,,,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,,,,MCMC,sfm,0.857,0.067143,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p2500000_random_farthestpose/eval_results.json,vggt | random |  | ,2625000.0
vggt,100,42,0.0,2500000.0,voxels,farthestpose,,,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,,,,MCMC,sfm,0.857,0.067143,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p2500000_voxels_farthestpose/eval_results.json,vggt | voxels |  | ,2750000.0
vggt,100,42,0.0,5000000.0,confidence,farthestpose,,,,,,,,No Depth Loss,,0.0,Depth Confidence,vggt,,,,,,MCMC,sfm,0.857,0.067143,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p5000000_confidence_farthestpose/eval_results.json,vggt | confidence |  | ,5000000.0
vggt,100,42,0.0,5000000.0,random,farthestpose,,,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,,,,MCMC,sfm,0.857,0.067143,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p5000000_random_farthestpose/eval_results.json,vggt | random |  | ,5250000.0
vggt,100,42,0.0,5000000.0,voxels,farthestpose,,,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,,,,MCMC,sfm,0.857,0.067143,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p5000000_voxels_farthestpose/eval_results.json,vggt | voxels |  | ,5500000.0
vggt,100,42,,,ba,farthestpose,,,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,pinhole,,,,,MCMC,sfm,0.8191,0.044839,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_mpinhole_ba_farthestpose/eval_results.json,vggt | ba |  | ,
