choice,dataset,num_points,sampling_mode,psnr,lpips,ssim,quality,avge
VGGT,ship,435000,voxels,29.687231063842773,0.09011327475309372,0.8890485167503357,0.9204822218189618,0.1414272515363889
VGGT,ship,870000,confidence,29.683439254760742,0.08669386804103851,0.8878980875015259,0.9218499823736632,0.14086190601004883
VGGT,ship,870000,imagefps,29.610746383666992,0.08936614543199539,0.884768545627594,0.9170241227023705,0.14330583409317244
VGGT,ship,870000,random,29.6955623626709,0.0873001366853714,0.8873028755187988,0.921352167285209,0.1413588917573583
VGGT,ship,870000,voxels,29.5930233001709,0.09036010503768921,0.88742995262146,0.9176387404992721,0.14232431564111264
COLMAP,drums,3866,,24.16399574279785,0.08432012051343918,0.9295817017555237,0.8454797243417432,0.1178393757729424
VGGT,drums,870,confidence,24.597517013549805,0.08964799344539642,0.9369041919708252,0.8545012435911536,0.11476871150928661
VGGT,drums,870,imagefps,24.607746124267578,0.08976927399635315,0.9365894794464111,0.854431764617843,0.11501497339262547
VGGT,drums,870,random,24.633785247802734,0.08881182223558426,0.9374544024467468,0.8560107931388206,0.11411450000871273
VGGT,drums,870,voxels,24.557600021362305,0.08966943621635437,0.9367274045944214,0.8536454193231112,0.11490375571422702
VGGT,drums,4350,confidence,24.96585464477539,0.07667546719312668,0.9419812560081482,0.8722990863872395,0.1069111696733845
VGGT,drums,4350,imagefps,25.024948120117188,0.07670726627111435,0.9426177740097046,0.873746013693642,0.1064657682504446
VGGT,drums,4350,random,24.961044311523438,0.07677652686834335,0.9420332312583923,0.8721780185094508,0.10691006213967016
VGGT,drums,4350,voxels,24.935205459594727,0.07718298584222794,0.9416894316673279,0.871247568257913,0.107289536644216
VGGT,drums,8700,confidence,25.008955001831055,0.07477977126836777,0.9422417283058167,0.8744197467982264,0.10608834721289535
VGGT,drums,8700,imagefps,25.0400390625,0.07453601807355881,0.9425054788589478,0.8753000825759727,0.10581647576620024
VGGT,drums,8700,random,25.00409507751465,0.07478340715169907,0.942339301109314,0.8743845639463521,0.10602304238232103
VGGT,drums,8700,voxels,25.019433975219727,0.07468497008085251,0.9423539638519287,0.87473795593482,0.10597633938669593
VGGT,drums,26382,ba,25.06751251220703,0.0721321627497673,0.942574143409729,0.8773328661821816,0.10496086282675501
VGGT,drums,43500,confidence,25.053863525390625,0.07170599699020386,0.9422869682312012,0.8771752337498506,0.10502155468108923
VGGT,drums,43500,imagefps,25.061548233032227,0.0712391808629036,0.9422284960746765,0.877571507010311,0.10490466435165166
VGGT,drums,43500,random,25.053571701049805,0.07140715420246124,0.9422001838684082,0.8773035493626695,0.10498219563351376
VGGT,drums,43500,voxels,25.055702209472656,0.07159998267889023,0.9421932697296143,0.8772199299426107,0.10505075418859991
VGGT,drums,87000,confidence,25.03948402404785,0.07076585292816162,0.9416888952255249,0.877139532232997,0.10512547827665282
VGGT,drums,87000,imagefps,25.004575729370117,0.07053377479314804,0.9413586258888245,0.876443200476608,0.10528417784282991
VGGT,drums,87000,random,25.028247833251953,0.07046022266149521,0.9415132403373718,0.8770173931272872,0.10514745284150662
VGGT,drums,87000,voxels,25.071258544921875,0.0702095627784729,0.9419824481010437,0.8782430066157657,0.10472956882200393
VGGT,drums,435000,confidence,24.99762535095215,0.06811424344778061,0.9407376646995544,0.8774448924342715,0.10490560547442426
VGGT,drums,435000,imagefps,25.00709342956543,0.06799188256263733,0.9403095841407776,0.8774454191259318,0.10515507348366554
VGGT,drums,435000,random,24.978498458862305,0.06765804439783096,0.9403981566429138,0.8771737523575429,0.10499030155568537
VGGT,drums,435000,voxels,24.98386001586914,0.06833560764789581,0.9405984282493591,0.8769719094289751,0.10507801198859848
VGGT,drums,870000,confidence,24.988874435424805,0.06784389168024063,0.9404811263084412,0.8772996997992042,0.10499306109685291
VGGT,drums,870000,imagefps,24.94060516357422,0.06729873269796371,0.9395114183425903,0.876175261603074,0.10548294020889387
VGGT,drums,870000,random,24.971820831298828,0.06734982877969742,0.9401167631149292,0.8770757915235479,0.10508106935575356
VGGT,drums,870000,voxels,24.94096565246582,0.06778597831726074,0.9401506781578064,0.8762550045717374,0.10521091508038272
