method,num_images,seed,conf_thres_value,num_points,sampling_mode,near_filtering_strength,near_filtering_quorum,reconstruct_pose_opt,optimisation_iterations,optimisation_neighbourhood,image_mode,num_cameras,gt_eval,use_gt_extrinsics,use_gt_intrinsics,use_gt_points,pose_opt,run_mvs,pose_opt_module,eval_opt,depth_loss_mode,error_opa,depth_lambda,depth_conf_mode,depth_conf_shifted,loss_multiplier,pose_loss_multiplier,choice,dataset,camera_type,copy_mode,val_step,num_steps,colmap_mode,splatting_strategy,camera_src,pcd_src,align_mode,align_glue,shared_camera,keep_backup_cams,random_init,use_ba,feature_extractor,max_ba_iterations,source,series_label_override,dataset_collection,psnr,lpips,ssim,num_GS,eval_rte,eval_rre,depth_l1,depth_abs_rel,quality,avge,real_num_points,file_path,gsplat_file_path,folder,rre,rte,num_aligned,alignment_scale,pred_depth_l1,pred_depth_absrel,pred_depth_rmse,inference_time,peak_memory_mb,peak_memory_reserved_mb,processing_time,sfm_file_path,input_folder,output_folder,initial_points,used_cache,cache_load_time,plot_series,num_points_jitter
vggt,100,42,,20722,ba,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,kitchen,radial,,15000,15000,,MCMC,,,,,Shared Cam,,,Use BA,aliked+sp,250,gsplat,,indoor,18.964597702026367,0.2633562386035919,0.4266534447669983,1000000,0.00439399853348732,0.34589701890945435,,,0.34456836135454033,0.34441501534268826,20722,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_mradial_aliked-sp_ba_minfarthestpose_useba_maxba250_sharedcam_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_mradial_aliked-sp_ba_minfarthestpose_useba_maxba250_sharedcam_i100_gteval_steps15000/stats/val_step14999.json,kitchen_2_n100_s42_mradial_aliked-sp_ba_minfarthestpose_useba_maxba250_sharedcam_i100_gteval_steps15000,0.3459,0.019721,100,4.160002,,,,0.0,0,0,142.1715395450592,/home/ojab2/work/git/vggt/vggt_outputs/kitchen_2_n100_s42_mradial_aliked-sp_ba_minfarthestpose_useba_maxba250_sharedcam/eval_results.json,kitchen_2_n100_s42_mradial_aliked-sp_ba_minfarthestpose_useba_maxba250_sharedcam,kitchen_2_n100_s42_mradial_aliked-sp_ba_minfarthestpose_useba_maxba250_sharedcam_i100_gteval_steps15000_val_step14999.json,20722,True,3.684368133544922,vggt | ba,18649.8
vggt,100,42,0.0,50000,confidence,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,kitchen,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,20.36192512512207,0.25969618558883667,0.4890950918197632,1000000,0.005697792861610651,0.28279566764831543,,,0.409219670171781,0.32789090886397787,50000,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p50000_confidence_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p50000_confidence_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,kitchen_2_n100_s42_c0.0_p50000_confidence_minfarthestpose_i100_gteval_steps15000,0.2827,0.025851,100,4.144792,,,,0.0,0,0,2.8323984146118164,/home/ojab2/work/git/vggt/vggt_outputs/kitchen_2_n100_s42_c0.0_p50000_confidence_minfarthestpose/eval_results.json,kitchen_2_n100_s42_c0.0_p50000_confidence_minfarthestpose,kitchen_2_n100_s42_c0.0_p50000_confidence_minfarthestpose_i100_gteval_steps15000_val_step14999.json,50000,True,0.7777647972106934,vggt | confidence,47500.0
vggt,100,42,0.0,50000,confidence,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,20.098201751708984,0.3046751618385315,0.6225287914276123,1000000,0.007659002672880888,0.3872615098953247,,,0.454602507122776,0.309612812349195,50000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p50000_confidence_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p50000_confidence_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p50000_confidence_minfarthestpose_i100_gteval_steps15000,0.3873,0.030482,100,4.485239,,,,0.0,0,0,2.861292600631714,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p50000_confidence_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p50000_confidence_minfarthestpose,counter_2_n100_s42_c0.0_p50000_confidence_minfarthestpose_i100_gteval_steps15000_val_step14999.json,50000,True,0.7956511974334717,vggt | confidence,47500.0
vggt,100,42,0.0,100000,confidence,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,bonsai,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,18.66271209716797,0.37440311908721924,0.5955115556716919,1000000,0.023722030222415924,0.7308088541030884,,,0.3691778633794357,0.3413343755160203,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p100000_confidence_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p100000_confidence_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,bonsai_2_n100_s42_c0.0_p100000_confidence_minfarthestpose_i100_gteval_steps15000,0.7308,0.098078,100,7.817163,,,,2.384185791015625e-07,0,0,3.221172571182251,/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n100_s42_c0.0_p100000_confidence_minfarthestpose/eval_results.json,bonsai_2_n100_s42_c0.0_p100000_confidence_minfarthestpose,bonsai_2_n100_s42_c0.0_p100000_confidence_minfarthestpose_i100_gteval_steps15000_val_step14999.json,100000,True,0.7660601139068604,vggt | confidence,95000.0
vggt,100,42,0.0,100000,confidence,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,kitchen,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,20.318248748779297,0.2591908574104309,0.48527342081069946,1000000,0.005697792861610651,0.2827957272529602,,,0.4064878840350423,0.32864291537511237,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p100000_confidence_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p100000_confidence_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,kitchen_2_n100_s42_c0.0_p100000_confidence_minfarthestpose_i100_gteval_steps15000,0.2827,0.025851,100,4.144792,,,,0.0,0,0,3.2319090366363525,/home/ojab2/work/git/vggt/vggt_outputs/kitchen_2_n100_s42_c0.0_p100000_confidence_minfarthestpose/eval_results.json,kitchen_2_n100_s42_c0.0_p100000_confidence_minfarthestpose,kitchen_2_n100_s42_c0.0_p100000_confidence_minfarthestpose_i100_gteval_steps15000_val_step14999.json,100000,True,0.72882080078125,vggt | confidence,95000.0
vggt,100,42,0.0,100000,confidence,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,20.104398727416992,0.2985679507255554,0.6186600923538208,1000000,0.007659002672880888,0.38726142048835754,,,0.4562247522160788,0.3086192275355719,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p100000_confidence_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p100000_confidence_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p100000_confidence_minfarthestpose_i100_gteval_steps15000,0.3873,0.030482,100,4.485239,,,,0.0,0,0,3.2635350227355957,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p100000_confidence_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p100000_confidence_minfarthestpose,counter_2_n100_s42_c0.0_p100000_confidence_minfarthestpose_i100_gteval_steps15000_val_step14999.json,100000,True,0.8075981140136719,vggt | confidence,95000.0
vggt,100,42,0.0,500000,confidence,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,bonsai,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,18.674161911010742,0.3715610206127167,0.5911532044410706,1000000,0.023722030222415924,0.7308090329170227,,,0.3685955353337809,0.34151414421669557,500000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p500000_confidence_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p500000_confidence_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,bonsai_2_n100_s42_c0.0_p500000_confidence_minfarthestpose_i100_gteval_steps15000,0.7308,0.098078,100,7.817163,,,,0.0,0,0,6.446620464324951,/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n100_s42_c0.0_p500000_confidence_minfarthestpose/eval_results.json,bonsai_2_n100_s42_c0.0_p500000_confidence_minfarthestpose,bonsai_2_n100_s42_c0.0_p500000_confidence_minfarthestpose_i100_gteval_steps15000_val_step14999.json,500000,True,0.7811918258666992,vggt | confidence,475000.0
vggt,100,42,0.0,500000,confidence,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,kitchen,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,19.725194931030273,0.27033793926239014,0.47914832830429077,1000000,0.005697792861610651,0.2827957272529602,,,0.38504256576280305,0.33423056376311644,500000,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p500000_confidence_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p500000_confidence_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,kitchen_2_n100_s42_c0.0_p500000_confidence_minfarthestpose_i100_gteval_steps15000,0.2827,0.025851,100,4.144792,,,,0.0,0,0,6.494320392608643,/home/ojab2/work/git/vggt/vggt_outputs/kitchen_2_n100_s42_c0.0_p500000_confidence_minfarthestpose/eval_results.json,kitchen_2_n100_s42_c0.0_p500000_confidence_minfarthestpose,kitchen_2_n100_s42_c0.0_p500000_confidence_minfarthestpose_i100_gteval_steps15000_val_step14999.json,500000,True,0.7433485984802246,vggt | confidence,475000.0
vggt,100,42,0.0,500000,confidence,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,20.06814956665039,0.29317721724510193,0.613149106502533,1000000,0.007659002672880888,0.38726142048835754,,,0.4556582859772378,0.30833163611253545,500000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p500000_confidence_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p500000_confidence_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p500000_confidence_minfarthestpose_i100_gteval_steps15000,0.3873,0.030482,100,4.485239,,,,0.0,0,0,6.628199338912964,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p500000_confidence_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p500000_confidence_minfarthestpose,counter_2_n100_s42_c0.0_p500000_confidence_minfarthestpose_i100_gteval_steps15000_val_step14999.json,500000,True,0.85202956199646,vggt | confidence,475000.0
vggt,100,42,0.0,1000000,confidence,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,bonsai,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,18.684310913085938,0.37439167499542236,0.5911149978637695,1000000,0.023722030222415924,0.7308090329170227,,,0.3670138192688047,0.34245709592944884,1000000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p1000000_confidence_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p1000000_confidence_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,bonsai_2_n100_s42_c0.0_p1000000_confidence_minfarthestpose_i100_gteval_steps15000,0.7308,0.098078,100,7.817163,,,,0.0,0,0,10.468301773071289,/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n100_s42_c0.0_p1000000_confidence_minfarthestpose/eval_results.json,bonsai_2_n100_s42_c0.0_p1000000_confidence_minfarthestpose,bonsai_2_n100_s42_c0.0_p1000000_confidence_minfarthestpose_i100_gteval_steps15000_val_step14999.json,1000000,True,0.9272911548614502,vggt | confidence,950000.0
vggt,100,42,0.0,1000000,confidence,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,kitchen,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,19.600431442260742,0.2736700773239136,0.47512730956077576,1000000,0.005697792861610651,0.2827957570552826,,,0.378323782489546,0.33637158336733763,1000000,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p1000000_confidence_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p1000000_confidence_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,kitchen_2_n100_s42_c0.0_p1000000_confidence_minfarthestpose_i100_gteval_steps15000,0.2827,0.025851,100,4.144792,,,,0.0,0,0,10.543241262435913,/home/ojab2/work/git/vggt/vggt_outputs/kitchen_2_n100_s42_c0.0_p1000000_confidence_minfarthestpose/eval_results.json,kitchen_2_n100_s42_c0.0_p1000000_confidence_minfarthestpose,kitchen_2_n100_s42_c0.0_p1000000_confidence_minfarthestpose_i100_gteval_steps15000_val_step14999.json,1000000,True,0.7649364471435547,vggt | confidence,950000.0
vggt,100,42,0.0,1000000,confidence,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,20.0633602142334,0.2952800989151001,0.6122857928276062,1000000,0.007659002672880888,0.3872614800930023,,,0.453766657362672,0.30926742572372784,1000000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p1000000_confidence_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p1000000_confidence_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p1000000_confidence_minfarthestpose_i100_gteval_steps15000,0.3873,0.030482,100,4.485239,,,,2.384185791015625e-07,0,0,10.455135822296143,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p1000000_confidence_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p1000000_confidence_minfarthestpose,counter_2_n100_s42_c0.0_p1000000_confidence_minfarthestpose_i100_gteval_steps15000_val_step14999.json,1000000,True,0.7880196571350098,vggt | confidence,950000.0
vggt,100,42,0.0,1000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,bonsai,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,18.893980026245117,0.5161561369895935,0.6270450949668884,1000000,0.023722030222415924,0.7308095693588257,,,0.30439940615859107,0.3799189472543663,1000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p1000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p1000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,bonsai_2_n100_s42_c0.0_p1000_random_minfarthestpose_i100_gteval_steps15000,0.7308,0.098078,100,7.817163,,,,0.0,0,0,2.678046226501465,/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n100_s42_c0.0_p1000_random_minfarthestpose/eval_results.json,bonsai_2_n100_s42_c0.0_p1000_random_minfarthestpose,bonsai_2_n100_s42_c0.0_p1000_random_minfarthestpose_i100_gteval_steps15000_val_step14999.json,1000,True,0.7768316268920898,vggt | random,1000.0
vggt,100,42,0.0,1000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,kitchen,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,21.008859634399414,0.4288669526576996,0.5320281982421875,1000000,0.005697792861610651,0.2827966511249542,,,0.34188061921607377,0.3736262307824014,1000,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p1000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p1000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,kitchen_2_n100_s42_c0.0_p1000_random_minfarthestpose_i100_gteval_steps15000,0.2827,0.025851,100,4.144792,,,,0.0,0,0,2.6552157402038574,/home/ojab2/work/git/vggt/vggt_outputs/kitchen_2_n100_s42_c0.0_p1000_random_minfarthestpose/eval_results.json,kitchen_2_n100_s42_c0.0_p1000_random_minfarthestpose,kitchen_2_n100_s42_c0.0_p1000_random_minfarthestpose_i100_gteval_steps15000_val_step14999.json,1000,True,0.7549920082092285,vggt | random,1000.0
vggt,100,42,0.0,1000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,20.29102325439453,0.44877734780311584,0.6576958298683167,1000000,0.007659002672880888,0.38726094365119934,,,0.38978682860218916,0.3477322879109047,1000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p1000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p1000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p1000_random_minfarthestpose_i100_gteval_steps15000,0.3873,0.030482,100,4.485239,,,,0.0,0,0,2.6617510318756104,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p1000_random_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p1000_random_minfarthestpose,counter_2_n100_s42_c0.0_p1000_random_minfarthestpose_i100_gteval_steps15000_val_step14999.json,1000,True,0.7929377555847168,vggt | random,1000.0
vggt,100,42,0.0,5000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,bonsai,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,18.781780242919922,0.44203418493270874,0.614663302898407,1000000,0.023722030222415924,0.7308096885681152,,,0.340835109711313,0.35867570465685433,5000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p5000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p5000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,bonsai_2_n100_s42_c0.0_p5000_random_minfarthestpose_i100_gteval_steps15000,0.7308,0.098078,100,7.817163,,,,2.384185791015625e-07,0,0,2.6465210914611816,/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n100_s42_c0.0_p5000_random_minfarthestpose/eval_results.json,bonsai_2_n100_s42_c0.0_p5000_random_minfarthestpose,bonsai_2_n100_s42_c0.0_p5000_random_minfarthestpose_i100_gteval_steps15000_val_step14999.json,5000,True,0.9679863452911377,vggt | random,5000.0
vggt,100,42,0.0,5000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,kitchen,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,20.97922134399414,0.29624590277671814,0.5099262595176697,1000000,0.005697792861610651,0.2827971577644348,,,0.4102714972266755,0.3347599834370849,5000,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p5000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p5000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,kitchen_2_n100_s42_c0.0_p5000_random_minfarthestpose_i100_gteval_steps15000,0.2827,0.025851,100,4.144792,,,,0.0,0,0,2.630373954772949,/home/ojab2/work/git/vggt/vggt_outputs/kitchen_2_n100_s42_c0.0_p5000_random_minfarthestpose/eval_results.json,kitchen_2_n100_s42_c0.0_p5000_random_minfarthestpose,kitchen_2_n100_s42_c0.0_p5000_random_minfarthestpose_i100_gteval_steps15000_val_step14999.json,5000,True,0.724337100982666,vggt | random,5000.0
vggt,100,42,0.0,5000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,20.272565841674805,0.3572046458721161,0.6438339948654175,1000000,0.007659002672880888,0.3872610330581665,,,0.4378650476205961,0.3211309268933119,5000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p5000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p5000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p5000_random_minfarthestpose_i100_gteval_steps15000,0.3873,0.030482,100,4.485239,,,,0.0,0,0,2.6689023971557617,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p5000_random_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p5000_random_minfarthestpose,counter_2_n100_s42_c0.0_p5000_random_minfarthestpose_i100_gteval_steps15000_val_step14999.json,5000,True,0.8033347129821777,vggt | random,5000.0
vggt,100,42,0.0,10000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,bonsai,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,18.74721908569336,0.42076340317726135,0.6099975109100342,1000000,0.023722030222415924,0.7308099269866943,,,0.3505966671493783,0.3528696506212643,10000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p10000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p10000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,bonsai_2_n100_s42_c0.0_p10000_random_minfarthestpose_i100_gteval_steps15000,0.7308,0.098078,100,7.817163,,,,2.384185791015625e-07,0,0,2.646557092666626,/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n100_s42_c0.0_p10000_random_minfarthestpose/eval_results.json,bonsai_2_n100_s42_c0.0_p10000_random_minfarthestpose,bonsai_2_n100_s42_c0.0_p10000_random_minfarthestpose_i100_gteval_steps15000_val_step14999.json,10000,True,0.782041072845459,vggt | random,10000.0
vggt,100,42,0.0,10000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,kitchen,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,20.83428192138672,0.27028828859329224,0.5021673440933228,1000000,0.005697792861610651,0.2827967405319214,,,0.4190732750356624,0.3280377002960355,10000,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p10000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p10000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,kitchen_2_n100_s42_c0.0_p10000_random_minfarthestpose_i100_gteval_steps15000,0.2827,0.025851,100,4.144792,,,,0.0,0,0,2.695605516433716,/home/ojab2/work/git/vggt/vggt_outputs/kitchen_2_n100_s42_c0.0_p10000_random_minfarthestpose/eval_results.json,kitchen_2_n100_s42_c0.0_p10000_random_minfarthestpose,kitchen_2_n100_s42_c0.0_p10000_random_minfarthestpose_i100_gteval_steps15000_val_step14999.json,10000,True,0.7696542739868164,vggt | random,10000.0
vggt,100,42,0.0,10000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,20.17613983154297,0.3326956331729889,0.6362737417221069,1000000,0.007659002672880888,0.3872610330581665,,,0.4467872002823466,0.315131797344009,10000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p10000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p10000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p10000_random_minfarthestpose_i100_gteval_steps15000,0.3873,0.030482,100,4.485239,,,,0.0,0,0,2.7145462036132812,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p10000_random_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p10000_random_minfarthestpose,counter_2_n100_s42_c0.0_p10000_random_minfarthestpose_i100_gteval_steps15000_val_step14999.json,10000,True,0.8463554382324219,vggt | random,10000.0
vggt,100,42,0.0,50000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,bonsai,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,18.67145347595215,0.3810364007949829,0.5987895131111145,1000000,0.023722030222415924,0.7308098673820496,,,0.3671620566013032,0.34267559103972733,50000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p50000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p50000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,bonsai_2_n100_s42_c0.0_p50000_random_minfarthestpose_i100_gteval_steps15000,0.7308,0.098078,100,7.817163,,,,2.384185791015625e-07,0,0,3.6118240356445312,/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n100_s42_c0.0_p50000_random_minfarthestpose/eval_results.json,bonsai_2_n100_s42_c0.0_p50000_random_minfarthestpose,bonsai_2_n100_s42_c0.0_p50000_random_minfarthestpose_i100_gteval_steps15000_val_step14999.json,50000,True,1.2283594608306885,vggt | random,50000.0
