choice,depth_conf_mode,depth_loss_mode,eval_rre,eval_rte,psnr,lpips,ssim,quality
VGGT,,,0.3772093653678894,0.008311179466545582,22.858901977539062,0.1296185404062271,0.748465359210968,0.6874333439011167
VGGT,,full,0.3649813234806061,0.008768405765295029,23.490942001342773,0.13170914351940155,0.7646981477737427,0.7073401518461377
VGGT,Scaled,full,0.37052664160728455,0.008691804483532906,23.327686309814453,0.12721844017505646,0.7595263719558716,0.704064507097916
VGGT,Scaled Shifted,full,0.3687576949596405,0.008676939643919468,23.416587829589844,0.12669532001018524,0.7616121172904968,0.7072534793340362
VGGT,Sigmoid,full,0.36473628878593445,0.008924719877541065,23.695899963378906,0.13490290939807892,0.7696763873100281,0.7120754604334951
VGGT,Sigmoid Shifted,full,0.36446917057037354,0.008915356360375881,23.694747924804688,0.1342184990644455,0.76978999376297,0.7125430384226012
VGGT,Standard,full,0.39264976978302,0.009658120572566986,23.749786376953125,0.17420534789562225,0.7739974856376648,0.6913395505628467
VGGT,Standard Shifted,full,0.39192673563957214,0.009677836671471596,23.755233764648438,0.1729942113161087,0.7742651104927063,0.6923445490484813
