choice,dataset,num_points,sampling_mode,rre,rte,psnr,lpips,ssim,quality
VGGT,ship,87000,imagefps,0.4869,0.027807,20.83091163635254,0.17697110772132874,0.7005260586738586,0.5926133087116685
VGGT,ship,87000,random,0.4869,0.027807,20.874982833862305,0.1766097992658615,0.7013878226280212,0.5941564274384186
VGGT,ship,87000,voxels,0.4869,0.027807,20.845224380493164,0.1763339787721634,0.7019636034965515,0.5941123184908358
VGGT,ship,435000,confidence,0.4869,0.027807,20.877328872680664,0.17028656601905823,0.6990575790405273,0.5967403874527408
VGGT,ship,435000,imagefps,0.4869,0.027807,20.8917236328125,0.17343749105930328,0.6979715824127197,0.5944268558806145
VGGT,ship,435000,random,0.4869,0.027807,20.87696647644043,0.17121829092502594,0.6987372636795044,0.5959712186558359
VGGT,ship,435000,voxels,0.4869,0.027807,20.869861602783203,0.17208907008171082,0.6992469429969788,0.5956001870038836
VGGT,ship,870000,confidence,0.4869,0.027807,20.828022003173828,0.16911406815052032,0.6982268691062927,0.5960652661098916
VGGT,ship,870000,imagefps,0.4869,0.027807,20.918048858642578,0.1706041693687439,0.6969399452209473,0.5960600274657955
VGGT,ship,870000,random,0.4869,0.027807,20.833980560302734,0.16736441850662231,0.697576105594635,0.5968750769476986
VGGT,ship,870000,voxels,0.4869,0.027807,20.85219383239746,0.17169465124607086,0.6986315846443176,0.5951566158021093
COLMAP,drums,3866,,0.1528,0.009899,22.46944808959961,0.09344673901796341,0.898908793926239,0.7905281241196481
VGGT,drums,870,confidence,0.173,0.01002,19.7302303314209,0.13635464012622833,0.8394178748130798,0.6785254994524694
VGGT,drums,870,imagefps,0.173,0.01002,19.78657341003418,0.13717444241046906,0.8405370116233826,0.6797173049753559
VGGT,drums,870,random,0.173,0.01002,19.729408264160156,0.13539789617061615,0.8396138548851013,0.6792154669025798
VGGT,drums,870,voxels,0.173,0.01002,19.769947052001953,0.13719666004180908,0.8403894305229187,0.6793093901318803
VGGT,drums,4350,confidence,0.173,0.01002,19.66895294189453,0.11968033760786057,0.8376559615135193,0.686653153657371
VGGT,drums,4350,imagefps,0.173,0.01002,19.699569702148438,0.11938609182834625,0.8385370969772339,0.6879170477932501
VGGT,drums,4350,random,0.173,0.01002,19.66925811767578,0.12036142498254776,0.8374549746513367,0.68612084457865
VGGT,drums,4350,voxels,0.173,0.01002,19.675601959228516,0.11957711726427078,0.8383272886276245,0.6872325888250925
VGGT,drums,8700,confidence,0.173,0.01002,19.664770126342773,0.11611192673444748,0.837317705154419,0.6885806061351663
VGGT,drums,8700,imagefps,0.173,0.01002,19.671777725219727,0.11581197381019592,0.837512195110321,0.6890092694271377
VGGT,drums,8700,random,0.173,0.01002,19.666784286499023,0.1157253086566925,0.8373401761054993,0.6888696994388003
VGGT,drums,8700,voxels,0.173,0.01002,19.649755477905273,0.11579854786396027,0.837120532989502,0.688380695477641
VGGT,drums,26382,ba,0.2352,0.010833,18.583505630493164,0.1110665500164032,0.8146345019340515,0.6584065884952037
VGGT,drums,43500,confidence,0.173,0.01002,19.651517868041992,0.1089560016989708,0.8361566066741943,0.6920734266614357
VGGT,drums,43500,imagefps,0.173,0.01002,19.673831939697266,0.10908649861812592,0.8361718654632568,0.6924150198252654
VGGT,drums,43500,random,0.173,0.01002,19.64861297607422,0.10844607651233673,0.8361583352088928,0.6923354118384657
VGGT,drums,43500,voxels,0.173,0.01002,19.649368286132812,0.10867449641227722,0.8362057209014893,0.6922361100548812
VGGT,drums,87000,confidence,0.173,0.01002,19.682579040527344,0.10690177977085114,0.8362765908241272,0.6939868379560982
VGGT,drums,87000,imagefps,0.173,0.01002,19.636329650878906,0.10716751962900162,0.8352802991867065,0.6923837041393976
VGGT,drums,87000,random,0.173,0.01002,19.67629051208496,0.10622599720954895,0.8359296321868896,0.6940846336670244
VGGT,drums,87000,voxels,0.173,0.01002,19.638874053955078,0.10592237114906311,0.8353294730186462,0.6932281895145491
VGGT,drums,435000,confidence,0.173,0.01002,19.643455505371094,0.10298817604780197,0.8345218896865845,0.6946519917970047
VGGT,drums,435000,imagefps,0.173,0.01002,19.64913558959961,0.10315567255020142,0.8343105912208557,0.6945302192850341
VGGT,drums,435000,random,0.173,0.01002,19.641159057617188,0.10259675234556198,0.8342053890228271,0.6946659964485706
VGGT,drums,435000,voxels,0.173,0.01002,19.64775276184082,0.10318596661090851,0.8346594572067261,0.694689926522517
VGGT,drums,870000,confidence,0.173,0.01002,19.66815757751465,0.10209494829177856,0.8348743319511414,0.6958669193229402
VGGT,drums,870000,imagefps,0.173,0.01002,19.652835845947266,0.10257615149021149,0.834069013595581,0.694815198135035
VGGT,drums,870000,random,0.173,0.01002,19.656919479370117,0.10183025151491165,0.8342623114585876,0.6954642927456862
VGGT,drums,870000,voxels,0.173,0.01002,19.665695190429688,0.10247674584388733,0.8347083926200867,0.6954886015163295
