choice,dataset,loss_multiplier,eval_rre,eval_rte,psnr,lpips,ssim,quality
VGGT,bicycle,1,0.4889967441558838,0.013628819026052952,17.384122848510742,0.337806761264801,0.26788055896759033,0.17649355493945842
VGGT,bicycle,10,0.4892810881137848,0.013631227426230907,17.419580459594727,0.3383811116218567,0.2683528959751129,0.1770718605817333
VGGT,bicycle,100,0.4888383746147156,0.013613194227218628,17.381927490234375,0.3386073112487793,0.26852503418922424,0.1763356195943088
VGGT,bonsai,1,0.7885617017745972,0.021631203591823578,17.422657012939453,0.3988327085971832,0.5597713589668274,0.3102331869860916
VGGT,bonsai,10,0.7846992611885071,0.021626334637403488,17.43520736694336,0.3988817036151886,0.5597630143165588,0.3104304771984142
VGGT,bonsai,100,0.7914406061172485,0.021678362041711807,17.412899017333984,0.3992634415626526,0.5590687990188599,0.3093757450464409
VGGT,lego,1,0.2516995370388031,0.006157866213470697,20.352569580078125,0.07587305456399918,0.773491382598877,0.6888311082101471
VGGT,lego,10,0.2529480457305908,0.006153501104563475,20.33424949645996,0.07596931606531143,0.7731320858001709,0.6882223116356184
VGGT,lego,100,0.25299444794654846,0.0061593749560415745,20.344635009765625,0.07595716416835785,0.7732868194580078,0.6885126246462555
