method,num_images,seed,conf_thres_value,num_points,sampling_mode,image_mode,num_cameras,gt_eval,use_gt_extrinsics,use_gt_intrinsics,use_gt_points,pose_opt,pose_opt_module,eval_opt,depth_loss_mode,error_opa,depth_lambda,depth_conf_mode,choice,camera_type,copy_mode,val_step,num_steps,colmap_mode,splatting_strategy,camera_src,pcd_src,align_mode,align_glue,shared_camera,keep_backup_cams,random_init,use_ba,max_ba_iterations,source,psnr,lpips,ssim,num_GS,eval_rte,eval_rre,quality,real_num_points,file_path,gsplat_file_path,folder,rre,rte,num_aligned,raw_eval_metrics,sfm_file_path,input_folder,output_folder,initial_points,plot_series
vggt,87,42,0.0,10350,random,farthestpose,87,GT Eval,,,,,,,,,0.0,,vggt,pinhole,,15000,15000,,MCMC,,,,,Shared Cam,,Random Init,Use BA,50,gsplat,22.31298065185547,0.0908372774720192,0.8216601014137268,1000000,0.004191216081380844,0.26801976561546326,0.7440666837243773,10350,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n87_s42_mpinhole_c0.0_p10350_random_farthestpose_useba_maxba50_sharedcam_i87_gteval_randinit10350_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n87_s42_mpinhole_c0.0_p10350_random_farthestpose_useba_maxba50_sharedcam_i87_gteval_randinit10350_steps15000/stats/val_step14999.json,lego_1_n87_s42_mpinhole_c0.0_p10350_random_farthestpose_useba_maxba50_sharedcam_i87_gteval_randinit10350_steps15000,0.2685,0.015146,87,"{'rre': [0.3558429106513011, 0.5077557257620632, 0.09143251777469757, 0.22877994724318834, 0.19552824593911297, 0.26366989498425986, 0.25230129851849925, 0.3845435299852462, 0.09074109500279437, 0.17620651065120377, 0.3975600379298468, 0.15547632200393136, 0.15409513317028908, 0.16757871397026378, 0.1706957823318486, 0.19772259106638082, 0.24512111217961158, 0.3267096725955512, 0.16497363080761987, 0.14766295420960518, 0.18287831366516094, 0.2453446530762152, 0.44957360316772926, 0.1269761445564383, 0.3065656545197156, 0.30799079809817476, 0.14260305524888203, 0.10650929908781148, 0.13427709775435595, 0.3405506691851303, 0.3276699257973714, 0.3972385680061324, 0.1842362470683797, 0.12912832023313453, 0.26045536034615097, 0.20350792646454563, 0.1527670796154979, 0.20022205535052925, 0.2820821254116687, 0.24556533212599402, 0.2688351719992756, 0.42863407873634074, 0.7693827222456288, 0.2595586034702325, 0.4196968951254278, 0.13314139035183434, 0.14024899183135062, 0.21074388887689327, 0.11446956872428668, 0.4297930832868996, 0.24034127377277412, 0.21956925855724224, 0.14200332808973276, 0.4757526719787327, 0.5571768016812478, 0.25415202319974955, 0.19465487430091694, 0.7765225532312767, 0.19676221201686298, 0.4417821524746949, 0.13446022965148927, 0.3157669453881699, 0.10307582237935559, 0.4728526475643492, 0.23286481009533969, 0.15205139240776602, 0.41314502989274415, 0.17714100670906183, 0.5716194210452331, 0.16018863592160426, 0.2295890344353012, 0.37867155742763986, 0.22988728867366673, 0.3659099933189866, 0.15289037208089162, 0.28350539022907617, 0.22079062119760268, 0.27735702596736145, 0.4187926944166628, 0.20925033675711815, 0.1143640812598073, 0.25774112453096415, 0.32486733154477065, 0.3329797583432783, 0.3455884079716513, 0.20575282442004153, 0.2078459382820782], 'rte': [0.011863406831108602, 0.022060657609032842, 0.018083739748224997, 0.009724774497884696, 0.011327902103232925, 0.011100161119873277, 0.02181957963840135, 0.03405053638458231, 0.004788347186806612, 0.018474632804142067, 0.015664954622770903, 0.006741095081218662, 0.013106195157146157, 0.007374202503452162, 0.004941085191181577, 0.018717011310242483, 0.03217487355630838, 0.018619603152067926, 0.00909045696586507, 0.006610307393376172, 0.01223086149316065, 0.014551099914817263, 0.01851401744866596, 0.007275158732353415, 0.007737393958392165, 0.003306886640992629, 0.006836207424349177, 0.00847141273558562, 0.011175486502836304, 0.026839447925286794, 0.004769770752104951, 0.021244429367830955, 0.027846739084042636, 0.010292359299960013, 0.013373019256206388, 0.011785589820897729, 0.012678113454083144, 0.014904839872732882, 0.017600651442736186, 0.005056688171239052, 0.03480623826219668, 0.015049904595993358, 0.04319215847911012, 0.002732253627173993, 0.018013538193017063, 0.009962646768817153, 0.014449336033291925, 0.005551562466209814, 0.006572377863401153, 0.013319900564365154, 0.019419405544399124, 0.01567139060714116, 0.00860854222935107, 0.022916233291726762, 0.028934576064635762, 0.010354672608886631, 0.0197066248428544, 0.0437820075206042, 0.02304674089740278, 0.021453292571863857, 0.008694352538731026, 0.030797530418656405, 0.01167398917357374, 0.02292591532392305, 0.018039203691547562, 0.014553740359589892, 0.01060445545724501, 0.016109467247102823, 0.027146118635082508, 0.016255180609476092, 0.008044778870999763, 0.010847588251354177, 0.010704237043718498, 0.013683024842696736, 0.010516537694427357, 0.014557325861773867, 0.015945788178326113, 0.0017656354358612431, 0.014066726377322727, 0.0149454397319306, 0.007994121516716924, 0.013292647797157678, 0.005185830176164005, 0.028052803808579333, 0.007816564627663475, 0.015739003352232973, 0.017367142505492594]}",/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n87_s42_mpinhole_c0.0_p10350_random_farthestpose_useba_maxba50_sharedcam/eval_results.json,lego_1_n87_s42_mpinhole_c0.0_p10350_random_farthestpose_useba_maxba50_sharedcam,lego_1_n87_s42_mpinhole_c0.0_p10350_random_farthestpose_useba_maxba50_sharedcam_i87_gteval_randinit10350_steps15000_val_step14999.json,10350,vggt | Random Init |  | 10350 | Use BA
vggt,87,42,0.0,95700,random,farthestpose,87,GT Eval,,,,,,,,,0.0,,vggt,pinhole,,15000,15000,,MCMC,,,,,Shared Cam,,Random Init,Use BA,50,gsplat,22.191768646240234,0.08652625232934952,0.8201801776885986,1000000,0.004191216081380844,0.2680155336856842,0.7436176911141672,95700,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n87_s42_mpinhole_c0.0_p95700_random_farthestpose_useba_maxba50_sharedcam_i87_gteval_randinit95700_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n87_s42_mpinhole_c0.0_p95700_random_farthestpose_useba_maxba50_sharedcam_i87_gteval_randinit95700_steps15000/stats/val_step14999.json,lego_1_n87_s42_mpinhole_c0.0_p95700_random_farthestpose_useba_maxba50_sharedcam_i87_gteval_randinit95700_steps15000,0.2685,0.015146,87,"{'rre': [0.3558429106513011, 0.5077557257620632, 0.09143251777469757, 0.22877994724318834, 0.19552824593911297, 0.26366989498425986, 0.25230129851849925, 0.3845435299852462, 0.09074109500279437, 0.17620651065120377, 0.3975600379298468, 0.15547632200393136, 0.15409513317028908, 0.16757871397026378, 0.1706957823318486, 0.19772259106638082, 0.24512111217961158, 0.3267096725955512, 0.16497363080761987, 0.14766295420960518, 0.18287831366516094, 0.2453446530762152, 0.44957360316772926, 0.1269761445564383, 0.3065656545197156, 0.30799079809817476, 0.14260305524888203, 0.10650929908781148, 0.13427709775435595, 0.3405506691851303, 0.3276699257973714, 0.3972385680061324, 0.1842362470683797, 0.12912832023313453, 0.26045536034615097, 0.20350792646454563, 0.1527670796154979, 0.20022205535052925, 0.2820821254116687, 0.24556533212599402, 0.2688351719992756, 0.42863407873634074, 0.7693827222456288, 0.2595586034702325, 0.4196968951254278, 0.13314139035183434, 0.14024899183135062, 0.21074388887689327, 0.11446956872428668, 0.4297930832868996, 0.24034127377277412, 0.21956925855724224, 0.14200332808973276, 0.4757526719787327, 0.5571768016812478, 0.25415202319974955, 0.19465487430091694, 0.7765225532312767, 0.19676221201686298, 0.4417821524746949, 0.13446022965148927, 0.3157669453881699, 0.10307582237935559, 0.4728526475643492, 0.23286481009533969, 0.15205139240776602, 0.41314502989274415, 0.17714100670906183, 0.5716194210452331, 0.16018863592160426, 0.2295890344353012, 0.37867155742763986, 0.22988728867366673, 0.3659099933189866, 0.15289037208089162, 0.28350539022907617, 0.22079062119760268, 0.27735702596736145, 0.4187926944166628, 0.20925033675711815, 0.1143640812598073, 0.25774112453096415, 0.32486733154477065, 0.3329797583432783, 0.3455884079716513, 0.20575282442004153, 0.2078459382820782], 'rte': [0.011863406831108602, 0.022060657609032842, 0.018083739748224997, 0.009724774497884696, 0.011327902103232925, 0.011100161119873277, 0.02181957963840135, 0.03405053638458231, 0.004788347186806612, 0.018474632804142067, 0.015664954622770903, 0.006741095081218662, 0.013106195157146157, 0.007374202503452162, 0.004941085191181577, 0.018717011310242483, 0.03217487355630838, 0.018619603152067926, 0.00909045696586507, 0.006610307393376172, 0.01223086149316065, 0.014551099914817263, 0.01851401744866596, 0.007275158732353415, 0.007737393958392165, 0.003306886640992629, 0.006836207424349177, 0.00847141273558562, 0.011175486502836304, 0.026839447925286794, 0.004769770752104951, 0.021244429367830955, 0.027846739084042636, 0.010292359299960013, 0.013373019256206388, 0.011785589820897729, 0.012678113454083144, 0.014904839872732882, 0.017600651442736186, 0.005056688171239052, 0.03480623826219668, 0.015049904595993358, 0.04319215847911012, 0.002732253627173993, 0.018013538193017063, 0.009962646768817153, 0.014449336033291925, 0.005551562466209814, 0.006572377863401153, 0.013319900564365154, 0.019419405544399124, 0.01567139060714116, 0.00860854222935107, 0.022916233291726762, 0.028934576064635762, 0.010354672608886631, 0.0197066248428544, 0.0437820075206042, 0.02304674089740278, 0.021453292571863857, 0.008694352538731026, 0.030797530418656405, 0.01167398917357374, 0.02292591532392305, 0.018039203691547562, 0.014553740359589892, 0.01060445545724501, 0.016109467247102823, 0.027146118635082508, 0.016255180609476092, 0.008044778870999763, 0.010847588251354177, 0.010704237043718498, 0.013683024842696736, 0.010516537694427357, 0.014557325861773867, 0.015945788178326113, 0.0017656354358612431, 0.014066726377322727, 0.0149454397319306, 0.007994121516716924, 0.013292647797157678, 0.005185830176164005, 0.028052803808579333, 0.007816564627663475, 0.015739003352232973, 0.017367142505492594]}",/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n87_s42_mpinhole_c0.0_p95700_random_farthestpose_useba_maxba50_sharedcam/eval_results.json,lego_1_n87_s42_mpinhole_c0.0_p95700_random_farthestpose_useba_maxba50_sharedcam,lego_1_n87_s42_mpinhole_c0.0_p95700_random_farthestpose_useba_maxba50_sharedcam_i87_gteval_randinit95700_steps15000_val_step14999.json,95700,vggt | Random Init |  | 95700 | Use BA
combined,87,42,,10350,,farthestpose,87,GT Eval,,,,,,,,,0.0,,vggt,,,15000,15000,default,MCMC,vggtcams,colmappcd,Global Alignment,,Shared Cam,,,Use BA,0,gsplat,22.296199798583984,0.08973746746778488,0.8211852312088013,1000000,0.00419121328741312,0.268624484539032,0.7441571203724294,10350,/home/ojab2/work/git/gsplat/results/combined_outputs/lego_1_n87_s42_combined_vggtcams_colmappcd_amglobal_default_farthestpose_useba_maxba0_sharedcam_i87_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/combined_outputs/lego_1_n87_s42_combined_vggtcams_colmappcd_amglobal_default_farthestpose_useba_maxba0_sharedcam_i87_gteval_steps15000/stats/val_step14999.json,lego_1_n87_s42_combined_vggtcams_colmappcd_amglobal_default_farthestpose_useba_maxba0_sharedcam_i87_gteval_steps15000,0.2686,0.015146,87,"{'rre': [0.35584289484529324, 0.5079569378179759, 0.09145749154669855, 0.22876050680893809, 0.19553452450827738, 0.2636587940407846, 0.2523206740542555, 0.384558560955685, 0.09037169403797603, 0.175932692545741, 0.397593913606055, 0.15537569942672946, 0.154497305083322, 0.16739026029878107, 0.16996104313390017, 0.19785412188362475, 0.24512638169925918, 0.32671572377480695, 0.16495775445852795, 0.14807823782689514, 0.18338422103765378, 0.24539487184965528, 0.44960731076942584, 0.12734989313852096, 0.3065650054416328, 0.3080298776485672, 0.14262847544313717, 0.10700205799732407, 0.13423247590034462, 0.3404777709913201, 0.32768754679172357, 0.397236779711388, 0.18423421352302802, 0.12843409161217287, 0.26072292144258313, 0.20375876003752333, 0.1527079416348259, 0.2009784454018651, 0.2822565410641766, 0.24560526440496722, 0.26885497685523335, 0.4286347780269698, 0.7693774296328367, 0.2595884531823649, 0.4197258236274854, 0.13319821301422644, 0.140214194713, 0.21076882960379878, 0.11361576157592117, 0.42979239196446944, 0.2403573035062902, 0.2196751011681723, 0.14243930390983425, 0.47575398065159963, 0.5572509955736701, 0.25419630007754657, 0.19462282236231535, 0.7765769978055572, 0.1963974098174605, 0.4417499119916246, 0.13430041861478315, 0.3159607606017973, 0.10305477004951259, 0.4728535646971652, 0.23325940124419173, 0.15229869754008918, 0.41314235120568765, 0.17717071420535346, 0.5716230678465141, 0.16036817712269305, 0.22959848577337422, 0.3787128962849532, 0.23011323928533445, 0.36598918647177725, 0.1532166100166354, 0.28376413615412144, 0.22072766320513293, 0.2773079336593101, 0.41876090380837294, 0.2093435067799644, 0.11457875069573947, 0.2577585015220894, 0.324868537957656, 0.3330505941069262, 0.34567223504714506, 0.2058511744168297, 0.20789122357662052], 'rte': [0.0118633920524547, 0.02206060602744271, 0.018083738901888784, 0.009724754166445877, 0.011327923053791177, 0.01110017286094723, 0.021819576961449073, 0.03405052053677321, 0.004788324028239826, 0.018474642484368035, 0.015664952523766797, 0.006741118889911255, 0.013106136690690577, 0.007374140575022913, 0.00494139375854086, 0.018717028022679258, 0.03217486892382102, 0.018619599388924355, 0.009090479375234635, 0.006610210940146028, 0.012230810224989647, 0.014551107253776572, 0.018514003606046082, 0.007275096870444276, 0.007737376483003902, 0.003306870926394843, 0.006836223149146582, 0.008471421614234524, 0.011175467045151554, 0.026839394392905995, 0.0047697520604851815, 0.021244414569980385, 0.02784673132247402, 0.01029248136971181, 0.01337302170140859, 0.011785537610699158, 0.0126780915984413, 0.014904771218784921, 0.017600630210325603, 0.005056696358540079, 0.0348062425607826, 0.015049887274753659, 0.043192161190241316, 0.0027322688300118092, 0.01801355478485974, 0.009962652537433878, 0.014449319325387108, 0.005551575517102424, 0.006572262932045583, 0.013319877754303997, 0.019419406129805916, 0.015671390916444084, 0.008608439344048029, 0.022916219208488294, 0.028934558548304592, 0.010354672830869303, 0.01970661672010607, 0.043781969922516414, 0.02304679506060682, 0.02145334552166745, 0.00869440924453239, 0.030797474294381143, 0.011673983083540307, 0.02292590103517266, 0.018039047376446092, 0.014553731332820704, 0.010604434439559572, 0.016109466461310513, 0.027146112636945777, 0.016255144464019412, 0.008044767503342673, 0.010847573009877822, 0.010704196222824498, 0.013682983069892674, 0.01051647977935874, 0.014557340390782407, 0.015945781678525915, 0.0017656399410261295, 0.014066728467672412, 0.014945430443103338, 0.007994107710503165, 0.013292654394507815, 0.005185806358953663, 0.02805277765869957, 0.007816547366235488, 0.015738999979871427, 0.017367129333472734]}",/home/ojab2/work/git/vggt/combined_outputs/lego_1_n87_s42_combined_vggtcams_colmappcd_amglobal_default_farthestpose_useba_maxba0_sharedcam/eval_results.json,lego_1_n87_s42_combined_vggtcams_colmappcd_amglobal_default_farthestpose_useba_maxba0_sharedcam,lego_1_n87_s42_combined_vggtcams_colmappcd_amglobal_default_farthestpose_useba_maxba0_sharedcam_i87_gteval_steps15000_val_step14999.json,10350,combined |  | colmappcd | 10350 | Use BA
vggt,87,42,0.0,10350,random,farthestpose,87,GT Eval,,,,,,,,,0.0,,vggt,pinhole,,15000,15000,,MCMC,,,,,Shared Cam,,,Use BA,50,gsplat,22.33220863342285,0.08801507949829102,0.8217427730560303,1000000,0.004191216081380844,0.26801976561546326,0.7462132009614049,10350,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n87_s42_mpinhole_c0.0_p10350_random_farthestpose_useba_maxba50_sharedcam_i87_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n87_s42_mpinhole_c0.0_p10350_random_farthestpose_useba_maxba50_sharedcam_i87_gteval_steps15000/stats/val_step14999.json,lego_1_n87_s42_mpinhole_c0.0_p10350_random_farthestpose_useba_maxba50_sharedcam_i87_gteval_steps15000,0.2685,0.015146,87,"{'rre': [0.3558429106513011, 0.5077557257620632, 0.09143251777469757, 0.22877994724318834, 0.19552824593911297, 0.26366989498425986, 0.25230129851849925, 0.3845435299852462, 0.09074109500279437, 0.17620651065120377, 0.3975600379298468, 0.15547632200393136, 0.15409513317028908, 0.16757871397026378, 0.1706957823318486, 0.19772259106638082, 0.24512111217961158, 0.3267096725955512, 0.16497363080761987, 0.14766295420960518, 0.18287831366516094, 0.2453446530762152, 0.44957360316772926, 0.1269761445564383, 0.3065656545197156, 0.30799079809817476, 0.14260305524888203, 0.10650929908781148, 0.13427709775435595, 0.3405506691851303, 0.3276699257973714, 0.3972385680061324, 0.1842362470683797, 0.12912832023313453, 0.26045536034615097, 0.20350792646454563, 0.1527670796154979, 0.20022205535052925, 0.2820821254116687, 0.24556533212599402, 0.2688351719992756, 0.42863407873634074, 0.7693827222456288, 0.2595586034702325, 0.4196968951254278, 0.13314139035183434, 0.14024899183135062, 0.21074388887689327, 0.11446956872428668, 0.4297930832868996, 0.24034127377277412, 0.21956925855724224, 0.14200332808973276, 0.4757526719787327, 0.5571768016812478, 0.25415202319974955, 0.19465487430091694, 0.7765225532312767, 0.19676221201686298, 0.4417821524746949, 0.13446022965148927, 0.3157669453881699, 0.10307582237935559, 0.4728526475643492, 0.23286481009533969, 0.15205139240776602, 0.41314502989274415, 0.17714100670906183, 0.5716194210452331, 0.16018863592160426, 0.2295890344353012, 0.37867155742763986, 0.22988728867366673, 0.3659099933189866, 0.15289037208089162, 0.28350539022907617, 0.22079062119760268, 0.27735702596736145, 0.4187926944166628, 0.20925033675711815, 0.1143640812598073, 0.25774112453096415, 0.32486733154477065, 0.3329797583432783, 0.3455884079716513, 0.20575282442004153, 0.2078459382820782], 'rte': [0.011863406831108602, 0.022060657609032842, 0.018083739748224997, 0.009724774497884696, 0.011327902103232925, 0.011100161119873277, 0.02181957963840135, 0.03405053638458231, 0.004788347186806612, 0.018474632804142067, 0.015664954622770903, 0.006741095081218662, 0.013106195157146157, 0.007374202503452162, 0.004941085191181577, 0.018717011310242483, 0.03217487355630838, 0.018619603152067926, 0.00909045696586507, 0.006610307393376172, 0.01223086149316065, 0.014551099914817263, 0.01851401744866596, 0.007275158732353415, 0.007737393958392165, 0.003306886640992629, 0.006836207424349177, 0.00847141273558562, 0.011175486502836304, 0.026839447925286794, 0.004769770752104951, 0.021244429367830955, 0.027846739084042636, 0.010292359299960013, 0.013373019256206388, 0.011785589820897729, 0.012678113454083144, 0.014904839872732882, 0.017600651442736186, 0.005056688171239052, 0.03480623826219668, 0.015049904595993358, 0.04319215847911012, 0.002732253627173993, 0.018013538193017063, 0.009962646768817153, 0.014449336033291925, 0.005551562466209814, 0.006572377863401153, 0.013319900564365154, 0.019419405544399124, 0.01567139060714116, 0.00860854222935107, 0.022916233291726762, 0.028934576064635762, 0.010354672608886631, 0.0197066248428544, 0.0437820075206042, 0.02304674089740278, 0.021453292571863857, 0.008694352538731026, 0.030797530418656405, 0.01167398917357374, 0.02292591532392305, 0.018039203691547562, 0.014553740359589892, 0.01060445545724501, 0.016109467247102823, 0.027146118635082508, 0.016255180609476092, 0.008044778870999763, 0.010847588251354177, 0.010704237043718498, 0.013683024842696736, 0.010516537694427357, 0.014557325861773867, 0.015945788178326113, 0.0017656354358612431, 0.014066726377322727, 0.0149454397319306, 0.007994121516716924, 0.013292647797157678, 0.005185830176164005, 0.028052803808579333, 0.007816564627663475, 0.015739003352232973, 0.017367142505492594]}",/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n87_s42_mpinhole_c0.0_p10350_random_farthestpose_useba_maxba50_sharedcam/eval_results.json,lego_1_n87_s42_mpinhole_c0.0_p10350_random_farthestpose_useba_maxba50_sharedcam,lego_1_n87_s42_mpinhole_c0.0_p10350_random_farthestpose_useba_maxba50_sharedcam_i87_gteval_steps15000_val_step14999.json,10350,vggt |  |  | 10350 | Use BA
vggt,87,42,0.0,95700,random,farthestpose,87,GT Eval,,,,,,,,,0.0,,vggt,pinhole,,15000,15000,,MCMC,,,,,Shared Cam,,,Use BA,50,gsplat,22.361886978149414,0.08351965993642807,0.821129322052002,1000000,0.004191216081380844,0.2680155336856842,0.7491790070074421,95700,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n87_s42_mpinhole_c0.0_p95700_random_farthestpose_useba_maxba50_sharedcam_i87_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n87_s42_mpinhole_c0.0_p95700_random_farthestpose_useba_maxba50_sharedcam_i87_gteval_steps15000/stats/val_step14999.json,lego_1_n87_s42_mpinhole_c0.0_p95700_random_farthestpose_useba_maxba50_sharedcam_i87_gteval_steps15000,0.2685,0.015146,87,"{'rre': [0.3558429106513011, 0.5077557257620632, 0.09143251777469757, 0.22877994724318834, 0.19552824593911297, 0.26366989498425986, 0.25230129851849925, 0.3845435299852462, 0.09074109500279437, 0.17620651065120377, 0.3975600379298468, 0.15547632200393136, 0.15409513317028908, 0.16757871397026378, 0.1706957823318486, 0.19772259106638082, 0.24512111217961158, 0.3267096725955512, 0.16497363080761987, 0.14766295420960518, 0.18287831366516094, 0.2453446530762152, 0.44957360316772926, 0.1269761445564383, 0.3065656545197156, 0.30799079809817476, 0.14260305524888203, 0.10650929908781148, 0.13427709775435595, 0.3405506691851303, 0.3276699257973714, 0.3972385680061324, 0.1842362470683797, 0.12912832023313453, 0.26045536034615097, 0.20350792646454563, 0.1527670796154979, 0.20022205535052925, 0.2820821254116687, 0.24556533212599402, 0.2688351719992756, 0.42863407873634074, 0.7693827222456288, 0.2595586034702325, 0.4196968951254278, 0.13314139035183434, 0.14024899183135062, 0.21074388887689327, 0.11446956872428668, 0.4297930832868996, 0.24034127377277412, 0.21956925855724224, 0.14200332808973276, 0.4757526719787327, 0.5571768016812478, 0.25415202319974955, 0.19465487430091694, 0.7765225532312767, 0.19676221201686298, 0.4417821524746949, 0.13446022965148927, 0.3157669453881699, 0.10307582237935559, 0.4728526475643492, 0.23286481009533969, 0.15205139240776602, 0.41314502989274415, 0.17714100670906183, 0.5716194210452331, 0.16018863592160426, 0.2295890344353012, 0.37867155742763986, 0.22988728867366673, 0.3659099933189866, 0.15289037208089162, 0.28350539022907617, 0.22079062119760268, 0.27735702596736145, 0.4187926944166628, 0.20925033675711815, 0.1143640812598073, 0.25774112453096415, 0.32486733154477065, 0.3329797583432783, 0.3455884079716513, 0.20575282442004153, 0.2078459382820782], 'rte': [0.011863406831108602, 0.022060657609032842, 0.018083739748224997, 0.009724774497884696, 0.011327902103232925, 0.011100161119873277, 0.02181957963840135, 0.03405053638458231, 0.004788347186806612, 0.018474632804142067, 0.015664954622770903, 0.006741095081218662, 0.013106195157146157, 0.007374202503452162, 0.004941085191181577, 0.018717011310242483, 0.03217487355630838, 0.018619603152067926, 0.00909045696586507, 0.006610307393376172, 0.01223086149316065, 0.014551099914817263, 0.01851401744866596, 0.007275158732353415, 0.007737393958392165, 0.003306886640992629, 0.006836207424349177, 0.00847141273558562, 0.011175486502836304, 0.026839447925286794, 0.004769770752104951, 0.021244429367830955, 0.027846739084042636, 0.010292359299960013, 0.013373019256206388, 0.011785589820897729, 0.012678113454083144, 0.014904839872732882, 0.017600651442736186, 0.005056688171239052, 0.03480623826219668, 0.015049904595993358, 0.04319215847911012, 0.002732253627173993, 0.018013538193017063, 0.009962646768817153, 0.014449336033291925, 0.005551562466209814, 0.006572377863401153, 0.013319900564365154, 0.019419405544399124, 0.01567139060714116, 0.00860854222935107, 0.022916233291726762, 0.028934576064635762, 0.010354672608886631, 0.0197066248428544, 0.0437820075206042, 0.02304674089740278, 0.021453292571863857, 0.008694352538731026, 0.030797530418656405, 0.01167398917357374, 0.02292591532392305, 0.018039203691547562, 0.014553740359589892, 0.01060445545724501, 0.016109467247102823, 0.027146118635082508, 0.016255180609476092, 0.008044778870999763, 0.010847588251354177, 0.010704237043718498, 0.013683024842696736, 0.010516537694427357, 0.014557325861773867, 0.015945788178326113, 0.0017656354358612431, 0.014066726377322727, 0.0149454397319306, 0.007994121516716924, 0.013292647797157678, 0.005185830176164005, 0.028052803808579333, 0.007816564627663475, 0.015739003352232973, 0.017367142505492594]}",/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n87_s42_mpinhole_c0.0_p95700_random_farthestpose_useba_maxba50_sharedcam/eval_results.json,lego_1_n87_s42_mpinhole_c0.0_p95700_random_farthestpose_useba_maxba50_sharedcam,lego_1_n87_s42_mpinhole_c0.0_p95700_random_farthestpose_useba_maxba50_sharedcam_i87_gteval_steps15000_val_step14999.json,95700,vggt |  |  | 95700 | Use BA
