method,num_images,seed,conf_thres_value,num_points,sampling_mode,near_filtering_strength,near_filtering_quorum,reconstruct_pose_opt,optimisation_iterations,optimisation_neighbourhood,image_mode,num_cameras,gt_eval,use_gt_extrinsics,use_gt_intrinsics,use_gt_points,pose_opt,pose_opt_module,eval_opt,depth_loss_mode,error_opa,depth_lambda,depth_conf_mode,choice,dataset,camera_type,copy_mode,val_step,num_steps,colmap_mode,splatting_strategy,camera_src,pcd_src,align_mode,align_glue,shared_camera,keep_backup_cams,random_init,use_ba,feature_extractor,max_ba_iterations,source,dataset_collection,psnr,lpips,ssim,num_GS,eval_rte,eval_rre,depth_l1,depth_abs_rel,quality,avge,real_num_points,file_path,gsplat_file_path,folder,rre,rte,num_aligned,alignment_scale,pred_depth_l1,pred_depth_absrel,pred_depth_rmse,sfm_file_path,input_folder,output_folder,initial_points,plot_series,num_images_jitter
vggt,5,42,0.0,100000,random,,,,0,10,farthestpose,5,GT Eval,,,,Pose Opt,,,full,,1.0,,vggt,stump,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,14.512951850891113,0.6301659345626831,0.2299746572971344,1000000,0.14315351843833923,2.5291895866394043,,,-0.07931209780164464,0.5143508316697807,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/stump_2_n5_s42_c0.0_p100000_random_farthestpose_i5_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/stump_2_n5_s42_c0.0_p100000_random_farthestpose_i5_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000/stats/val_step14999.json,stump_2_n5_s42_c0.0_p100000_random_farthestpose_i5_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000,2.5661,0.583039,5,6.314052,,,,/home/ojab2/work/git/vggt/vggt_outputs/stump_2_n5_s42_c0.0_p100000_random_farthestpose/eval_results.json,stump_2_n5_s42_c0.0_p100000_random_farthestpose,stump_2_n5_s42_c0.0_p100000_random_farthestpose_i5_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | full,5.0
vggt,10,42,0.0,100000,random,,,,0,10,farthestpose,10,GT Eval,,,,Pose Opt,,,full,,1.0,,vggt,bicycle,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,13.88463020324707,0.552331268787384,0.15546855330467224,1000000,0.031988807022571564,1.6012887954711914,,,-0.08647241493259794,0.5040658819159529,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000/stats/val_step14999.json,bicycle_4_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000,1.7481,0.149304,10,6.38044,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n10_s42_c0.0_p100000_random_farthestpose/eval_results.json,bicycle_4_n10_s42_c0.0_p100000_random_farthestpose,bicycle_4_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | full,10.0
vggt,10,42,0.0,100000,random,,,,0,10,farthestpose,10,GT Eval,,,,Pose Opt,,,full,,1.0,,vggt,garden,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,16.631683349609375,0.4021511673927307,0.2738850712776184,1000000,0.008160129189491272,0.2956046164035797,,,0.126352131637836,0.4253311782577033,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/garden_2_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/garden_2_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000/stats/val_step14999.json,garden_2_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000,0.7164,0.041493,10,6.042358,,,,/home/ojab2/work/git/vggt/vggt_outputs/garden_2_n10_s42_c0.0_p100000_random_farthestpose/eval_results.json,garden_2_n10_s42_c0.0_p100000_random_farthestpose,garden_2_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | full,10.0
vggt,10,42,0.0,100000,random,,,,0,10,farthestpose,10,GT Eval,,,,Pose Opt,,,full,,1.0,,vggt,stump,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,15.26652717590332,0.6049647927284241,0.29217880964279175,1000000,0.11430499702692032,2.4021201133728027,,,-0.013424041520627409,0.49200877454815095,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/stump_2_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/stump_2_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000/stats/val_step14999.json,stump_2_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000,2.3893,0.483844,10,7.015653,,,,/home/ojab2/work/git/vggt/vggt_outputs/stump_2_n10_s42_c0.0_p100000_random_farthestpose/eval_results.json,stump_2_n10_s42_c0.0_p100000_random_farthestpose,stump_2_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | full,10.0
vggt,20,42,0.0,100000,random,,,,0,10,farthestpose,20,GT Eval,,,,Pose Opt,,,full,,1.0,,vggt,bicycle,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,15.716642379760742,0.4490553140640259,0.20456860959529877,1000000,0.025332961231470108,1.0804623365402222,,,0.03991780903062088,0.4559124408162956,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000/stats/val_step14999.json,bicycle_4_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000,1.1489,0.123985,20,6.103919,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n20_s42_c0.0_p100000_random_farthestpose/eval_results.json,bicycle_4_n20_s42_c0.0_p100000_random_farthestpose,bicycle_4_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | full,20.0
vggt,20,42,0.0,100000,random,,,,0,10,farthestpose,20,GT Eval,,,,Pose Opt,,,full,,1.0,,vggt,garden,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,18.928943634033203,0.31444495916366577,0.36046215891838074,1000000,0.0028287707827985287,0.09386816620826721,,,0.2736634992794064,0.37565099434221516,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/garden_2_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/garden_2_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000/stats/val_step14999.json,garden_2_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000,0.304,0.021383,20,6.348589,,,,/home/ojab2/work/git/vggt/vggt_outputs/garden_2_n20_s42_c0.0_p100000_random_farthestpose/eval_results.json,garden_2_n20_s42_c0.0_p100000_random_farthestpose,garden_2_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | full,20.0
vggt,20,42,0.0,100000,random,,,,0,10,farthestpose,20,GT Eval,,,,Pose Opt,,,full,,1.0,,vggt,stump,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,16.15569305419922,0.5478293895721436,0.3058602809906006,1000000,0.0700920894742012,1.4448926448822021,,,0.04631162108036516,0.46840472652294285,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/stump_2_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/stump_2_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000/stats/val_step14999.json,stump_2_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000,1.5109,0.298849,20,6.02322,,,,/home/ojab2/work/git/vggt/vggt_outputs/stump_2_n20_s42_c0.0_p100000_random_farthestpose/eval_results.json,stump_2_n20_s42_c0.0_p100000_random_farthestpose,stump_2_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | full,20.0
vggt,30,42,0.0,100000,random,,,,0,10,farthestpose,30,GT Eval,,,,Pose Opt,,,full,,1.0,,vggt,bicycle,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,16.446300506591797,0.4230666160583496,0.2287280559539795,1000000,0.017313692718744278,0.7704908847808838,,,0.08360073394477952,0.44131775185432265,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000/stats/val_step14999.json,bicycle_4_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000,0.9302,0.091567,30,5.970149,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n30_s42_c0.0_p100000_random_farthestpose/eval_results.json,bicycle_4_n30_s42_c0.0_p100000_random_farthestpose,bicycle_4_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | full,30.0
vggt,30,42,0.0,100000,random,,,,0,10,farthestpose,30,GT Eval,,,,Pose Opt,,,full,,1.0,,vggt,garden,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,19.64376449584961,0.2934890389442444,0.3960878252983093,1000000,0.0027534726541489363,0.07307114452123642,,,0.32067039889744,0.36048724871468985,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/garden_2_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/garden_2_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000/stats/val_step14999.json,garden_2_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000,0.2764,0.019966,30,6.409383,,,,/home/ojab2/work/git/vggt/vggt_outputs/garden_2_n30_s42_c0.0_p100000_random_farthestpose/eval_results.json,garden_2_n30_s42_c0.0_p100000_random_farthestpose,garden_2_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | full,30.0
vggt,30,42,0.0,100000,random,,,,0,10,farthestpose,30,GT Eval,,,,Pose Opt,,,full,,1.0,,vggt,stump,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,17.15066909790039,0.520605206489563,0.3420819044113159,1000000,0.03234219551086426,0.8634464144706726,,,0.1027243905752181,0.45033299700802165,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/stump_2_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/stump_2_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000/stats/val_step14999.json,stump_2_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000,1.2376,0.149617,30,5.436723,,,,/home/ojab2/work/git/vggt/vggt_outputs/stump_2_n30_s42_c0.0_p100000_random_farthestpose/eval_results.json,stump_2_n30_s42_c0.0_p100000_random_farthestpose,stump_2_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | full,30.0
vggt,40,42,0.0,100000,random,,,,0,10,farthestpose,40,GT Eval,,,,Pose Opt,,,full,,1.0,,vggt,bicycle,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,16.771217346191406,0.40965735912323,0.23922385275363922,1000000,0.016461020335555077,0.7223881483078003,,,0.1040329244169343,0.434304691151557,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000/stats/val_step14999.json,bicycle_4_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000,0.9969,0.089406,40,5.93023,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n40_s42_c0.0_p100000_random_farthestpose/eval_results.json,bicycle_4_n40_s42_c0.0_p100000_random_farthestpose,bicycle_4_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | full,40.0
vggt,40,42,0.0,100000,random,,,,0,10,farthestpose,40,GT Eval,,,,Pose Opt,,,full,,1.0,,vggt,garden,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,20.035228729248047,0.2959815263748169,0.4121337831020355,1000000,0.0032210543286055326,0.0801461711525917,,,0.3357647651197695,0.35754169317470297,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/garden_2_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/garden_2_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000/stats/val_step14999.json,garden_2_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000,0.2895,0.024777,40,6.316159,,,,/home/ojab2/work/git/vggt/vggt_outputs/garden_2_n40_s42_c0.0_p100000_random_farthestpose/eval_results.json,garden_2_n40_s42_c0.0_p100000_random_farthestpose,garden_2_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | full,40.0
vggt,40,42,0.0,100000,random,,,,0,10,farthestpose,40,GT Eval,,,,Pose Opt,,,full,,1.0,,vggt,stump,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,17.914411544799805,0.49590036273002625,0.36998218297958374,1000000,0.028268108144402504,0.8476282358169556,,,0.1484336251558771,0.43526711732387646,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/stump_2_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/stump_2_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000/stats/val_step14999.json,stump_2_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000,0.8703,0.125919,40,4.983738,,,,/home/ojab2/work/git/vggt/vggt_outputs/stump_2_n40_s42_c0.0_p100000_random_farthestpose/eval_results.json,stump_2_n40_s42_c0.0_p100000_random_farthestpose,stump_2_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_poseopt_depthfull_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | full,40.0
colmap,10,42,,168,,,,,0,10,farthestpose,10,GT Eval,,,,Pose Opt,,,points,,1.0,,colmap,garden,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,outdoor,11.011634826660156,0.8347949981689453,0.2826154828071594,179055,0.01748279668390751,3.264289617538452,,,-0.23968143026266403,0.5870002839005852,168,/home/ojab2/work/git/gsplat/results/colmap_outputs/garden_2_n10_s42_default_farthestpose_sharedcam_i10_gteval_poseopt_depthpoints_dl1.0_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/garden_2_n10_s42_default_farthestpose_sharedcam_i10_gteval_poseopt_depthpoints_dl1.0_steps15000/stats/val_step14999.json,garden_2_n10_s42_default_farthestpose_sharedcam_i10_gteval_poseopt_depthpoints_dl1.0_steps15000,0.1553,0.00235,3,0.322542,,,,/home/ojab2/work/git/vggt/colmap_outputs/garden_2_n10_s42_default_farthestpose_sharedcam/eval_results.json,garden_2_n10_s42_default_farthestpose_sharedcam,garden_2_n10_s42_default_farthestpose_sharedcam_i10_gteval_poseopt_depthpoints_dl1.0_steps15000_val_step14999.json,168,colmap | points,10.0
colmap,20,42,,316,,,,,0,10,farthestpose,20,GT Eval,,,,Pose Opt,,,points,,1.0,,colmap,stump,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,outdoor,12.71629810333252,0.9243663549423218,0.16642212867736816,345885,0.022407742217183113,1.5588761568069458,,,-0.33135388267745114,0.6302910781780587,316,/home/ojab2/work/git/gsplat/results/colmap_outputs/stump_2_n20_s42_default_farthestpose_sharedcam_i20_gteval_poseopt_depthpoints_dl1.0_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/stump_2_n20_s42_default_farthestpose_sharedcam_i20_gteval_poseopt_depthpoints_dl1.0_steps15000/stats/val_step14999.json,stump_2_n20_s42_default_farthestpose_sharedcam_i20_gteval_poseopt_depthpoints_dl1.0_steps15000,0.868,0.030879,6,0.574264,,,,/home/ojab2/work/git/vggt/colmap_outputs/stump_2_n20_s42_default_farthestpose_sharedcam/eval_results.json,stump_2_n20_s42_default_farthestpose_sharedcam,stump_2_n20_s42_default_farthestpose_sharedcam_i20_gteval_poseopt_depthpoints_dl1.0_steps15000_val_step14999.json,316,colmap | points,20.0
colmap,20,42,,4260,,,,,0,10,farthestpose,20,GT Eval,,,,Pose Opt,,,points,,1.0,,colmap,garden,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,outdoor,19.535451889038086,0.4309374690055847,0.38436585664749146,1000000,0.0009242709493264556,0.0807328149676323,,,0.22696494754062524,0.40889666760695365,4260,/home/ojab2/work/git/gsplat/results/colmap_outputs/garden_2_n20_s42_default_farthestpose_sharedcam_i20_gteval_poseopt_depthpoints_dl1.0_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/garden_2_n20_s42_default_farthestpose_sharedcam_i20_gteval_poseopt_depthpoints_dl1.0_steps15000/stats/val_step14999.json,garden_2_n20_s42_default_farthestpose_sharedcam_i20_gteval_poseopt_depthpoints_dl1.0_steps15000,0.0713,0.004651,20,1.139238,,,,/home/ojab2/work/git/vggt/colmap_outputs/garden_2_n20_s42_default_farthestpose_sharedcam/eval_results.json,garden_2_n20_s42_default_farthestpose_sharedcam,garden_2_n20_s42_default_farthestpose_sharedcam_i20_gteval_poseopt_depthpoints_dl1.0_steps15000_val_step14999.json,4260,colmap | points,20.0
colmap,30,42,,726,,,,,0,10,farthestpose,30,GT Eval,,,,Pose Opt,,,points,,1.0,,colmap,bicycle,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,outdoor,11.842145919799805,0.7811257839202881,0.17024844884872437,808627,0.008243689313530922,1.1662691831588745,,,-0.25688416637175254,0.5858213521220077,726,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n30_s42_default_farthestpose_sharedcam_i30_gteval_poseopt_depthpoints_dl1.0_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n30_s42_default_farthestpose_sharedcam_i30_gteval_poseopt_depthpoints_dl1.0_steps15000/stats/val_step14999.json,bicycle_4_n30_s42_default_farthestpose_sharedcam_i30_gteval_poseopt_depthpoints_dl1.0_steps15000,0.5111,0.00955,8,0.516151,,,,/home/ojab2/work/git/vggt/colmap_outputs/bicycle_4_n30_s42_default_farthestpose_sharedcam/eval_results.json,bicycle_4_n30_s42_default_farthestpose_sharedcam,bicycle_4_n30_s42_default_farthestpose_sharedcam_i30_gteval_poseopt_depthpoints_dl1.0_steps15000_val_step14999.json,726,colmap | points,30.0
colmap,30,42,,12379,,,,,0,10,farthestpose,30,GT Eval,,,,Pose Opt,,,points,,1.0,,colmap,garden,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,outdoor,20.914737701416016,0.3641599416732788,0.4435611367225647,1000000,0.000821499212179333,0.06447401642799377,,,0.32834509613453533,0.3727363361084704,12379,/home/ojab2/work/git/gsplat/results/colmap_outputs/garden_2_n30_s42_default_farthestpose_sharedcam_i30_gteval_poseopt_depthpoints_dl1.0_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/garden_2_n30_s42_default_farthestpose_sharedcam_i30_gteval_poseopt_depthpoints_dl1.0_steps15000/stats/val_step14999.json,garden_2_n30_s42_default_farthestpose_sharedcam_i30_gteval_poseopt_depthpoints_dl1.0_steps15000,0.06,0.003487,30,1.094624,,,,/home/ojab2/work/git/vggt/colmap_outputs/garden_2_n30_s42_default_farthestpose_sharedcam/eval_results.json,garden_2_n30_s42_default_farthestpose_sharedcam,garden_2_n30_s42_default_farthestpose_sharedcam_i30_gteval_poseopt_depthpoints_dl1.0_steps15000_val_step14999.json,12379,colmap | points,30.0
colmap,40,42,,870,,,,,0,10,farthestpose,40,GT Eval,,,,Pose Opt,,,points,,1.0,,colmap,stump,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,outdoor,14.425077438354492,0.6841177344322205,0.3601439297199249,968555,0.003448832780122757,0.17405778169631958,,,-0.038120600370093495,0.506708843660289,870,/home/ojab2/work/git/gsplat/results/colmap_outputs/stump_2_n40_s42_default_farthestpose_sharedcam_i40_gteval_poseopt_depthpoints_dl1.0_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/stump_2_n40_s42_default_farthestpose_sharedcam_i40_gteval_poseopt_depthpoints_dl1.0_steps15000/stats/val_step14999.json,stump_2_n40_s42_default_farthestpose_sharedcam_i40_gteval_poseopt_depthpoints_dl1.0_steps15000,0.1699,0.003551,11,0.462953,,,,/home/ojab2/work/git/vggt/colmap_outputs/stump_2_n40_s42_default_farthestpose_sharedcam/eval_results.json,stump_2_n40_s42_default_farthestpose_sharedcam,stump_2_n40_s42_default_farthestpose_sharedcam_i40_gteval_poseopt_depthpoints_dl1.0_steps15000_val_step14999.json,870,colmap | points,40.0
colmap,40,42,,1993,,,,,0,10,farthestpose,40,GT Eval,,,,Pose Opt,,,points,,1.0,,colmap,bicycle,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,outdoor,14.164867401123047,0.6668745279312134,0.2403191179037094,1000000,0.0026060491800308228,0.22781307995319366,,,-0.10236833949922504,0.5255996716659539,1993,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n40_s42_default_farthestpose_sharedcam_i40_gteval_poseopt_depthpoints_dl1.0_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n40_s42_default_farthestpose_sharedcam_i40_gteval_poseopt_depthpoints_dl1.0_steps15000/stats/val_step14999.json,bicycle_4_n40_s42_default_farthestpose_sharedcam_i40_gteval_poseopt_depthpoints_dl1.0_steps15000,0.2627,0.018073,18,0.79389,,,,/home/ojab2/work/git/vggt/colmap_outputs/bicycle_4_n40_s42_default_farthestpose_sharedcam/eval_results.json,bicycle_4_n40_s42_default_farthestpose_sharedcam,bicycle_4_n40_s42_default_farthestpose_sharedcam_i40_gteval_poseopt_depthpoints_dl1.0_steps15000_val_step14999.json,1993,colmap | points,40.0
colmap,40,42,,22609,,,,,0,10,farthestpose,40,GT Eval,,,,Pose Opt,,,points,,1.0,,colmap,garden,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,outdoor,21.542984008789062,0.3314819037914276,0.4866301417350769,1000000,0.0007404137286357582,0.053583741188049316,,,0.3853374679728403,0.3516633232451279,22609,/home/ojab2/work/git/gsplat/results/colmap_outputs/garden_2_n40_s42_default_farthestpose_sharedcam_i40_gteval_poseopt_depthpoints_dl1.0_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/garden_2_n40_s42_default_farthestpose_sharedcam_i40_gteval_poseopt_depthpoints_dl1.0_steps15000/stats/val_step14999.json,garden_2_n40_s42_default_farthestpose_sharedcam_i40_gteval_poseopt_depthpoints_dl1.0_steps15000,0.0553,0.003176,40,1.088567,,,,/home/ojab2/work/git/vggt/colmap_outputs/garden_2_n40_s42_default_farthestpose_sharedcam/eval_results.json,garden_2_n40_s42_default_farthestpose_sharedcam,garden_2_n40_s42_default_farthestpose_sharedcam_i40_gteval_poseopt_depthpoints_dl1.0_steps15000_val_step14999.json,22609,colmap | points,40.0
vggt,5,42,0.0,100000,random,,,,0,10,farthestpose,5,GT Eval,,,,Pose Opt,,,points,,1.0,,vggt,bicycle,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,12.038886070251465,0.6478686332702637,0.09951397031545639,1000000,0.02732527256011963,3.514097213745117,,,-0.21234852197574586,0.553113787794437,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n5_s42_c0.0_p100000_random_farthestpose_i5_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n5_s42_c0.0_p100000_random_farthestpose_i5_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,bicycle_4_n5_s42_c0.0_p100000_random_farthestpose_i5_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000,3.5379,0.168365,5,6.006836,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n5_s42_c0.0_p100000_random_farthestpose/eval_results.json,bicycle_4_n5_s42_c0.0_p100000_random_farthestpose,bicycle_4_n5_s42_c0.0_p100000_random_farthestpose_i5_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | points,5.0
