choice,dataset,num_points,sampling_mode,psnr,lpips,ssim,quality,avge
VGGT,kitchen,1000000,random,25.1993408203125,0.1356804221868515,0.878853976726532,0.8032835551366315,0.16225373511503094
VGGT,kitchen,1000000,voxels,22.789501190185547,0.1823456585407257,0.8659294247627258,0.7222929763437632,0.18458764183020074
COLMAP,counter,60980,,25.60411834716797,0.1857345700263977,0.8674019575119019,0.7731847258803903,0.1842087764836046
VGGT,counter,1000,confidence,,,,,
VGGT,counter,1000,imagefps,,,,,
VGGT,counter,1000,random,23.650678634643555,0.3448781371116638,0.7898972034454346,0.5934487290007484,0.2691874565480984
VGGT,counter,1000,voxels,23.58380699157715,0.36036354303359985,0.783052384853363,0.5786486548057541,0.27684045500203913
VGGT,counter,5000,confidence,,,,,
VGGT,counter,5000,imagefps,,,,,
VGGT,counter,5000,random,24.83662223815918,0.2373378872871399,0.8402734398841858,0.7112533052375053,0.21342648232850353
VGGT,counter,5000,voxels,24.746850967407227,0.25096362829208374,0.8313876390457153,0.6959835483006955,0.22164668913776245
VGGT,counter,10000,confidence,,,,,
VGGT,counter,10000,imagefps,,,,,
VGGT,counter,10000,random,25.13483238220215,0.21219483017921448,0.8530247211456299,0.739753010561127,0.19954466306469898
VGGT,counter,10000,voxels,24.930274963378906,0.22627811133861542,0.8441130518913269,0.7220600242929229,0.20810559350562233
VGGT,counter,50000,confidence,,,,,
VGGT,counter,50000,imagefps,,,,,
VGGT,counter,50000,random,25.13532066345215,0.189961239695549,0.8585314154624939,0.7567067804508507,0.18971653387569581
VGGT,counter,50000,voxels,24.814828872680664,0.1988701969385147,0.8556968569755554,0.7436147544235281,0.19401425209358686
VGGT,counter,100000,confidence,,,,,
VGGT,counter,100000,imagefps,,,,,
VGGT,counter,100000,random,25.01582908630371,0.18685297667980194,0.856162428855896,0.755027282055978,0.1897543298438618
VGGT,counter,100000,voxels,24.64201545715332,0.20022547245025635,0.8523991703987122,0.7376494444834094,0.1959493306186751
VGGT,counter,500000,confidence,,,,,
VGGT,counter,500000,imagefps,,,,,
VGGT,counter,500000,random,,,,,
VGGT,counter,500000,voxels,24.03317642211914,0.21771028637886047,0.8416579961776733,0.7093001640873191,0.20652772322163743
VGGT,counter,1000000,confidence,,,,,
VGGT,counter,1000000,imagefps,,,,,
VGGT,counter,1000000,random,,,,,
VGGT,counter,1000000,voxels,23.408802032470703,0.24487261474132538,0.8316575288772583,0.6751225795391088,0.2199099439849667
VGGT,counter,,ba,,,,,
