method,num_images,seed,conf_thres_value,num_points,sampling_mode,near_filtering_strength,near_filtering_quorum,reconstruct_pose_opt,optimisation_iterations,optimisation_neighbourhood,image_mode,num_cameras,gt_eval,use_gt_extrinsics,use_gt_intrinsics,use_gt_points,pose_opt,run_mvs,pose_opt_module,eval_opt,depth_loss_mode,error_opa,depth_lambda,depth_conf_mode,depth_conf_shifted,loss_multiplier,pose_loss_multiplier,choice,dataset,camera_type,copy_mode,val_step,num_steps,colmap_mode,splatting_strategy,camera_src,pcd_src,align_mode,align_glue,shared_camera,keep_backup_cams,random_init,use_ba,feature_extractor,max_ba_iterations,source,series_label_override,dataset_collection,psnr,lpips,ssim,num_GS,eval_rte,eval_rre,depth_l1,depth_abs_rel,quality,avge,real_num_points,file_path,gsplat_file_path,folder,rre,rte,num_aligned,alignment_scale,pred_depth_l1,pred_depth_absrel,pred_depth_rmse,inference_time,peak_memory_mb,peak_memory_reserved_mb,processing_time,sfm_file_path,input_folder,output_folder,initial_points,failed_sfm_file_path,gsplat_cfg_file_path,plot_series,num_images_jitter
colmap,30,42,,7287,,,,,0,10,minfarthestpose,30,GT Eval,,,,Pose Opt,False,,,,,0.0,,False,1.0,1.0,colmap,bonsai,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,18.59151268005371,0.3389317989349365,0.5974449515342712,1000000,0.013438796624541283,0.4921528995037079,,,0.3908858731476187,0.32907830143562383,7287,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_poseopt_steps15000/stats/val_step14999.json,bonsai_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_poseopt_steps15000,0.8961,0.102826,29,1.045893,,,,47.781490325927734,6776,6776,0,/home/ojab2/work/git/vggt/colmap_outputs/bonsai_2_n30_s42_default_minfarthestpose_sharedcam/eval_results.json,bonsai_2_n30_s42_default_minfarthestpose_sharedcam,bonsai_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_poseopt_steps15000_val_step14999.json,7287,,,colmap | Pose Opt,30.0
colmap,40,42,,268,,,,,0,10,minfarthestpose,40,GT Eval,,,,Pose Opt,False,,,,,0.0,,False,1.0,1.0,colmap,ship,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,19.099550247192383,0.29181015491485596,0.6571395993232727,291657,0.012607472017407417,0.49933284521102905,0.05599997937679291,0.04268219694495201,0.464290561576878,0.2965523141345437,268,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000/stats/val_step14999.json,ship_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000,1.0151,0.038216,9,0.598282,,,,4.938432693481445,6592,6592,0,/home/ojab2/work/git/vggt/colmap_outputs/ship_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,ship_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam,ship_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000_val_step14999.json,268,,,colmap | Pose Opt,40.0
colmap,40,42,,329,,,,,0,10,minfarthestpose,40,GT Eval,,,,Pose Opt,False,,,,,0.0,,False,1.0,1.0,colmap,bicycle,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,outdoor,15.023246765136719,0.6964117288589478,0.26545462012290955,359081,0.011832396499812603,0.7102439999580383,,,-0.09000614132487664,0.5283073058326077,329,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n40_s42_default_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n40_s42_default_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000/stats/val_step14999.json,bicycle_4_n40_s42_default_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000,0.1431,0.006862,9,0.685205,,,,14.81194806098938,1434,1434,0,/home/ojab2/work/git/vggt/colmap_outputs/bicycle_4_n40_s42_default_minfarthestpose_sharedcam/eval_results.json,bicycle_4_n40_s42_default_minfarthestpose_sharedcam,bicycle_4_n40_s42_default_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000_val_step14999.json,329,,,colmap | Pose Opt,40.0
colmap,40,42,,15131,,,,,0,10,minfarthestpose,40,GT Eval,,,,Pose Opt,False,,,,,0.0,,False,1.0,1.0,colmap,bonsai,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,22.963560104370117,0.18642163276672363,0.7272484302520752,1000000,0.0525190532207489,0.3527458608150482,,,0.6419002593067112,0.23791065486402185,15131,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n40_s42_default_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n40_s42_default_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000/stats/val_step14999.json,bonsai_2_n40_s42_default_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000,0.5092,0.2305,40,1.075613,,,,25.5097496509552,6836,6836,0,/home/ojab2/work/git/vggt/colmap_outputs/bonsai_2_n40_s42_default_minfarthestpose_sharedcam/eval_results.json,bonsai_2_n40_s42_default_minfarthestpose_sharedcam,bonsai_2_n40_s42_default_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000_val_step14999.json,15131,,,colmap | Pose Opt,40.0
colmap,50,42,,793,,,,,0,10,minfarthestpose,50,GT Eval,,,,Pose Opt,False,,,,,0.0,,False,1.0,1.0,colmap,ship,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,22.347625732421875,0.19340598583221436,0.7339017987251282,881162,0.001952750259079039,0.09447245299816132,0.03326558321714401,0.030468901619315147,0.6300735969369949,0.23835909093588517,793,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n50_s42_default_mpinhole_minfarthestpose_sharedcam_i50_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n50_s42_default_mpinhole_minfarthestpose_sharedcam_i50_gteval_poseopt_steps15000/stats/val_step14999.json,ship_1_n50_s42_default_mpinhole_minfarthestpose_sharedcam_i50_gteval_poseopt_steps15000,0.2383,0.012988,27,0.661359,,,,9.553125619888306,6652,6652,0,/home/ojab2/work/git/vggt/colmap_outputs/ship_1_n50_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,ship_1_n50_s42_default_mpinhole_minfarthestpose_sharedcam,ship_1_n50_s42_default_mpinhole_minfarthestpose_sharedcam_i50_gteval_poseopt_steps15000_val_step14999.json,793,,,colmap | Pose Opt,50.0
colmap,50,42,,3489,,,,,0,10,minfarthestpose,50,GT Eval,,,,Pose Opt,False,,,,,0.0,,False,1.0,1.0,colmap,bicycle,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,outdoor,21.437971115112305,0.428069531917572,0.4977536201477051,1000000,0.003008857136592269,0.139840766787529,,,0.33027575022218447,0.3813147534732438,3489,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n50_s42_default_minfarthestpose_sharedcam_i50_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n50_s42_default_minfarthestpose_sharedcam_i50_gteval_poseopt_steps15000/stats/val_step14999.json,bicycle_4_n50_s42_default_minfarthestpose_sharedcam_i50_gteval_poseopt_steps15000,0.1498,0.011463,46,0.97877,,,,10.574543714523315,7346,7346,0,/home/ojab2/work/git/vggt/colmap_outputs/bicycle_4_n50_s42_default_minfarthestpose_sharedcam/eval_results.json,bicycle_4_n50_s42_default_minfarthestpose_sharedcam,bicycle_4_n50_s42_default_minfarthestpose_sharedcam_i50_gteval_poseopt_steps15000_val_step14999.json,3489,,,colmap | Pose Opt,50.0
colmap,50,42,,22515,,,,,0,10,minfarthestpose,50,GT Eval,,,,Pose Opt,False,,,,,0.0,,False,1.0,1.0,colmap,bonsai,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,25.054080963134766,0.16939590871334076,0.7921777963638306,1000000,0.0011787477415055037,0.08484254777431488,,,0.7290937042879237,0.20946475272199377,22515,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n50_s42_default_minfarthestpose_sharedcam_i50_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n50_s42_default_minfarthestpose_sharedcam_i50_gteval_poseopt_steps15000/stats/val_step14999.json,bonsai_2_n50_s42_default_minfarthestpose_sharedcam_i50_gteval_poseopt_steps15000,0.2183,0.013971,50,1.048775,,,,46.97960114479065,7418,7418,0,/home/ojab2/work/git/vggt/colmap_outputs/bonsai_2_n50_s42_default_minfarthestpose_sharedcam/eval_results.json,bonsai_2_n50_s42_default_minfarthestpose_sharedcam,bonsai_2_n50_s42_default_minfarthestpose_sharedcam_i50_gteval_poseopt_steps15000_val_step14999.json,22515,,,colmap | Pose Opt,50.0
colmap,60,42,,1962,,,,,0,10,minfarthestpose,60,GT Eval,,,,Pose Opt,False,,,,,0.0,,False,1.0,1.0,colmap,ship,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,22.472400665283203,0.15170033276081085,0.7520791292190552,1000000,0.002685156650841236,0.1464224010705948,0.027460584416985512,0.02909757010638714,0.66875849196553,0.218425375476067,1962,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n60_s42_default_mpinhole_minfarthestpose_sharedcam_i60_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n60_s42_default_mpinhole_minfarthestpose_sharedcam_i60_gteval_poseopt_steps15000/stats/val_step14999.json,ship_1_n60_s42_default_mpinhole_minfarthestpose_sharedcam_i60_gteval_poseopt_steps15000,0.3285,0.016235,52,0.800742,,,,11.243252992630005,6716,6716,0,/home/ojab2/work/git/vggt/colmap_outputs/ship_1_n60_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,ship_1_n60_s42_default_mpinhole_minfarthestpose_sharedcam,ship_1_n60_s42_default_mpinhole_minfarthestpose_sharedcam_i60_gteval_poseopt_steps15000_val_step14999.json,1962,,,colmap | Pose Opt,60.0
colmap,60,42,,5439,,,,,0,10,minfarthestpose,60,GT Eval,,,,Pose Opt,False,,,,,0.0,,False,1.0,1.0,colmap,bicycle,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,outdoor,21.727407455444336,0.3926565945148468,0.5073710680007935,1000000,0.0031262862030416727,0.14705093204975128,,,0.3631197588640501,0.3670833963291185,5439,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n60_s42_default_minfarthestpose_sharedcam_i60_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n60_s42_default_minfarthestpose_sharedcam_i60_gteval_poseopt_steps15000/stats/val_step14999.json,bicycle_4_n60_s42_default_minfarthestpose_sharedcam_i60_gteval_poseopt_steps15000,0.1344,0.010799,59,1.02818,,,,14.349272727966309,7410,7410,0,/home/ojab2/work/git/vggt/colmap_outputs/bicycle_4_n60_s42_default_minfarthestpose_sharedcam/eval_results.json,bicycle_4_n60_s42_default_minfarthestpose_sharedcam,bicycle_4_n60_s42_default_minfarthestpose_sharedcam_i60_gteval_poseopt_steps15000_val_step14999.json,5439,,,colmap | Pose Opt,60.0
colmap,60,42,,31847,,,,,0,10,minfarthestpose,60,GT Eval,,,,Pose Opt,False,,,,,0.0,,False,1.0,1.0,colmap,bonsai,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,25.263208389282227,0.15800504386425018,0.7983152270317078,1000000,0.001070468220859766,0.0810396820306778,,,0.7435869731982084,0.20335821313160923,31847,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n60_s42_default_minfarthestpose_sharedcam_i60_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n60_s42_default_minfarthestpose_sharedcam_i60_gteval_poseopt_steps15000/stats/val_step14999.json,bonsai_2_n60_s42_default_minfarthestpose_sharedcam_i60_gteval_poseopt_steps15000,0.2191,0.015311,60,1.047943,,,,65.64310216903687,7482,7482,0,/home/ojab2/work/git/vggt/colmap_outputs/bonsai_2_n60_s42_default_minfarthestpose_sharedcam/eval_results.json,bonsai_2_n60_s42_default_minfarthestpose_sharedcam,bonsai_2_n60_s42_default_minfarthestpose_sharedcam_i60_gteval_poseopt_steps15000_val_step14999.json,31847,,,colmap | Pose Opt,60.0
colmap,70,42,,2748,,,,,0,10,minfarthestpose,70,GT Eval,,,,Pose Opt,False,,,,,0.0,,False,1.0,1.0,colmap,ship,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,23.042526245117188,0.1402909904718399,0.7677865028381348,1000000,0.0022099970374256372,0.1227233037352562,0.027415085583925247,0.028327401727437973,0.6955447755632964,0.20904646092241555,2748,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n70_s42_default_mpinhole_minfarthestpose_sharedcam_i70_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n70_s42_default_mpinhole_minfarthestpose_sharedcam_i70_gteval_poseopt_steps15000/stats/val_step14999.json,ship_1_n70_s42_default_mpinhole_minfarthestpose_sharedcam_i70_gteval_poseopt_steps15000,0.2115,0.013257,63,0.814222,,,,14.959670066833496,6776,6776,0,/home/ojab2/work/git/vggt/colmap_outputs/ship_1_n70_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,ship_1_n70_s42_default_mpinhole_minfarthestpose_sharedcam,ship_1_n70_s42_default_mpinhole_minfarthestpose_sharedcam_i70_gteval_poseopt_steps15000_val_step14999.json,2748,,,colmap | Pose Opt,70.0
colmap,70,42,,8521,,,,,0,10,minfarthestpose,70,GT Eval,,,,Pose Opt,False,,,,,0.0,,False,1.0,1.0,colmap,bicycle,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,outdoor,21.52686882019043,0.3516879081726074,0.4908143877983093,1000000,0.002987057901918888,0.12208812683820724,,,0.3750131238661004,0.35743204391902417,8521,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n70_s42_default_minfarthestpose_sharedcam_i70_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n70_s42_default_minfarthestpose_sharedcam_i70_gteval_poseopt_steps15000/stats/val_step14999.json,bicycle_4_n70_s42_default_minfarthestpose_sharedcam_i70_gteval_poseopt_steps15000,0.12,0.009717,69,1.016821,,,,20.831656455993652,7470,7470,0,/home/ojab2/work/git/vggt/colmap_outputs/bicycle_4_n70_s42_default_minfarthestpose_sharedcam/eval_results.json,bicycle_4_n70_s42_default_minfarthestpose_sharedcam,bicycle_4_n70_s42_default_minfarthestpose_sharedcam_i70_gteval_poseopt_steps15000_val_step14999.json,8521,,,colmap | Pose Opt,70.0
colmap,70,42,,42091,,,,,0,10,minfarthestpose,70,GT Eval,,,,Pose Opt,False,,,,,0.0,,False,1.0,1.0,colmap,bonsai,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,24.857736587524414,0.15558941662311554,0.7779476642608643,1000000,0.0010858532041311264,0.08829107135534286,,,0.7256585086336997,0.21002709732635086,42091,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n70_s42_default_minfarthestpose_sharedcam_i70_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n70_s42_default_minfarthestpose_sharedcam_i70_gteval_poseopt_steps15000/stats/val_step14999.json,bonsai_2_n70_s42_default_minfarthestpose_sharedcam_i70_gteval_poseopt_steps15000,0.0529,0.005207,70,1.026511,,,,75.30614638328552,7542,7542,0,/home/ojab2/work/git/vggt/colmap_outputs/bonsai_2_n70_s42_default_minfarthestpose_sharedcam/eval_results.json,bonsai_2_n70_s42_default_minfarthestpose_sharedcam,bonsai_2_n70_s42_default_minfarthestpose_sharedcam_i70_gteval_poseopt_steps15000_val_step14999.json,42091,,,colmap | Pose Opt,70.0
colmap,80,42,,3818,,,,,0,10,minfarthestpose,80,GT Eval,,,,Pose Opt,False,,,,,0.0,,False,1.0,1.0,colmap,ship,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,23.868526458740234,0.13344396650791168,0.7936931848526001,1000000,0.0018086765194311738,0.0848613828420639,0.027716100215911865,0.02784142829477787,0.7302177402592076,0.1972524999345751,3818,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n80_s42_default_mpinhole_minfarthestpose_sharedcam_i80_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n80_s42_default_mpinhole_minfarthestpose_sharedcam_i80_gteval_poseopt_steps15000/stats/val_step14999.json,ship_1_n80_s42_default_mpinhole_minfarthestpose_sharedcam_i80_gteval_poseopt_steps15000,0.1491,0.009487,74,0.83563,,,,19.210057735443115,6836,6836,0,/home/ojab2/work/git/vggt/colmap_outputs/ship_1_n80_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,ship_1_n80_s42_default_mpinhole_minfarthestpose_sharedcam,ship_1_n80_s42_default_mpinhole_minfarthestpose_sharedcam_i80_gteval_poseopt_steps15000_val_step14999.json,3818,,,colmap | Pose Opt,80.0
colmap,80,42,,11796,,,,,0,10,minfarthestpose,80,GT Eval,,,,Pose Opt,False,,,,,0.0,,False,1.0,1.0,colmap,bicycle,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,outdoor,22.574630737304688,0.3270026445388794,0.5675908923149109,1000000,0.002837554784491658,0.11267675459384918,,,0.4545524800420194,0.3300361542358695,11796,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n80_s42_default_minfarthestpose_sharedcam_i80_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n80_s42_default_minfarthestpose_sharedcam_i80_gteval_poseopt_steps15000/stats/val_step14999.json,bicycle_4_n80_s42_default_minfarthestpose_sharedcam_i80_gteval_poseopt_steps15000,0.119,0.008923,80,1.011902,,,,27.30118417739868,7552,7552,0,/home/ojab2/work/git/vggt/colmap_outputs/bicycle_4_n80_s42_default_minfarthestpose_sharedcam/eval_results.json,bicycle_4_n80_s42_default_minfarthestpose_sharedcam,bicycle_4_n80_s42_default_minfarthestpose_sharedcam_i80_gteval_poseopt_steps15000_val_step14999.json,11796,,,colmap | Pose Opt,80.0
colmap,80,42,,50939,,,,,0,10,minfarthestpose,80,GT Eval,,,,Pose Opt,False,,,,,0.0,,False,1.0,1.0,colmap,bonsai,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,25.03437614440918,0.15303601324558258,0.7845370769500732,1000000,0.0010854642605409026,0.08643368631601334,,,0.7343592441763638,0.20678439938060114,50939,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n80_s42_default_minfarthestpose_sharedcam_i80_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n80_s42_default_minfarthestpose_sharedcam_i80_gteval_poseopt_steps15000/stats/val_step14999.json,bonsai_2_n80_s42_default_minfarthestpose_sharedcam_i80_gteval_poseopt_steps15000,0.0516,0.004219,80,1.020898,,,,97.05003786087036,7602,7602,0,/home/ojab2/work/git/vggt/colmap_outputs/bonsai_2_n80_s42_default_minfarthestpose_sharedcam/eval_results.json,bonsai_2_n80_s42_default_minfarthestpose_sharedcam,bonsai_2_n80_s42_default_minfarthestpose_sharedcam_i80_gteval_poseopt_steps15000_val_step14999.json,50939,,,colmap | Pose Opt,80.0
colmap,87,42,,5146,,,,,0,10,farthestpose,87,GT Eval,,,,Pose Opt,False,,,,,0.0,,False,1.0,1.0,colmap,ship,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,22.677448272705078,0.14222858846187592,0.7592695951461792,1000000,0.0022772701922804117,0.12901882827281952,0.03049098327755928,0.028810393065214157,0.6826073764554086,0.21275657137381176,5146,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n87_s42_default_mpinhole_farthestpose_sharedcam_i87_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n87_s42_default_mpinhole_farthestpose_sharedcam_i87_gteval_poseopt_steps15000/stats/val_step14999.json,ship_1_n87_s42_default_mpinhole_farthestpose_sharedcam_i87_gteval_poseopt_steps15000,0.2458,0.011214,80,0.865091,,,,25.509971380233765,983,983,0,/home/ojab2/work/git/vggt/colmap_outputs/ship_1_n87_s42_default_mpinhole_farthestpose_sharedcam/eval_results.json,ship_1_n87_s42_default_mpinhole_farthestpose_sharedcam,ship_1_n87_s42_default_mpinhole_farthestpose_sharedcam_i87_gteval_poseopt_steps15000_val_step14999.json,5146,,,colmap | Pose Opt,87.0
colmap,90,42,,15687,,,,,0,10,minfarthestpose,90,GT Eval,,,,Pose Opt,False,,,,,0.0,,False,1.0,1.0,colmap,bicycle,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,outdoor,21.459110260009766,0.3108334243297577,0.49365949630737305,1000000,0.002579412655904889,0.10603902488946915,,,0.4006409590472022,0.3431853072461742,15687,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n90_s42_default_minfarthestpose_sharedcam_i90_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n90_s42_default_minfarthestpose_sharedcam_i90_gteval_poseopt_steps15000/stats/val_step14999.json,bicycle_4_n90_s42_default_minfarthestpose_sharedcam_i90_gteval_poseopt_steps15000,0.113,0.008149,89,1.011157,,,,32.59644627571106,7616,7616,0,/home/ojab2/work/git/vggt/colmap_outputs/bicycle_4_n90_s42_default_minfarthestpose_sharedcam/eval_results.json,bicycle_4_n90_s42_default_minfarthestpose_sharedcam,bicycle_4_n90_s42_default_minfarthestpose_sharedcam_i90_gteval_poseopt_steps15000_val_step14999.json,15687,,,colmap | Pose Opt,90.0
colmap,90,42,,58303,,,,,0,10,minfarthestpose,90,GT Eval,,,,Pose Opt,False,,,,,0.0,,False,1.0,1.0,colmap,bonsai,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,25.546056747436523,0.14606308937072754,0.7985576391220093,1000000,0.0010332274250686169,0.07928255200386047,,,0.7563382440607913,0.1992250161212789,58303,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n90_s42_default_minfarthestpose_sharedcam_i90_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n90_s42_default_minfarthestpose_sharedcam_i90_gteval_poseopt_steps15000/stats/val_step14999.json,bonsai_2_n90_s42_default_minfarthestpose_sharedcam_i90_gteval_poseopt_steps15000,0.0692,0.003892,90,0.998126,,,,137.66103339195251,7666,7666,0,/home/ojab2/work/git/vggt/colmap_outputs/bonsai_2_n90_s42_default_minfarthestpose_sharedcam/eval_results.json,bonsai_2_n90_s42_default_minfarthestpose_sharedcam,bonsai_2_n90_s42_default_minfarthestpose_sharedcam_i90_gteval_poseopt_steps15000_val_step14999.json,58303,,,colmap | Pose Opt,90.0
colmap,100,42,,18986,,,,,0,10,minfarthestpose,100,GT Eval,,,,Pose Opt,False,,,,,0.0,,False,1.0,1.0,colmap,bicycle,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,outdoor,21.968042373657227,0.2993554472923279,0.5234760046005249,1000000,0.0024381279945373535,0.10697068274021149,,,0.4345873533866094,0.3320062652479555,18986,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n100_s42_default_minfarthestpose_sharedcam_i100_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n100_s42_default_minfarthestpose_sharedcam_i100_gteval_poseopt_steps15000/stats/val_step14999.json,bicycle_4_n100_s42_default_minfarthestpose_sharedcam_i100_gteval_poseopt_steps15000,0.1088,0.007262,99,1.015409,,,,45.9896764755249,7676,7676,0,/home/ojab2/work/git/vggt/colmap_outputs/bicycle_4_n100_s42_default_minfarthestpose_sharedcam/eval_results.json,bicycle_4_n100_s42_default_minfarthestpose_sharedcam,bicycle_4_n100_s42_default_minfarthestpose_sharedcam_i100_gteval_poseopt_steps15000_val_step14999.json,18986,,,colmap | Pose Opt,100.0
colmap,100,42,,66763,,,,,0,10,minfarthestpose,100,GT Eval,,,,Pose Opt,False,,,,,0.0,,False,1.0,1.0,colmap,bonsai,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,25.54378890991211,0.14396746456623077,0.7954827547073364,1000000,0.001035260153003037,0.0776166319847107,,,0.7557916646076535,0.1996644674877759,66763,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n100_s42_default_minfarthestpose_sharedcam_i100_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n100_s42_default_minfarthestpose_sharedcam_i100_gteval_poseopt_steps15000/stats/val_step14999.json,bonsai_2_n100_s42_default_minfarthestpose_sharedcam_i100_gteval_poseopt_steps15000,0.0595,0.002889,100,1.016141,,,,187.39341807365417,7726,7726,0,/home/ojab2/work/git/vggt/colmap_outputs/bonsai_2_n100_s42_default_minfarthestpose_sharedcam/eval_results.json,bonsai_2_n100_s42_default_minfarthestpose_sharedcam,bonsai_2_n100_s42_default_minfarthestpose_sharedcam_i100_gteval_poseopt_steps15000_val_step14999.json,66763,,,colmap | Pose Opt,100.0
