method,num_images,seed,conf_thres_value,num_points,sampling_mode,near_filtering_strength,near_filtering_quorum,reconstruct_pose_opt,optimisation_iterations,optimisation_neighbourhood,image_mode,num_cameras,gt_eval,use_gt_extrinsics,use_gt_intrinsics,use_gt_points,pose_opt,run_mvs,pose_opt_module,eval_opt,depth_loss_mode,error_opa,depth_lambda,depth_conf_mode,depth_conf_shifted,loss_multiplier,pose_loss_multiplier,choice,dataset,camera_type,copy_mode,val_step,num_steps,colmap_mode,splatting_strategy,camera_src,pcd_src,align_mode,align_glue,shared_camera,keep_backup_cams,random_init,use_ba,feature_extractor,max_ba_iterations,source,series_label_override,dataset_collection,psnr,lpips,ssim,num_GS,eval_rte,eval_rre,depth_l1,depth_abs_rel,quality,avge,real_num_points,file_path,gsplat_file_path,folder,rre,rte,num_aligned,alignment_scale,pred_depth_l1,pred_depth_absrel,pred_depth_rmse,inference_time,peak_memory_mb,peak_memory_reserved_mb,processing_time,sfm_file_path,input_folder,output_folder,initial_points,failed_sfm_file_path,gsplat_cfg_file_path,plot_series,num_images_jitter
colmap,10,42,,146,,,,,0,10,minfarthestpose,10,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,counter,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,12.353164672851562,0.7327916622161865,0.44888290762901306,154676,0.00241318391636014,0.14835837483406067,,,-0.05464085059323964,0.5111107307319637,146,/home/ojab2/work/git/gsplat/results/colmap_outputs/counter_2_n10_s42_default_minfarthestpose_sharedcam_i10_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/counter_2_n10_s42_default_minfarthestpose_sharedcam_i10_gteval_steps15000/stats/val_step14999.json,counter_2_n10_s42_default_minfarthestpose_sharedcam_i10_gteval_steps15000,0.1484,0.006143,5,0.596288,,,,2.018458604812622,7172,7172,0,/home/ojab2/work/git/vggt/colmap_outputs/counter_2_n10_s42_default_minfarthestpose_sharedcam/eval_results.json,counter_2_n10_s42_default_minfarthestpose_sharedcam,counter_2_n10_s42_default_minfarthestpose_sharedcam_i10_gteval_steps15000_val_step14999.json,146,,,colmap | ,10.0
colmap,40,42,,15131,,,,,0,10,minfarthestpose,40,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,bonsai,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,20.848365783691406,0.23119306564331055,0.6328006386756897,1000000,0.0552397184073925,0.5092057585716248,,,0.5198606804952441,0.28179611869185256,15131,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n40_s42_default_minfarthestpose_sharedcam_i40_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n40_s42_default_minfarthestpose_sharedcam_i40_gteval_steps15000/stats/val_step14999.json,bonsai_2_n40_s42_default_minfarthestpose_sharedcam_i40_gteval_steps15000,0.5092,0.2305,40,1.075613,,,,25.5097496509552,6836,6836,0,/home/ojab2/work/git/vggt/colmap_outputs/bonsai_2_n40_s42_default_minfarthestpose_sharedcam/eval_results.json,bonsai_2_n40_s42_default_minfarthestpose_sharedcam,bonsai_2_n40_s42_default_minfarthestpose_sharedcam_i40_gteval_steps15000_val_step14999.json,15131,,,colmap | ,40.0
colmap,50,42,,9773,,,,,0,10,minfarthestpose,50,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,counter,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,25.204635620117188,0.2012728750705719,0.8427934646606445,1000000,0.00030415455694310367,0.02628336101770401,,,0.7418044197861446,0.20026079953145293,9773,/home/ojab2/work/git/gsplat/results/colmap_outputs/counter_2_n50_s42_default_minfarthestpose_sharedcam_i50_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/counter_2_n50_s42_default_minfarthestpose_sharedcam_i50_gteval_steps15000/stats/val_step14999.json,counter_2_n50_s42_default_minfarthestpose_sharedcam_i50_gteval_steps15000,0.0263,0.001254,50,1.017398,,,,69.99852871894836,7418,7418,0,/home/ojab2/work/git/vggt/colmap_outputs/counter_2_n50_s42_default_minfarthestpose_sharedcam/eval_results.json,counter_2_n50_s42_default_minfarthestpose_sharedcam,counter_2_n50_s42_default_minfarthestpose_sharedcam_i50_gteval_steps15000_val_step14999.json,9773,,,colmap | ,50.0
colmap,50,42,,15337,,,,,0,10,minfarthestpose,50,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,kitchen,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,20.856433868408203,0.1820361316204071,0.4923512041568756,1000000,0.0009610033011995256,0.09940201044082642,,,0.4682197036721475,0.30091371833128283,15337,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n50_s42_default_minfarthestpose_sharedcam_i50_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n50_s42_default_minfarthestpose_sharedcam_i50_gteval_steps15000/stats/val_step14999.json,kitchen_2_n50_s42_default_minfarthestpose_sharedcam_i50_gteval_steps15000,0.0994,0.003876,50,1.032533,,,,21.937641859054565,9432,9432,0,/home/ojab2/work/git/vggt/colmap_outputs/kitchen_2_n50_s42_default_minfarthestpose_sharedcam/eval_results.json,kitchen_2_n50_s42_default_minfarthestpose_sharedcam,kitchen_2_n50_s42_default_minfarthestpose_sharedcam_i50_gteval_steps15000_val_step14999.json,15337,,,colmap | ,50.0
colmap,50,42,,22515,,,,,0,10,minfarthestpose,50,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,bonsai,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,21.696945190429688,0.20300589501857758,0.6328594088554382,1000000,0.0033656025771051645,0.21826618909835815,,,0.5530089705194878,0.2718975855646578,22515,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n50_s42_default_minfarthestpose_sharedcam_i50_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n50_s42_default_minfarthestpose_sharedcam_i50_gteval_steps15000/stats/val_step14999.json,bonsai_2_n50_s42_default_minfarthestpose_sharedcam_i50_gteval_steps15000,0.2183,0.013971,50,1.048775,,,,46.97960114479065,7418,7418,0,/home/ojab2/work/git/vggt/colmap_outputs/bonsai_2_n50_s42_default_minfarthestpose_sharedcam/eval_results.json,bonsai_2_n50_s42_default_minfarthestpose_sharedcam,bonsai_2_n50_s42_default_minfarthestpose_sharedcam_i50_gteval_steps15000_val_step14999.json,22515,,,colmap | ,50.0
colmap,60,42,,14845,,,,,0,10,minfarthestpose,60,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,counter,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,26.158340454101562,0.1889503002166748,0.8658013939857483,1000000,0.00023013997997622937,0.019907232373952866,,,0.7805270775329608,0.1859011778767024,14845,/home/ojab2/work/git/gsplat/results/colmap_outputs/counter_2_n60_s42_default_minfarthestpose_sharedcam_i60_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/counter_2_n60_s42_default_minfarthestpose_sharedcam_i60_gteval_steps15000/stats/val_step14999.json,counter_2_n60_s42_default_minfarthestpose_sharedcam_i60_gteval_steps15000,0.0199,0.000942,60,1.009266,,,,97.29622483253479,7482,7482,0,/home/ojab2/work/git/vggt/colmap_outputs/counter_2_n60_s42_default_minfarthestpose_sharedcam/eval_results.json,counter_2_n60_s42_default_minfarthestpose_sharedcam,counter_2_n60_s42_default_minfarthestpose_sharedcam_i60_gteval_steps15000_val_step14999.json,14845,,,colmap | ,60.0
colmap,60,42,,21813,,,,,0,10,minfarthestpose,60,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,kitchen,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,21.690927505493164,0.14895617961883545,0.5146335363388062,1000000,0.0010291609214618802,0.09628389030694962,,,0.5171236166170157,0.2841378724634757,21813,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n60_s42_default_minfarthestpose_sharedcam_i60_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n60_s42_default_minfarthestpose_sharedcam_i60_gteval_steps15000/stats/val_step14999.json,kitchen_2_n60_s42_default_minfarthestpose_sharedcam_i60_gteval_steps15000,0.0963,0.004149,60,0.980005,,,,32.78321099281311,9496,9496,0,/home/ojab2/work/git/vggt/colmap_outputs/kitchen_2_n60_s42_default_minfarthestpose_sharedcam/eval_results.json,kitchen_2_n60_s42_default_minfarthestpose_sharedcam,kitchen_2_n60_s42_default_minfarthestpose_sharedcam_i60_gteval_steps15000_val_step14999.json,21813,,,colmap | ,60.0
colmap,60,42,,31847,,,,,0,10,minfarthestpose,60,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,bonsai,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,22.168672561645508,0.18957126140594482,0.6651806831359863,1000000,0.003669938538223505,0.21906505525112152,,,0.5889389762791664,0.2580920723767357,31847,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n60_s42_default_minfarthestpose_sharedcam_i60_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n60_s42_default_minfarthestpose_sharedcam_i60_gteval_steps15000/stats/val_step14999.json,bonsai_2_n60_s42_default_minfarthestpose_sharedcam_i60_gteval_steps15000,0.2191,0.015311,60,1.047943,,,,65.64310216903687,7482,7482,0,/home/ojab2/work/git/vggt/colmap_outputs/bonsai_2_n60_s42_default_minfarthestpose_sharedcam/eval_results.json,bonsai_2_n60_s42_default_minfarthestpose_sharedcam,bonsai_2_n60_s42_default_minfarthestpose_sharedcam_i60_gteval_steps15000_val_step14999.json,31847,,,colmap | ,60.0
colmap,70,42,,20431,,,,,0,10,minfarthestpose,70,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,counter,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,26.725461959838867,0.18234191834926605,0.8777703046798706,1000000,0.00021438101248349994,0.018934760242700577,,,0.8021079386845279,0.17802700660067874,20431,/home/ojab2/work/git/gsplat/results/colmap_outputs/counter_2_n70_s42_default_minfarthestpose_sharedcam_i70_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/counter_2_n70_s42_default_minfarthestpose_sharedcam_i70_gteval_steps15000/stats/val_step14999.json,counter_2_n70_s42_default_minfarthestpose_sharedcam_i70_gteval_steps15000,0.0189,0.000872,70,0.987931,,,,136.9727382659912,7542,7542,0,/home/ojab2/work/git/vggt/colmap_outputs/counter_2_n70_s42_default_minfarthestpose_sharedcam/eval_results.json,counter_2_n70_s42_default_minfarthestpose_sharedcam,counter_2_n70_s42_default_minfarthestpose_sharedcam_i70_gteval_steps15000_val_step14999.json,20431,,,colmap | ,70.0
colmap,70,42,,35747,,,,,0,10,minfarthestpose,70,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,kitchen,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,21.534276962280273,0.14751364290714264,0.5068987011909485,1000000,0.0009965215576812625,0.09812819212675095,,,0.5105898399837919,0.2855830549902938,35747,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n70_s42_default_minfarthestpose_sharedcam_i70_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n70_s42_default_minfarthestpose_sharedcam_i70_gteval_steps15000/stats/val_step14999.json,kitchen_2_n70_s42_default_minfarthestpose_sharedcam_i70_gteval_steps15000,0.0981,0.003943,70,1.002625,,,,53.182297468185425,9946,9946,0,/home/ojab2/work/git/vggt/colmap_outputs/kitchen_2_n70_s42_default_minfarthestpose_sharedcam/eval_results.json,kitchen_2_n70_s42_default_minfarthestpose_sharedcam,kitchen_2_n70_s42_default_minfarthestpose_sharedcam_i70_gteval_steps15000_val_step14999.json,35747,,,colmap | ,70.0
colmap,70,42,,42091,,,,,0,10,minfarthestpose,70,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,bonsai,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,28.404136657714844,0.1480536311864853,0.8946173787117004,1000000,0.001268189400434494,0.05289151147007942,,,0.8642122066005473,0.1580415301133877,42091,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n70_s42_default_minfarthestpose_sharedcam_i70_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n70_s42_default_minfarthestpose_sharedcam_i70_gteval_steps15000/stats/val_step14999.json,bonsai_2_n70_s42_default_minfarthestpose_sharedcam_i70_gteval_steps15000,0.0529,0.005207,70,1.026511,,,,75.30614638328552,7542,7542,0,/home/ojab2/work/git/vggt/colmap_outputs/bonsai_2_n70_s42_default_minfarthestpose_sharedcam/eval_results.json,bonsai_2_n70_s42_default_minfarthestpose_sharedcam,bonsai_2_n70_s42_default_minfarthestpose_sharedcam_i70_gteval_steps15000_val_step14999.json,42091,,,colmap | ,70.0
colmap,80,42,,28563,,,,,0,10,minfarthestpose,80,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,counter,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,27.375858306884766,0.1690811663866043,0.8878010511398315,1000000,0.00019333191448822618,0.01627672277390957,,,0.8282038984436582,0.1686240420885094,28563,/home/ojab2/work/git/gsplat/results/colmap_outputs/counter_2_n80_s42_default_minfarthestpose_sharedcam_i80_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/counter_2_n80_s42_default_minfarthestpose_sharedcam_i80_gteval_steps15000/stats/val_step14999.json,counter_2_n80_s42_default_minfarthestpose_sharedcam_i80_gteval_steps15000,0.0163,0.000772,80,0.978881,,,,183.8114914894104,7602,7602,0,/home/ojab2/work/git/vggt/colmap_outputs/counter_2_n80_s42_default_minfarthestpose_sharedcam/eval_results.json,counter_2_n80_s42_default_minfarthestpose_sharedcam,counter_2_n80_s42_default_minfarthestpose_sharedcam_i80_gteval_steps15000_val_step14999.json,28563,,,colmap | ,80.0
