choice,num_images,image_mode,eval_rre,eval_rte,num_aligned,psnr,lpips,ssim
COLMAP,10,farthestpose,9.962593078613281,0.08342143893241882,4,10.370388984680176,0.8212783932685852,0.30286675691604614
COLMAP,20,farthestpose,0.09693276137113571,0.0043893372640013695,9,13.056699752807617,0.5597066879272461,0.4089616537094116
COLMAP,20,minfarthestpose,9.324481010437012,0.4394797682762146,13,11.028122901916504,0.784522533416748,0.34807586669921875
COLMAP,30,farthestpose,3.0201199054718018,0.16796274483203888,14,12.844159126281738,0.6961448788642883,0.41023141145706177
COLMAP,30,minfarthestpose,0.4921528995037079,0.013438796624541283,29,18.59151268005371,0.3389317989349365,0.5974449515342712
COLMAP,40,farthestpose,0.9805366396903992,0.026201430708169937,34,16.20013999938965,0.4658905267715454,0.5211585760116577
COLMAP,40,minfarthestpose,0.3527458608150482,0.0525190532207489,40,22.963560104370117,0.18642163276672363,0.7272484302520752
COLMAP,50,farthestpose,0.1934441328048706,0.006443613674491644,50,20.38746452331543,0.2715824842453003,0.6417256593704224
COLMAP,50,minfarthestpose,0.08484254777431488,0.0011787477415055037,50,25.054080963134766,0.16939590871334076,0.7921777963638306
COLMAP,60,farthestpose,0.11787588149309158,0.001503425883129239,60,22.68277931213379,0.222024068236351,0.7402629256248474
COLMAP,60,minfarthestpose,0.0810396820306778,0.001070468220859766,60,25.263208389282227,0.15800504386425018,0.7983152270317078
COLMAP,70,farthestpose,0.11856911331415176,0.0017005279660224915,70,22.954282760620117,0.2121027112007141,0.7451338768005371
COLMAP,70,minfarthestpose,0.08829107135534286,0.0010858532041311264,70,24.857736587524414,0.15558941662311554,0.7779476642608643
COLMAP,80,farthestpose,0.10009374469518661,0.0019349874928593636,80,24.627426147460938,0.191421240568161,0.795950710773468
COLMAP,80,minfarthestpose,0.08643368631601334,0.0010854642605409026,80,25.03437614440918,0.15303601324558258,0.7845370769500732
COLMAP,90,farthestpose,0.12307452410459518,0.012293576262891293,90,23.155616760253906,0.19692406058311462,0.719988226890564
COLMAP,90,minfarthestpose,0.07928255200386047,0.0010332274250686169,90,25.546056747436523,0.14606308937072754,0.7985576391220093
COLMAP,100,farthestpose,0.09680686891078949,0.0010529047576710582,100,24.653011322021484,0.17453931272029877,0.7761514782905579
COLMAP,100,minfarthestpose,0.0776166319847107,0.001035260153003037,100,25.54378890991211,0.14396746456623077,0.7954827547073364
VGGT,10,farthestpose,1.2102712392807007,0.02442226931452751,10,14.487955093383789,0.56114661693573,0.4374145269393921
VGGT,10,minfarthestpose,1.2541848421096802,0.025963762775063515,10,14.943346977233887,0.5212942957878113,0.47402599453926086
VGGT,20,farthestpose,0.9037681818008423,0.02400674857199192,20,16.24112892150879,0.46481478214263916,0.501432478427887
VGGT,20,minfarthestpose,0.8859865069389343,0.02144836261868477,20,16.85610580444336,0.4270300567150116,0.5248683094978333
VGGT,30,farthestpose,0.9206830263137817,0.023799002170562744,30,16.324657440185547,0.4496622383594513,0.5129817128181458
VGGT,30,minfarthestpose,0.7109689116477966,0.019098855555057526,30,17.6591739654541,0.39163291454315186,0.5500227808952332
VGGT,40,farthestpose,0.7884508371353149,0.02240687608718872,40,16.5290584564209,0.4392838478088379,0.5240887999534607
VGGT,40,minfarthestpose,0.6631569862365723,0.020337490364909172,40,17.825443267822266,0.36738693714141846,0.558966875076294
VGGT,50,farthestpose,0.7580520510673523,0.02115923911333084,50,16.878658294677734,0.42531850934028625,0.5361658930778503
VGGT,50,minfarthestpose,0.8281614780426025,0.01877840794622898,50,17.599048614501953,0.37706097960472107,0.5559487342834473
VGGT,60,farthestpose,0.8373537063598633,0.022221816703677177,60,16.83182144165039,0.4259292185306549,0.5397513508796692
VGGT,60,minfarthestpose,0.7763102054595947,0.020031148567795753,60,17.88666534423828,0.35510921478271484,0.5674635767936707
VGGT,70,farthestpose,0.8720813393592834,0.02335415594279766,70,16.949657440185547,0.4199131429195404,0.5446149110794067
VGGT,70,minfarthestpose,0.7488796710968018,0.01970023475587368,70,18.050724029541016,0.3454180657863617,0.572880744934082
VGGT,80,farthestpose,0.8236063122749329,0.02380070462822914,80,17.410776138305664,0.4032806158065796,0.5548639297485352
VGGT,80,minfarthestpose,0.7009094953536987,0.017870845273137093,80,18.434326171875,0.3285099267959595,0.5805559158325195
VGGT,90,farthestpose,0.8429688215255737,0.02295197732746601,90,17.429868698120117,0.4041977524757385,0.5563413500785828
VGGT,90,minfarthestpose,0.7261216044425964,0.01818903163075447,90,18.538896560668945,0.3293331265449524,0.584769606590271
VGGT,100,farthestpose,0.7885617017745972,0.021631203591823578,100,17.422657012939453,0.3988327085971832,0.5597713589668274
VGGT,100,minfarthestpose,0.6934566497802734,0.01881927065551281,100,18.46109962463379,0.33550846576690674,0.5824333429336548
