choice,dataset,pose_loss_multiplier,eval_rre,eval_rte,psnr,lpips,ssim,quality
VGGT,bicycle,1,0.4889967441558838,0.013628819026052952,17.384122848510742,0.337806761264801,0.26788055896759033,0.17649355493945842
VGGT,bicycle,10,0.4887773394584656,0.01364628691226244,17.41950225830078,0.33784162998199463,0.2678243815898895,0.177094353027666
VGGT,bicycle,100,0.4873543679714203,0.01359497383236885,17.420915603637695,0.3365892469882965,0.2681773006916046,0.17809998745109604
VGGT,bonsai,1,0.7885617017745972,0.021631203591823578,17.422657012939453,0.3988327085971832,0.5597713589668274,0.3102331869860916
VGGT,bonsai,10,0.788088321685791,0.0216848012059927,17.44084358215332,0.39862778782844543,0.5594622492790222,0.3105157037072557
VGGT,bonsai,100,0.7867076396942139,0.021651392802596092,17.429981231689453,0.39906880259513855,0.5595728754997253,0.3101070114278886
VGGT,lego,1,0.2516995370388031,0.006157866213470697,20.352569580078125,0.07587305456399918,0.773491382598877,0.6888311082101471
VGGT,lego,10,0.2526989281177521,0.00615583686158061,20.34261131286621,0.07589143514633179,0.7732774615287781,0.6885102497749007
VGGT,lego,100,0.2525651454925537,0.006159831769764423,20.351099014282227,0.07567530125379562,0.7734220027923584,0.688885372468525
