choice,depth_conf_mode,depth_loss_mode,eval_rre,eval_rte,psnr,lpips,ssim,quality
VGGT,,,0.7885617017745972,0.021631203591823578,17.422657012939453,0.3988327085971832,0.5597713589668274,0.3102331869860916
VGGT,,full,0.7944438457489014,0.0172044038772583,17.47345733642578,0.39222973585128784,0.5574425458908081,0.31388796382790035
VGGT,Scaled,full,0.8114308714866638,0.016971439123153687,17.49901580810547,0.3878026008605957,0.5593799948692322,0.31822707933446975
VGGT,Scaled Shifted,full,0.8014529943466187,0.018744301050901413,17.525096893310547,0.3885525166988373,0.5607792735099792,0.31906544298533884
VGGT,Sigmoid,full,0.799540102481842,0.016794441267848015,17.493873596191406,0.3923007845878601,0.558951735496521,0.315104752488536
VGGT,Sigmoid Shifted,full,0.809455394744873,0.018055470660328865,17.571395874023438,0.3869093954563141,0.5614551305770874,0.3213323419399273
VGGT,Standard,full,0.803276002407074,0.016548538580536842,17.554183959960938,0.3939373791217804,0.5614463090896606,0.31667018250415196
VGGT,Standard Shifted,full,0.8203691244125366,0.017741212621331215,17.628585815429688,0.38515639305114746,0.5633276104927063,0.32456853267354885
