method,num_images,seed,conf_thres_value,num_points,sampling_mode,image_mode,num_cameras,gt_eval,use_gt_extrinsics,use_gt_intrinsics,use_gt_points,pose_opt,eval_opt,depth_loss,error_opa,depth_lambda,depth_conf,choice,camera_type,copy_mode,val_step,num_steps,colmap_mode,splatting_strategy,source,psnr,lpips,ssim,num_GS,eval_rte,eval_rre,real_num_points,file_path,rre,rte,plot_series,num_points_jitter
vggt,100,42,0.0,75000,random,farthestpose,100.0,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,14999.0,15000.0,,MCMC,gsplat,17.178932189941406,0.44920435547828674,0.2620041072368622,1000000.0,0.015425998717546463,0.8569999933242798,75000.0,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_c0.0_p75000_random_farthestpose_i100_gteval_steps15000/stats/val_step14999.json,0.857,0.067143,vggt | random |  | ,78750.0
vggt,100,42,0.0,75000,voxels,farthestpose,100.0,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,14999.0,15000.0,,MCMC,gsplat,17.276411056518555,0.48919475078582764,0.2732672393321991,1000000.0,0.015425998717546463,0.8569999933242798,75983.0,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_c0.0_p75000_voxels_farthestpose_i100_gteval_steps15000/stats/val_step14999.json,0.857,0.067143,vggt | voxels |  | ,82500.0
vggt,100,42,0.0,100000,confidence,farthestpose,100.0,GT Eval,,,,,,No Depth Loss,,0.0,Depth Confidence,vggt,,,14999.0,15000.0,,MCMC,gsplat,17.245203018188477,0.4919273257255554,0.2658367455005646,1000000.0,0.015425998717546463,0.8569999933242798,100000.0,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_c0.0_p100000_confidence_farthestpose_i100_gteval_steps15000/stats/val_step14999.json,0.857,0.067143,vggt | confidence |  | ,100000.0
vggt,100,42,0.0,100000,random,farthestpose,100.0,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,14999.0,15000.0,,MCMC,gsplat,17.1896915435791,0.44000211358070374,0.2579127252101898,1000000.0,0.015425998717546463,0.8569999933242798,100000.0,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_c0.0_p100000_random_farthestpose_i100_gteval_steps15000/stats/val_step14999.json,0.857,0.067143,vggt | random |  | ,105000.0
vggt,100,42,0.0,100000,voxels,farthestpose,100.0,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,14999.0,15000.0,,MCMC,gsplat,17.259553909301758,0.48186835646629333,0.2706991136074066,1000000.0,0.015425998717546463,0.8569999933242798,102895.0,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_c0.0_p100000_voxels_farthestpose_i100_gteval_steps15000/stats/val_step14999.json,0.857,0.067143,vggt | voxels |  | ,110000.00000000001
vggt,100,42,0.0,250000,confidence,farthestpose,,,,,,,,No Depth Loss,,0.0,Depth Confidence,vggt,,,,,,MCMC,sfm,,,,,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p250000_confidence_farthestpose/eval_results.json,0.857,0.067143,vggt | confidence |  | ,250000.0
vggt,100,42,0.0,250000,random,farthestpose,100.0,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,14999.0,15000.0,,MCMC,gsplat,17.147682189941406,0.42507094144821167,0.2466191053390503,1000000.0,0.015425998717546463,0.8569999933242798,250000.0,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_c0.0_p250000_random_farthestpose_i100_gteval_steps15000/stats/val_step14999.json,0.857,0.067143,vggt | random |  | ,262500.0
vggt,100,42,0.0,250000,voxels,farthestpose,100.0,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,14999.0,15000.0,,MCMC,gsplat,17.258148193359375,0.4767986238002777,0.26389122009277344,1000000.0,0.015425998717546463,0.8569999933242798,271674.0,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_c0.0_p250000_voxels_farthestpose_i100_gteval_steps15000/stats/val_step14999.json,0.857,0.067143,vggt | voxels |  | ,275000.0
vggt,100,42,0.0,500000,confidence,farthestpose,,,,,,,,No Depth Loss,,0.0,Depth Confidence,vggt,,,,,,MCMC,sfm,,,,,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p500000_confidence_farthestpose/eval_results.json,0.857,0.067143,vggt | confidence |  | ,500000.0
vggt,100,42,0.0,500000,random,farthestpose,100.0,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,14999.0,15000.0,,MCMC,gsplat,17.129207611083984,0.42081648111343384,0.23988814651966095,1000000.0,0.015425998717546463,0.8569999933242798,500000.0,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_c0.0_p500000_random_farthestpose_i100_gteval_steps15000/stats/val_step14999.json,0.857,0.067143,vggt | random |  | ,525000.0
vggt,100,42,0.0,500000,voxels,farthestpose,100.0,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,14999.0,15000.0,,MCMC,gsplat,17.16722869873047,0.4594174921512604,0.25168082118034363,1000000.0,0.015425998717546463,0.8569999933242798,446783.0,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_c0.0_p500000_voxels_farthestpose_i100_gteval_steps15000/stats/val_step14999.json,0.857,0.067143,vggt | voxels |  | ,550000.0
vggt,100,42,0.0,1000000,confidence,farthestpose,,,,,,,,No Depth Loss,,0.0,Depth Confidence,vggt,,,,,,MCMC,sfm,,,,,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p1000000_confidence_farthestpose/eval_results.json,0.857,0.067143,vggt | confidence |  | ,1000000.0
vggt,100,42,0.0,1000000,random,farthestpose,100.0,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,14999.0,15000.0,,MCMC,gsplat,17.078773498535156,0.4232717752456665,0.23366495966911316,1000000.0,0.015425998717546463,0.8569999933242798,1000000.0,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_c0.0_p1000000_random_farthestpose_i100_gteval_steps15000/stats/val_step14999.json,0.857,0.067143,vggt | random |  | ,1050000.0
vggt,100,42,0.0,1000000,voxels,farthestpose,100.0,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,14999.0,15000.0,,MCMC,gsplat,17.245317459106445,0.4660671055316925,0.24548964202404022,1302835.0,0.015425998717546463,0.8569999933242798,1302835.0,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_c0.0_p1000000_voxels_farthestpose_i100_gteval_steps15000/stats/val_step14999.json,0.857,0.067143,vggt | voxels |  | ,1100000.0
vggt,100,42,0.0,2500000,confidence,farthestpose,,,,,,,,No Depth Loss,,0.0,Depth Confidence,vggt,,,,,,MCMC,sfm,,,,,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p2500000_confidence_farthestpose/eval_results.json,0.857,0.067143,vggt | confidence |  | ,2500000.0
vggt,100,42,0.0,2500000,random,farthestpose,100.0,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,14999.0,15000.0,,MCMC,gsplat,16.938106536865234,0.4207223355770111,0.2112976461648941,2500000.0,0.015425998717546463,0.8569999933242798,2500000.0,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_c0.0_p2500000_random_farthestpose_i100_gteval_steps15000/stats/val_step14999.json,0.857,0.067143,vggt | random |  | ,2625000.0
vggt,100,42,0.0,2500000,voxels,farthestpose,100.0,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,14999.0,15000.0,,MCMC,gsplat,17.057292938232422,0.4280112385749817,0.22326210141181946,1844215.0,0.015425998717546463,0.8569999933242798,1844215.0,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_c0.0_p2500000_voxels_farthestpose_i100_gteval_steps15000/stats/val_step14999.json,0.857,0.067143,vggt | voxels |  | ,2750000.0
vggt,100,42,0.0,5000000,confidence,farthestpose,,,,,,,,No Depth Loss,,0.0,Depth Confidence,vggt,,,,,,MCMC,sfm,,,,,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p5000000_confidence_farthestpose/eval_results.json,0.857,0.067143,vggt | confidence |  | ,5000000.0
vggt,100,42,0.0,5000000,random,farthestpose,,,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,,,,MCMC,sfm,,,,,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p5000000_random_farthestpose/eval_results.json,0.857,0.067143,vggt | random |  | ,5250000.0
vggt,100,42,0.0,5000000,voxels,farthestpose,100.0,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,14999.0,15000.0,,MCMC,gsplat,17.057104110717773,0.42732465267181396,0.22261832654476166,1866207.0,0.015425998717546463,0.8569999933242798,1866207.0,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_c0.0_p5000000_voxels_farthestpose_i100_gteval_steps15000/stats/val_step14999.json,0.857,0.067143,vggt | voxels |  | ,5500000.0
vggt,100,42,,23344,ba,farthestpose,100.0,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,pinhole,,14999.0,15000.0,,MCMC,gsplat,17.088804244995117,0.5291650295257568,0.28234753012657166,1000000.0,0.010324000380933285,0.819100022315979,23344.0,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_mpinhole_ba_farthestpose_i100_gteval_steps15000/stats/val_step14999.json,0.8191,0.044839,vggt | ba |  | ,22176.8
