method,num_images,seed,conf_thres_value,num_points,sampling_mode,image_mode,num_cameras,gt_eval,use_gt_extrinsics,use_gt_intrinsics,use_gt_points,pose_opt,eval_opt,depth_loss,error_opa,depth_lambda,depth_conf,choice,camera_type,copy_mode,val_step,num_steps,colmap_mode,splatting_strategy,camera_src,pcd_src,align_mode,source,psnr,lpips,ssim,num_GS,eval_rte,eval_rre,quality,real_num_points,file_path,folder,rre,rte,plot_series,num_images_jitter
combined,30,42,0.0,30000,ba,farthestpose,30,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,colmap,,,15000,15000,default,MCMC,colmapcams,vggtpcd,Global Alignment,gsplat,12.730856895446777,0.7254855036735535,0.18153905868530273,1000000,1.143592119216919,52.68779754638672,-0.1994780078966017,30000,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n30_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p30000_random_farthestpose_i30_gteval_steps15000/stats/val_step14999.json,bicycle_4_n30_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p30000_random_farthestpose_i30_gteval_steps15000,52.6878,3.702043,combined | ba | colmapcams | vggtpcd,30.0
combined,30,42,0.0,30000,ba,farthestpose,30,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,15000,15000,default,MCMC,vggtcams,bothpcd,Global Alignment,gsplat,12.33376693725586,0.6552843451499939,0.13507094979286194,1000000,0.01581300050020218,1.4942001104354858,-0.19067180985518284,30721,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n30_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p30000_random_farthestpose_i30_gteval_steps15000/stats/val_step14999.json,bicycle_4_n30_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p30000_random_farthestpose_i30_gteval_steps15000,1.4942,0.042354,combined | ba | vggtcams | bothpcd,30.0
combined,30,42,,721,ba,farthestpose,30,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,15000,15000,default,MCMC,vggtcams,colmappcd,Global Alignment,gsplat,11.3491792678833,0.772479772567749,0.1924537569284439,799971,0.01581300050020218,1.4942001104354858,-0.24769057411896545,721,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n30_s42_combined_vggtcams_colmappcd_amglobal_default_farthestpose_i30_gteval_steps15000/stats/val_step14999.json,bicycle_4_n30_s42_combined_vggtcams_colmappcd_amglobal_default_farthestpose_i30_gteval_steps15000,1.4942,0.042354,combined | ba | vggtcams | colmappcd,30.0
combined,40,42,0.0,40000,ba,farthestpose,40,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,colmap,,,15000,15000,default,MCMC,colmapcams,bothpcd,Global Alignment,gsplat,13.25619125366211,0.7219575047492981,0.18538504838943481,1000000,1.1568889617919922,20.915000915527344,-0.18532269995579703,42130,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n40_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p40000_random_farthestpose_i40_gteval_steps15000/stats/val_step14999.json,bicycle_4_n40_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p40000_random_farthestpose_i40_gteval_steps15000,20.915,3.041782,combined | ba | colmapcams | bothpcd,40.0
combined,40,42,0.0,40000,ba,farthestpose,40,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,colmap,,,15000,15000,default,MCMC,colmapcams,vggtpcd,Global Alignment,gsplat,13.364761352539062,0.7222591042518616,0.19189585745334625,1000000,1.1568889617919922,20.915000915527344,-0.17969082442098339,40000,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n40_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p40000_random_farthestpose_i40_gteval_steps15000/stats/val_step14999.json,bicycle_4_n40_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p40000_random_farthestpose_i40_gteval_steps15000,20.915,3.041782,combined | ba | colmapcams | vggtpcd,40.0
combined,40,42,0.0,40000,ba,farthestpose,40,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,15000,15000,default,MCMC,vggtcams,bothpcd,Global Alignment,gsplat,13.131498336791992,0.5858792662620544,0.13587689399719238,1000000,0.015452999621629715,0.7889999151229858,-0.13258505247102442,42130,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n40_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p40000_random_farthestpose_i40_gteval_steps15000/stats/val_step14999.json,bicycle_4_n40_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p40000_random_farthestpose_i40_gteval_steps15000,0.789,0.058312,combined | ba | vggtcams | bothpcd,40.0
combined,40,42,,2130,ba,farthestpose,40,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,15000,15000,default,MCMC,vggtcams,colmappcd,Global Alignment,gsplat,13.7657470703125,0.6695560812950134,0.22196704149246216,1000000,0.015452999621629715,0.7889999151229858,-0.1221469450182849,2130,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n40_s42_combined_vggtcams_colmappcd_amglobal_default_farthestpose_i40_gteval_steps15000/stats/val_step14999.json,bicycle_4_n40_s42_combined_vggtcams_colmappcd_amglobal_default_farthestpose_i40_gteval_steps15000,0.789,0.058312,combined | ba | vggtcams | colmappcd,40.0
combined,50,42,0.0,50000,ba,farthestpose,50,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,colmap,,,15000,15000,default,MCMC,colmapcams,bothpcd,Global Alignment,gsplat,13.062373161315918,0.7163679599761963,0.17287631332874298,1000000,0.6495300531387329,31.913999557495117,-0.19277663735153608,53105,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n50_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p50000_random_farthestpose_i50_gteval_steps15000/stats/val_step14999.json,bicycle_4_n50_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p50000_random_farthestpose_i50_gteval_steps15000,31.914,2.731843,combined | ba | colmapcams | bothpcd,50.0
combined,50,42,0.0,50000,ba,farthestpose,50,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,colmap,,,15000,15000,default,MCMC,colmapcams,vggtpcd,Global Alignment,gsplat,13.023412704467773,0.7176612019538879,0.17030605673789978,1000000,0.6495300531387329,31.913999557495117,-0.19579949883999484,50000,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n50_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p50000_random_farthestpose_i50_gteval_steps15000/stats/val_step14999.json,bicycle_4_n50_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p50000_random_farthestpose_i50_gteval_steps15000,31.914,2.731843,combined | ba | colmapcams | vggtpcd,50.0
combined,50,42,0.0,50000,ba,farthestpose,50,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,15000,15000,default,MCMC,vggtcams,bothpcd,Global Alignment,gsplat,14.557526588439941,0.52093505859375,0.17067931592464447,1000000,0.014287998899817467,0.6889999508857727,-0.04573581128092533,53105,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n50_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p50000_random_farthestpose_i50_gteval_steps15000/stats/val_step14999.json,bicycle_4_n50_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p50000_random_farthestpose_i50_gteval_steps15000,0.689,0.054909,combined | ba | vggtcams | bothpcd,50.0
combined,50,42,,3105,ba,farthestpose,50,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,15000,15000,default,MCMC,vggtcams,colmappcd,Global Alignment,gsplat,15.264091491699219,0.6235049366950989,0.24999476969242096,1000000,0.014287998899817467,0.6889999508857727,-0.04958270930717164,3105,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n50_s42_combined_vggtcams_colmappcd_amglobal_default_farthestpose_i50_gteval_steps15000/stats/val_step14999.json,bicycle_4_n50_s42_combined_vggtcams_colmappcd_amglobal_default_farthestpose_i50_gteval_steps15000,0.689,0.054909,combined | ba | vggtcams | colmappcd,50.0
combined,60,42,0.0,60000,ba,farthestpose,60,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,colmap,,,15000,15000,default,MCMC,colmapcams,bothpcd,Global Alignment,gsplat,13.6015625,0.682054877281189,0.19357886910438538,1000000,0.7315490245819092,12.727900505065918,-0.1495039765907619,64146,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n60_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p60000_random_farthestpose_i60_gteval_steps15000/stats/val_step14999.json,bicycle_4_n60_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p60000_random_farthestpose_i60_gteval_steps15000,12.7279,2.739323,combined | ba | colmapcams | bothpcd,60.0
combined,60,42,0.0,60000,ba,farthestpose,60,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,colmap,,,15000,15000,default,MCMC,colmapcams,vggtpcd,Global Alignment,gsplat,13.539389610290527,0.6823858022689819,0.1929650902748108,1000000,0.7315490245819092,12.727900505065918,-0.15121853607207472,60000,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n60_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p60000_random_farthestpose_i60_gteval_steps15000/stats/val_step14999.json,bicycle_4_n60_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p60000_random_farthestpose_i60_gteval_steps15000,12.7279,2.739323,combined | ba | colmapcams | vggtpcd,60.0
combined,60,42,0.0,60000,ba,farthestpose,60,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,15000,15000,default,MCMC,vggtcams,bothpcd,Global Alignment,gsplat,14.815425872802734,0.5013481974601746,0.1777539849281311,1000000,0.012748999521136284,0.5567999482154846,-0.02473201025144241,64146,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n60_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p60000_random_farthestpose_i60_gteval_steps15000/stats/val_step14999.json,bicycle_4_n60_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p60000_random_farthestpose_i60_gteval_steps15000,0.5568,0.046789,combined | ba | vggtcams | bothpcd,60.0
combined,60,42,,4146,ba,farthestpose,60,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,15000,15000,default,MCMC,vggtcams,colmappcd,Global Alignment,gsplat,15.4401216506958,0.5991743803024292,0.2463245391845703,1000000,0.012748999521136284,0.5567999482154846,-0.03345036320751397,4146,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n60_s42_combined_vggtcams_colmappcd_amglobal_default_farthestpose_i60_gteval_steps15000/stats/val_step14999.json,bicycle_4_n60_s42_combined_vggtcams_colmappcd_amglobal_default_farthestpose_i60_gteval_steps15000,0.5568,0.046789,combined | ba | vggtcams | colmappcd,60.0
combined,70,42,0.0,70000,ba,farthestpose,70,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,colmap,,,15000,15000,default,MCMC,colmapcams,bothpcd,Global Alignment,gsplat,12.995728492736816,0.7280099987983704,0.17156915366649628,1000000,0.6792899966239929,32.010902404785156,-0.20196166245328512,75500,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n70_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p70000_random_farthestpose_i70_gteval_steps15000/stats/val_step14999.json,bicycle_4_n70_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p70000_random_farthestpose_i70_gteval_steps15000,32.0109,2.777191,combined | ba | colmapcams | bothpcd,70.0
combined,70,42,0.0,70000,ba,farthestpose,70,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,colmap,,,15000,15000,default,MCMC,colmapcams,vggtpcd,Global Alignment,gsplat,13.037639617919922,0.7280840277671814,0.17252130806446075,1000000,0.6792899966239929,32.010902404785156,-0.2006744119623715,70000,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n70_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p70000_random_farthestpose_i70_gteval_steps15000/stats/val_step14999.json,bicycle_4_n70_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p70000_random_farthestpose_i70_gteval_steps15000,32.0109,2.777191,combined | ba | colmapcams | vggtpcd,70.0
combined,70,42,0.0,70000,ba,farthestpose,70,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,15000,15000,default,MCMC,vggtcams,bothpcd,Global Alignment,gsplat,14.780950546264648,0.5036052465438843,0.17748092114925385,1000000,0.012632999569177628,0.6201000213623047,-0.026923368819895432,75500,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n70_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p70000_random_farthestpose_i70_gteval_steps15000/stats/val_step14999.json,bicycle_4_n70_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p70000_random_farthestpose_i70_gteval_steps15000,0.6201,0.046003,combined | ba | vggtcams | bothpcd,70.0
combined,70,42,,5500,ba,farthestpose,70,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,15000,15000,default,MCMC,vggtcams,colmappcd,Global Alignment,gsplat,15.363953590393066,0.581244170665741,0.24177977442741394,1000000,0.012632999569177628,0.6201000213623047,-0.026450609370746503,5500,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n70_s42_combined_vggtcams_colmappcd_amglobal_default_farthestpose_i70_gteval_steps15000/stats/val_step14999.json,bicycle_4_n70_s42_combined_vggtcams_colmappcd_amglobal_default_farthestpose_i70_gteval_steps15000,0.6201,0.046003,combined | ba | vggtcams | colmappcd,70.0
combined,80,42,0.0,80000,ba,farthestpose,80,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,colmap,,,15000,15000,default,MCMC,colmapcams,bothpcd,Global Alignment,gsplat,13.339539527893066,0.7285958528518677,0.19078201055526733,1000000,0.7417770624160767,37.029598236083984,-0.1847208409126583,87124,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n80_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p80000_random_farthestpose_i80_gteval_steps15000/stats/val_step14999.json,bicycle_4_n80_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p80000_random_farthestpose_i80_gteval_steps15000,37.0296,2.809106,combined | ba | colmapcams | bothpcd,80.0
combined,80,42,0.0,80000,ba,farthestpose,80,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,colmap,,,15000,15000,default,MCMC,colmapcams,vggtpcd,Global Alignment,gsplat,13.489493370056152,0.7327293157577515,0.197677344083786,1000000,0.7417770624160767,37.029598236083984,-0.18046307943330478,80000,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n80_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p80000_random_farthestpose_i80_gteval_steps15000/stats/val_step14999.json,bicycle_4_n80_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p80000_random_farthestpose_i80_gteval_steps15000,37.0296,2.809106,combined | ba | colmapcams | vggtpcd,80.0
combined,80,42,0.0,80000,ba,farthestpose,80,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,15000,15000,default,MCMC,vggtcams,bothpcd,Global Alignment,gsplat,15.350337028503418,0.4792388081550598,0.1965024173259735,1000000,0.012134999968111515,0.5703999996185303,0.009785518621453418,87124,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n80_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p80000_random_farthestpose_i80_gteval_steps15000/stats/val_step14999.json,bicycle_4_n80_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p80000_random_farthestpose_i80_gteval_steps15000,0.5704,0.044029,combined | ba | vggtcams | bothpcd,80.0
combined,80,42,,7124,ba,farthestpose,80,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,15000,15000,default,MCMC,vggtcams,colmappcd,Global Alignment,gsplat,15.849132537841797,0.5603545308113098,0.2546018660068512,1000000,0.012134999968111515,0.5703999996185303,0.002927324537955226,7124,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n80_s42_combined_vggtcams_colmappcd_amglobal_default_farthestpose_i80_gteval_steps15000/stats/val_step14999.json,bicycle_4_n80_s42_combined_vggtcams_colmappcd_amglobal_default_farthestpose_i80_gteval_steps15000,0.5704,0.044029,combined | ba | vggtcams | colmappcd,80.0
combined,90,42,0.0,90000,ba,farthestpose,90,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,colmap,,,15000,15000,default,MCMC,colmapcams,bothpcd,Global Alignment,gsplat,20.130271911621094,0.2807469069957733,0.4205055236816406,1000000,0.004443000070750713,0.132999986410141,0.3518246648139656,103386,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n90_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p90000_random_farthestpose_i90_gteval_steps15000/stats/val_step14999.json,bicycle_4_n90_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p90000_random_farthestpose_i90_gteval_steps15000,0.133,0.018113,combined | ba | colmapcams | bothpcd,90.0
combined,90,42,0.0,90000,ba,farthestpose,90,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,colmap,,,15000,15000,default,MCMC,colmapcams,vggtpcd,Global Alignment,gsplat,19.945444107055664,0.29294300079345703,0.41179847717285156,1000000,0.004443000070750713,0.132999986410141,0.3357816346672311,90000,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n90_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p90000_random_farthestpose_i90_gteval_steps15000/stats/val_step14999.json,bicycle_4_n90_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p90000_random_farthestpose_i90_gteval_steps15000,0.133,0.018113,combined | ba | colmapcams | vggtpcd,90.0
combined,90,42,0.0,90000,ba,farthestpose,90,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,15000,15000,default,MCMC,vggtcams,bothpcd,Global Alignment,gsplat,17.10480499267578,0.438873291015625,0.2504847049713135,1000000,0.01613599993288517,0.8906999826431274,0.0987612412609475,103386,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n90_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p90000_random_farthestpose_i90_gteval_steps15000/stats/val_step14999.json,bicycle_4_n90_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p90000_random_farthestpose_i90_gteval_steps15000,0.8907,0.071127,combined | ba | vggtcams | bothpcd,90.0
combined,90,42,,13386,ba,farthestpose,90,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,15000,15000,default,MCMC,vggtcams,colmappcd,Global Alignment,gsplat,17.252744674682617,0.5293269753456116,0.28442925214767456,1000000,0.01613599993288517,0.8906999826431274,0.06551586977454893,13386,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n90_s42_combined_vggtcams_colmappcd_amglobal_default_farthestpose_i90_gteval_steps15000/stats/val_step14999.json,bicycle_4_n90_s42_combined_vggtcams_colmappcd_amglobal_default_farthestpose_i90_gteval_steps15000,0.8907,0.071127,combined | ba | vggtcams | colmappcd,90.0
combined,100,42,0.0,100000,ba,farthestpose,100,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,colmap,,,15000,15000,default,MCMC,colmapcams,bothpcd,Global Alignment,gsplat,20.981658935546875,0.25976696610450745,0.4971108138561249,1000000,0.004348000045865774,0.10489999502897263,0.4253400872867552,116627,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_farthestpose_i100_gteval_steps15000/stats/val_step14999.json,bicycle_4_n100_s42_combined_colmapcams_bothpcd_amglobal_default_c0.0_p100000_random_farthestpose_i100_gteval_steps15000,0.1049,0.017545,combined | ba | colmapcams | bothpcd,100.0
combined,100,42,0.0,100000,ba,farthestpose,100,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,colmap,,,15000,15000,default,MCMC,colmapcams,vggtpcd,Global Alignment,gsplat,20.757118225097656,0.27496856451034546,0.48568570613861084,1000000,0.004348000045865774,0.10489999502897263,0.4051168737200811,100000,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n100_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p100000_random_farthestpose_i100_gteval_steps15000/stats/val_step14999.json,bicycle_4_n100_s42_combined_colmapcams_vggtpcd_amglobal_default_c0.0_p100000_random_farthestpose_i100_gteval_steps15000,0.1049,0.017545,combined | ba | colmapcams | vggtpcd,100.0
combined,100,42,0.0,100000,ba,farthestpose,100,GT Eval,,,,,,No Depth Loss,,0.0,No Depth Confidence,vggt,,,15000,15000,default,MCMC,vggtcams,bothpcd,Global Alignment,gsplat,17.223913192749023,0.4326729476451874,0.2566661536693573,1000000,0.015425998717546463,0.8569999933242798,0.10840920340015647,116627,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n100_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p100000_random_farthestpose_i100_gteval_steps15000/stats/val_step14999.json,bicycle_4_n100_s42_combined_vggtcams_bothpcd_amglobal_default_c0.0_p100000_random_farthestpose_i100_gteval_steps15000,0.857,0.067143,combined | ba | vggtcams | bothpcd,100.0
