method,num_images,seed,conf_thres_value,num_points,sampling_mode,near_filtering_strength,near_filtering_quorum,reconstruct_pose_opt,optimisation_iterations,optimisation_neighbourhood,image_mode,num_cameras,gt_eval,use_gt_extrinsics,use_gt_intrinsics,use_gt_points,pose_opt,pose_opt_module,eval_opt,depth_loss_mode,error_opa,depth_lambda,depth_conf_mode,choice,camera_type,copy_mode,val_step,num_steps,colmap_mode,splatting_strategy,camera_src,pcd_src,align_mode,align_glue,shared_camera,keep_backup_cams,random_init,use_ba,max_ba_iterations,source,psnr,lpips,ssim,num_GS,eval_rte,eval_rre,depth_l1,depth_abs_rel,quality,avge,real_num_points,file_path,gsplat_file_path,folder,rre,rte,num_aligned,pred_depth_l1,pred_depth_absrel,pred_depth_rmse,sfm_file_path,input_folder,output_folder,initial_points,plot_series
vggt,100,42,0.0,110000,voxels,,,,0,10,farthestpose,100,GT Eval,,,,,,,,,0.0,,vggt,,,15000,15000,,Default,,,,,,,,,,gsplat,13.953619956970215,0.2902303636074066,0.6583857536315918,256661,0.021053748205304146,1.622997760772705,2.5279171466827393,2.931415557861328,0.3706994812313499,0.30498208958546347,107087,/home/ojab2/work/git/gsplat/results/vggt_outputs/legotest_1_n100_s42_c0.0_p110000_voxels_farthestpose_i100_gteval_nomcmc_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/legotest_1_n100_s42_c0.0_p110000_voxels_farthestpose_i100_gteval_nomcmc_steps15000/stats/val_step14999.json,legotest_1_n100_s42_c0.0_p110000_voxels_farthestpose_i100_gteval_nomcmc_steps15000,1.623,0.091981,100,0.1168,0.032,0.1509,/home/ojab2/work/git/vggt/vggt_outputs/legotest_1_n100_s42_c0.0_p110000_voxels_farthestpose/eval_results.json,legotest_1_n100_s42_c0.0_p110000_voxels_farthestpose,legotest_1_n100_s42_c0.0_p110000_voxels_farthestpose_i100_gteval_nomcmc_steps15000_val_step14999.json,107087,vggt |  | Default
vggt,100,42,0.0,110000,voxels,,,,0,10,farthestpose,100,GT Eval,,,,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,,,,gsplat,13.995551109313965,0.28713545203208923,0.6563844680786133,1000000,0.021053748205304146,1.622997760772705,2.5276827812194824,2.9310460090637207,0.37221608086791114,0.3043914186261115,107087,/home/ojab2/work/git/gsplat/results/vggt_outputs/legotest_1_n100_s42_c0.0_p110000_voxels_farthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/legotest_1_n100_s42_c0.0_p110000_voxels_farthestpose_i100_gteval_steps15000/stats/val_step14999.json,legotest_1_n100_s42_c0.0_p110000_voxels_farthestpose_i100_gteval_steps15000,1.623,0.091981,100,0.1168,0.032,0.1509,/home/ojab2/work/git/vggt/vggt_outputs/legotest_1_n100_s42_c0.0_p110000_voxels_farthestpose/eval_results.json,legotest_1_n100_s42_c0.0_p110000_voxels_farthestpose,legotest_1_n100_s42_c0.0_p110000_voxels_farthestpose_i100_gteval_steps15000_val_step14999.json,107087,vggt |  | MCMC
vggt,100,42,0.0,110000,voxels,,,,0,10,farthestpose,100,GT Eval,,,,,,,,Err Opa Init,0.0,,vggt,,,15000,15000,,Default,,,,,,,,,,gsplat,13.94873046875,0.2894372045993805,0.6587147116661072,261898,0.021053748205304146,1.622997760772705,2.5327837467193604,2.936816930770874,0.3712909125987395,0.3046389858380668,107087,/home/ojab2/work/git/gsplat/results/vggt_outputs/legotest_1_n100_s42_c0.0_p110000_voxels_errconf_farthestpose_i100_gteval_erroropa_nomcmc_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/legotest_1_n100_s42_c0.0_p110000_voxels_errconf_farthestpose_i100_gteval_erroropa_nomcmc_steps15000/stats/val_step14999.json,legotest_1_n100_s42_c0.0_p110000_voxels_errconf_farthestpose_i100_gteval_erroropa_nomcmc_steps15000,1.623,0.091981,100,0.1168,0.032,0.1509,/home/ojab2/work/git/vggt/vggt_outputs/legotest_1_n100_s42_c0.0_p110000_voxels_errconf_farthestpose/eval_results.json,legotest_1_n100_s42_c0.0_p110000_voxels_errconf_farthestpose,legotest_1_n100_s42_c0.0_p110000_voxels_errconf_farthestpose_i100_gteval_erroropa_nomcmc_steps15000_val_step14999.json,107087,vggt | Err Opa Init | Default
vggt,100,42,0.0,110000,voxels,,,,0,10,farthestpose,100,GT Eval,,,,,,,,Err Opa Init,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,,,,gsplat,13.996721267700195,0.28712916374206543,0.6565664410591125,1000000,0.021053748205304146,1.622997760772705,2.528433322906494,2.932007074356079,0.37234804907582497,0.3043339978291099,107087,/home/ojab2/work/git/gsplat/results/vggt_outputs/legotest_1_n100_s42_c0.0_p110000_voxels_errconf_farthestpose_i100_gteval_erroropa_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/legotest_1_n100_s42_c0.0_p110000_voxels_errconf_farthestpose_i100_gteval_erroropa_steps15000/stats/val_step14999.json,legotest_1_n100_s42_c0.0_p110000_voxels_errconf_farthestpose_i100_gteval_erroropa_steps15000,1.623,0.091981,100,0.1168,0.032,0.1509,/home/ojab2/work/git/vggt/vggt_outputs/legotest_1_n100_s42_c0.0_p110000_voxels_errconf_farthestpose/eval_results.json,legotest_1_n100_s42_c0.0_p110000_voxels_errconf_farthestpose,legotest_1_n100_s42_c0.0_p110000_voxels_errconf_farthestpose_i100_gteval_erroropa_steps15000_val_step14999.json,107087,vggt | Err Opa Init | MCMC
