choice,num_images,inference_time,peak_memory_mb
VGGT,10,0.5470399141311646,9829.32373046875
VGGT,20,1.3625272035598754,12677.69287109375
VGGT,30,5.118780362606048,8594.12451171875
VGGT,40,9.08147040605545,10135.023193359375
VGGT,50,7.623713743686676,14620.675048828125
VGGT,60,10.244884657859803,16191.68310546875
VGGT,70,14.348572504520416,17765.177001953125
VGGT,80,18.496873092651366,19336.720458984375
VGGT,90,22.124649465084076,20907.506591796875
VGGT,100,29.8926029920578,22480.505126953125
