choice,random_init,pcd_src,real_num_points,eval_rre,eval_rte,psnr,ssim,lpips
VGGT,Random Init,,16687,0.8569999933242798,0.015425998717546463,17.401893615722656,0.29790836572647095,0.5880810022354126
VGGT,Random Init,,110000,0.8569999933242798,0.015425998717546463,17.056955337524414,0.28295981884002686,0.5642785429954529
VGGT,,colmappcd,16687,0.8569999933242798,0.015425998717546463,17.456878662109375,0.2883536219596863,0.5267109274864197
VGGT,,,16687,0.8569999933242798,0.015425998717546463,17.339372634887695,0.282229483127594,0.5062329173088074
VGGT,,,110000,0.8569999933242798,0.015425998717546463,17.188005447387695,0.25686973333358765,0.43861261010169983
