method,num_images,seed,conf_thres_value,num_points,sampling_mode,image_mode,num_cameras,gt_eval,use_gt_extrinsics,use_gt_intrinsics,use_gt_points,pose_opt,eval_opt,depth_loss_mode,error_opa,depth_lambda,depth_conf_mode,choice,camera_type,copy_mode,val_step,num_steps,colmap_mode,splatting_strategy,camera_src,pcd_src,align_mode,align_glue,shared_camera,keep_backup_cams,random_init,use_ba,max_ba_iterations,source,psnr,lpips,ssim,num_GS,eval_rte,eval_rre,quality,real_num_points,file_path,folder,rre,rte,num_aligned,plot_series
vggt,100,42,0.0,16687,random,farthestpose,100,GT Eval,,,,,,,,0.0,,vggt,radial,,15000,15000,,MCMC,,,,,Shared Cam,,Random Init,Use BA,50,gsplat,17.1506290435791,0.5674937963485718,0.2874867618083954,1000000,0.011111999861896038,0.791700005531311,0.04185309086316902,16687,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_mradial_c0.0_p16687_random_farthestpose_useba_maxba50_sharedcam_i100_gteval_randinit16687_steps15000/stats/val_step14999.json,bicycle_4_n100_s42_mradial_c0.0_p16687_random_farthestpose_useba_maxba50_sharedcam_i100_gteval_randinit16687_steps15000,0.7917,0.048267,100,vggt | Random Init |  | 16687 | Use BA
vggt,100,42,0.0,110000,random,farthestpose,100,GT Eval,,,,,,,,0.0,,vggt,radial,,15000,15000,,MCMC,,,,,Shared Cam,,Random Init,Use BA,50,gsplat,16.842824935913086,0.554825484752655,0.2738901376724243,1000000,0.011111999861896038,0.791700005531311,0.036021718040079656,110000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_mradial_c0.0_p110000_random_farthestpose_useba_maxba50_sharedcam_i100_gteval_randinit110000_steps15000/stats/val_step14999.json,bicycle_4_n100_s42_mradial_c0.0_p110000_random_farthestpose_useba_maxba50_sharedcam_i100_gteval_randinit110000_steps15000,0.7917,0.048267,100,vggt | Random Init |  | 110000 | Use BA
combined,100,42,,16687,,farthestpose,100,GT Eval,,,,,,,,0.0,,vggt,,,15000,15000,default,MCMC,vggtcams,colmappcd,Global Alignment,,Shared Cam,,,Use BA,0,gsplat,17.079917907714844,0.5094649195671082,0.2779931128025055,1000000,0.011111999861896038,0.791700005531311,0.07081207816983448,16687,/home/ojab2/work/git/gsplat/results/combined_outputs/bicycle_4_n100_s42_combined_vggtcams_colmappcd_amglobal_default_farthestpose_useba_maxba0_sharedcam_i100_gteval_steps15000/stats/val_step14999.json,bicycle_4_n100_s42_combined_vggtcams_colmappcd_amglobal_default_farthestpose_useba_maxba0_sharedcam_i100_gteval_steps15000,0.7917,0.048267,100,combined |  | colmappcd | 16687 | Use BA
vggt,100,42,0.0,16687,random,farthestpose,100,GT Eval,,,,,,,,0.0,,vggt,radial,,15000,15000,,MCMC,,,,,Shared Cam,,,Use BA,50,gsplat,17.056121826171875,0.49112197756767273,0.2747613191604614,1000000,0.011111999861896038,0.791700005531311,0.07980427589410313,16687,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_mradial_c0.0_p16687_random_farthestpose_useba_maxba50_sharedcam_i100_gteval_steps15000/stats/val_step14999.json,bicycle_4_n100_s42_mradial_c0.0_p16687_random_farthestpose_useba_maxba50_sharedcam_i100_gteval_steps15000,0.7917,0.048267,100,vggt |  |  | 16687 | Use BA
vggt,100,42,0.0,110000,random,farthestpose,100,GT Eval,,,,,,,,0.0,,vggt,radial,,15000,15000,,MCMC,,,,,Shared Cam,,,Use BA,50,gsplat,16.907094955444336,0.4187200367450714,0.24662408232688904,1000000,0.011111999861896038,0.791700005531311,0.10528255062803504,110000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_mradial_c0.0_p110000_random_farthestpose_useba_maxba50_sharedcam_i100_gteval_steps15000/stats/val_step14999.json,bicycle_4_n100_s42_mradial_c0.0_p110000_random_farthestpose_useba_maxba50_sharedcam_i100_gteval_steps15000,0.7917,0.048267,100,vggt |  |  | 110000 | Use BA
