method,num_images,seed,conf_thres_value,num_points,sampling_mode,image_mode,num_cameras,gt_eval,use_gt_extrinsics,use_gt_intrinsics,use_gt_points,pose_opt,pose_opt_module,eval_opt,depth_loss_mode,error_opa,depth_lambda,depth_conf_mode,choice,camera_type,copy_mode,val_step,num_steps,colmap_mode,splatting_strategy,camera_src,pcd_src,align_mode,align_glue,shared_camera,keep_backup_cams,random_init,use_ba,max_ba_iterations,source,psnr,lpips,ssim,num_GS,eval_rte,eval_rre,quality,real_num_points,file_path,gsplat_file_path,folder,rre,rte,num_aligned,raw_eval_metrics,sfm_file_path,input_folder,output_folder,initial_points,plot_series
colmap,30,42,,1259,,farthestpose,30,GT Eval,,,,,,,,,0.0,,colmap,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,gsplat,11.432000160217285,0.5109090209007263,0.5735761523246765,1000000,1.2797967195510864,79.92001342773438,0.13818516686336027,1259,/home/ojab2/work/git/gsplat/results/colmap_outputs/lego_1_n30_s42_default_farthestpose_sharedcam_i30_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/lego_1_n30_s42_default_farthestpose_sharedcam_i30_gteval_steps15000/stats/val_step14999.json,lego_1_n30_s42_default_farthestpose_sharedcam_i30_gteval_steps15000,75.8732,2.952918,18,"{'rre': [65.41847137430776, 116.89595987001464, 78.31235477598092, 56.422038954777186, 64.4532884234567, 114.22105951046849, 62.07369094284262, 116.91614032009875, 62.133245752581956, 62.252892533286094, 62.10974349247407, 115.43249121357516, 62.318866795564, 62.11958895996073, 76.30571652382483, 62.29251876467598, 62.10270753892079, 63.93686132958813], 'rte': [5.198770061130597, 2.8325071820410557, 3.616211761196474, 2.926619457892395, 4.580104776189188, 4.266687403844712, 3.064234674900497, 2.9542664701830157, 1.060769273439241, 1.0847766619828594, 3.9086953768531845, 3.6678555205316328, 0.26707023704756433, 4.019365038417877, 3.4700849929864654, 0.21007114738112795, 2.575811226945906, 3.4486232340340304]}",/home/ojab2/work/git/vggt/colmap_outputs/lego_1_n30_s42_default_farthestpose_sharedcam/eval_results.json,lego_1_n30_s42_default_farthestpose_sharedcam,lego_1_n30_s42_default_farthestpose_sharedcam_i30_gteval_steps15000_val_step14999.json,1259,colmap | 30
vggt,30,42,0.0,33000,voxels,farthestpose,30,GT Eval,,,,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,,,,gsplat,14.072977066040039,0.3293474018573761,0.6147036552429199,1000000,0.03255000337958336,2.2345004081726074,0.32321839138158653,31473,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n30_s42_c0.0_p33000_voxels_farthestpose_i30_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n30_s42_c0.0_p33000_voxels_farthestpose_i30_gteval_steps15000/stats/val_step14999.json,lego_1_n30_s42_c0.0_p33000_voxels_farthestpose_i30_gteval_steps15000,2.2345,0.136023,30,"{'rre': [1.0912133412729819, 0.8582243534724348, 4.5252912250174395, 2.1898825123516295, 1.636146685016254, 1.2256050845927835, 1.1409327841055268, 1.2167208375360354, 2.760998363879725, 0.7971791552259911, 3.699280257010556, 3.1964425655345052, 2.294118047199572, 1.3200697224643898, 0.7912999482719456, 1.9278659521881227, 1.334681538430262, 2.7791052893369996, 3.6756902337421877, 1.8744464442184785, 2.240760361270542, 2.504177069238901, 3.0666662433523277, 2.6464787524542386, 1.7761598007780255, 3.5026215249368953, 3.2809672720501273, 1.9110248527650924, 2.188932854666224, 3.5827092648578995], 'rte': [0.05738150500459426, 0.07264550699250172, 0.27090992727511565, 0.12430919055956172, 0.10410325468182297, 0.102232155620331, 0.06068503938213414, 0.08340058731512627, 0.12071761906714971, 0.054999063969068986, 0.24618116745405563, 0.21863348606856295, 0.07984878425108537, 0.09087287504439767, 0.05813573721563832, 0.10554511188704907, 0.1361844617357109, 0.19684179671696184, 0.25548254004566723, 0.13571731118755237, 0.09504163363331393, 0.13703659255688816, 0.14431382558626826, 0.15017044350638944, 0.1293773929924621, 0.1779633113790436, 0.21517792023225257, 0.13320366157844968, 0.13959272668182457, 0.18397626495913047]}",/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n30_s42_c0.0_p33000_voxels_farthestpose/eval_results.json,lego_1_n30_s42_c0.0_p33000_voxels_farthestpose,lego_1_n30_s42_c0.0_p33000_voxels_farthestpose_i30_gteval_steps15000_val_step14999.json,31473,vggt | 30
